"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","hab","ecoregion"
"11",398285,398285,768217,"Species","Adercotryma glomerata","(Brady, 1878)",113837,144,1,"Foraminifera","Lituolida","Adercotrymidae","Adercotryma","Adercotryma glomerata","Globothalamea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"12",398412,398412,398391,"Species","Aega psora","(Linnaeus, 1758)",118827,7,1,"Arthropoda","Isopoda","Aegidae","Aega","Aega psora","Malacostraca",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"13",398647,398647,398644,"Species","Aetideus armatus","(Boeck, 1872)",104275,22,2,"Arthropoda","Calanoida","Aetideidae","Aetideus","Aetideus armatus",NA,NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"14",398997,398997,598334,"Species","Agonus cataphractus","(Linnaeus, 1758)",127190,2,2,"Chordata","Scorpaeniformes","Agonidae","Agonus","Agonus cataphractus","Actinopteri",TRUE,"LC",NA,NA,"Northern Grand Banks - Southern Labrador"
"15",399275,399275,769788,"Species","Alca torda","Linnaeus, 1758",137128,268,3,"Chordata","Charadriiformes","Alcidae","Alca","Alca torda","Aves",TRUE,"LC",NA,NA,"Northern Grand Banks - Southern Labrador"
"16",399444,399444,598612,"Species","Alepisaurus brevirostris","Gibbs, 1960",126332,38,1,"Chordata","Aulopiformes","Alepisauridae","Alepisaurus","Alepisaurus brevirostris","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"17",399447,399447,598612,"Species","Alepisaurus ferox","Lowe, 1833",126333,3,1,"Chordata","Aulopiformes","Alepisauridae","Alepisaurus","Alepisaurus ferox","Actinopteri",TRUE,"LC",NA,NA,"Northern Grand Banks - Southern Labrador"
"18",399451,399451,737659,"Species","Alepocephalus agassizii","Goode & Bean, 1883",126681,9,1,"Chordata","Osmeriformes","Alepocephalidae","Alepocephalus","Alepocephalus agassizii","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"19",399456,399456,737659,"Species","Alepocephalus bairdii","Goode & Bean, 1879",126682,100,2,"Chordata","Osmeriformes","Alepocephalidae","Alepocephalus","Alepocephalus bairdii","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"20",399566,399566,774445,"Species","Alitta virens","(M. Sars, 1835)",234851,1,1,"Annelida","Phyllodocida","Nereididae","Alitta","Alitta virens","Polychaeta",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"21",399583,399583,769789,"Species","Alle alle","(Linnaeus, 1758)",137129,6120,2,"Chordata","Charadriiformes","Alcidae","Alle","Alle alle","Aves",TRUE,"LC",NA,NA,"Northern Grand Banks - Southern Labrador"
"22",399760,399760,598830,"Species","Alosa fallax","(Lacepède, 1803)",126415,2,1,"Chordata","Clupeiformes","Clupeidae","Alosa","Alosa fallax","Actinopteri",TRUE,"LC",NA,NA,"Northern Grand Banks - Southern Labrador"
"23",400505,400505,400500,"Species","Amblyraja jenseni","(Bigelow & Schroeder, 1950)",105864,47,2,"Chordata","Rajiformes","Rajidae","Amblyraja","Amblyraja jenseni","Elasmobranchii",TRUE,"LC",NA,NA,"Northern Grand Banks - Southern Labrador"
"24",400506,400506,400500,"Species","Amblyraja radiata","(Donovan, 1808)",105865,12645,7,"Chordata","Rajiformes","Rajidae","Amblyraja","Amblyraja radiata","Elasmobranchii",TRUE,"VU",NA,NA,"Northern Grand Banks - Southern Labrador"
"25",400620,400620,1011414,"Genus","Ammobaculites","Cushman, 1910",112345,2,1,"Foraminifera","Lituolida","Lituolidae","Ammobaculites",NA,"Globothalamea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"26",400645,400645,599445,"Species","Ammodytes americanus","DeKay, 1842",159587,8,3,"Chordata","Perciformes","Ammodytidae","Ammodytes","Ammodytes americanus","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"27",400648,400648,599445,"Species","Ammodytes dubius","Reinhardt, 1837",151520,169,5,"Chordata","Perciformes","Ammodytidae","Ammodytes","Ammodytes dubius","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"28",400669,400669,768214,"Species","Ammolagena clavata","(Jones & Parker, 1860)",113827,1,1,"Foraminifera","Lituolida","Ammolagenidae","Ammolagena","Ammolagena clavata","Globothalamea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"29",400716,400716,737921,"Species","Ammotium cassis","(Parker, 1870)",114029,1,1,"Foraminifera","Lituolida","Lituolidae","Ammotium","Ammotium cassis","Globothalamea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"30",400877,400877,737935,"Species","Ampelisca vadorum","Mills, 1963",158022,3,1,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca vadorum","Malacostraca",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"31",401026,401026,401022,"Species","Amphicteis midas","(Gosse, 1855)",129785,1,1,"Annelida","Terebellida","Ampharetidae","Amphicteis","Amphicteis midas","Polychaeta",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"32",402405,402405,600649,"Species","Anarhichas denticulatus","Krøyer, 1845",126757,4888,3,"Chordata","Perciformes","Anarhichadidae","Anarhichas","Anarhichas denticulatus","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"33",402406,402406,600649,"Species","Anarhichas lupus","Linnaeus, 1758",126758,6768,8,"Chordata","Perciformes","Anarhichadidae","Anarhichas","Anarhichas lupus","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"34",402440,402440,402423,"Species","Anas rubripes","Brewster, 1902",159170,1,1,"Chordata","Anseriformes","Anatidae","Anas","Anas rubripes","Aves",TRUE,"LC",NA,NA,"Northern Grand Banks - Southern Labrador"
"35",402999,402999,769056,"Species","Anisarchus medius","(Reinhardt, 1837)",127070,5,3,"Chordata","Perciformes","Stichaeidae","Anisarchus","Anisarchus medius","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"36",403171,403171,403169,"Species","Anomalocera patersoni","Templeton, 1837",104722,5,2,"Arthropoda","Calanoida","Pontellidae","Anomalocera","Anomalocera patersoni",NA,NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"37",403275,403275,738353,"Species","Anoplogaster cornuta","(Valenciennes, 1833)",126393,6,1,"Chordata","Beryciformes","Anoplogastridae","Anoplogaster","Anoplogaster cornuta","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"38",403690,403690,737630,"Genus","Anthomastus","Verrill, 1878",125285,41,1,"Cnidaria","Alcyonacea","Alcyoniidae","Anthomastus",NA,"Anthozoa",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"39",403774,403774,769174,"Genus","Anthoptilum","Kölliker, 1880",128489,10,1,"Cnidaria","Pennatulacea","Anthoptilidae","Anthoptilum",NA,"Anthozoa",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"40",403790,403790,403788,"Species","Anthothela grandiflora","(M. Sars, 1856)",125414,2,1,"Cnidaria","Alcyonacea","Anthothelidae","Anthothela","Anthothela grandiflora","Anthozoa",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"41",403921,403921,738473,"Species","Antimora rostrata","(Günther, 1878)",126486,1010,4,"Chordata","Gadiformes","Moridae","Antimora","Antimora rostrata","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"42",404212,404212,404208,"Species","Aphanopus carbo","Lowe, 1839",127085,2,1,"Chordata","Perciformes","Trichiuridae","Aphanopus","Aphanopus carbo","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"43",404512,404512,404490,"Species","Aplidium glabrum","(Verrill, 1871)",103647,1,1,"Chordata","Aplousobranchia","Polyclinidae","Aplidium","Aplidium glabrum","Ascidiacea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"44",405664,405664,602521,"Species","Arcteobia anticostiensis","(Mcintosh, 1874)",157214,3,2,"Annelida","Phyllodocida","Polynoidae","Arcteobia","Arcteobia anticostiensis","Polychaeta",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"45",405686,405686,405684,"Species","Arctogadus glacialis","(Peters, 1872)",126432,3,1,"Chordata","Gadiformes","Gadidae","Arctogadus","Arctogadus glacialis","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"46",405878,405878,405864,"Species","Argentina silus","(Ascanius, 1775)",126715,31,2,"Chordata","Osmeriformes","Argentinidae","Argentina","Argentina silus","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"47",405890,405890,428222,"Genus","Argis","Krøyer, 1843",107006,1,1,"Arthropoda","Decapoda","Crangonidae","Argis",NA,"Malacostraca",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"48",406165,406165,767795,"Species","Aristaeopsis edwardsiana","(Johnson, 1868)",240796,12,1,"Arthropoda","Decapoda","Aristeidae","Aristaeopsis","Aristaeopsis edwardsiana","Malacostraca",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"49",406448,406448,743064,"Genus","Artediellus","Jordan, 1885",126147,3867,4,"Chordata","Scorpaeniformes","Cottidae","Artediellus",NA,"Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"50",406449,406449,406448,"Species","Artediellus atlanticus","Jordan & Evermann, 1898",127193,333,10,"Chordata","Scorpaeniformes","Cottidae","Artediellus","Artediellus atlanticus","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"51",406460,406460,406448,"Species","Artediellus uncinatus","(Reinhardt, 1834)",127195,288,6,"Chordata","Scorpaeniformes","Cottidae","Artediellus","Artediellus uncinatus","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"52",406545,1015849,406541,"Species","Asabellides sibirica","(Wirén, 1883)",157222,1,1,"Annelida","Terebellida","Ampharetidae","Asabellides","Asabellides sibirica","Polychaeta",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"53",406592,406592,603103,"Species","Ascidia callosa","Stimpson, 1852",103700,2,1,"Chordata","Phlebobranchia","Ascidiidae","Ascidia","Ascidia callosa","Ascidiacea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"54",406613,406613,603103,"Species","Ascidia obliqua","Alder, 1863",103713,6,1,"Chordata","Phlebobranchia","Ascidiidae","Ascidia","Ascidia obliqua","Ascidiacea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"55",406616,406616,603103,"Species","Ascidia prunum","Müller, 1776",103714,6,1,"Chordata","Phlebobranchia","Ascidiidae","Ascidia","Ascidia prunum","Ascidiacea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"56",406866,406866,406862,"Species","Aspidophoroides monopterygius","(Bloch, 1786)",159459,2591,10,"Chordata","Scorpaeniformes","Agonidae","Aspidophoroides","Aspidophoroides monopterygius","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"57",406868,406868,406862,"Species","Aspidophoroides olrikii","Lütken, 1877",309268,525,7,"Chordata","Scorpaeniformes","Agonidae","Aspidophoroides","Aspidophoroides olrikii","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"58",407010,407010,739018,"Species","Astarte borealis","(Schumacher, 1817)",138818,1,1,"Mollusca","Carditoida","Astartidae","Astarte","Astarte borealis","Bivalvia",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"59",407013,407013,739018,"Species","Astarte crenata","(Gray, 1824)",138820,2,1,"Mollusca","Carditoida","Astartidae","Astarte","Astarte crenata","Bivalvia",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"60",407046,407046,603431,"Genus","Asterias","Linnaeus, 1758",123219,2,1,"Echinodermata","Forcipulatida","Asteriidae","Asterias",NA,"Asteroidea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"61",407088,407088,770790,"Species","Asterionellopsis glacialis","(Castracane) Round, 1990",149139,5,1,"Ochrophyta","Fragilariales","Fragilariaceae","Asterionellopsis","Asterionellopsis glacialis","Bacillariophyceae",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"62",407510,407510,739178,"Genus","Astronesthes","Richardson, 1845",126202,12,1,"Chordata","Stomiiformes","Stomiidae","Astronesthes",NA,"Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"63",407563,407563,695787,"Species","Astropecten americanus","Verrill, 1880",158490,11,1,"Echinodermata","Paxillosida","Astropectinidae","Astropecten","Astropecten americanus","Asteroidea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"64",407974,407974,739256,"Genus","Atlanta","Lesueur, 1817",137687,1,1,"Mollusca","Littorinimorpha","Atlantidae","Atlanta",NA,"Gastropoda",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"65",408012,408012,408007,"Species","Atolla wyvillei","Haeckel, 1880",135282,6,2,"Cnidaria","Coronatae","Atollidae","Atolla","Atolla wyvillei","Scyphozoa",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"66",408342,408342,408335,"Species","Aulactinia stella","(Verrill, 1864)",100814,1,1,"Cnidaria","Actiniaria","Actiniidae","Aulactinia","Aulactinia stella","Anthozoa",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"67",408472,408472,604355,"Species","Aurelia aurita","(Linnaeus, 1758)",135306,5,2,"Cnidaria","Semaeostomeae","Ulmaridae","Aurelia","Aurelia aurita","Scyphozoa",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"68",409094,409094,770762,"Genus","Bacteriastrum","Shadbolt, 1854",149118,12,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Bacteriastrum",NA,"Bacillariophyceae",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"69",409124,409124,771883,"Species","Bacterosira bathyomphala","(Cleve) Syvertsen & Hasle, 1993",162927,1,1,"Ochrophyta",NA,NA,"Bacterosira","Bacterosira bathyomphala","Bacillariophyceae",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"70",409235,409235,739484,"Species","Balaenoptera borealis","Lesson, 1828",137088,147,4,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera borealis","Mammalia",TRUE,"EN",NA,NA,"Northern Grand Banks - Southern Labrador"
"71",409238,409238,739484,"Species","Balaenoptera musculus","(Linnaeus, 1758)",137090,195,2,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus","Mammalia",TRUE,"EN",NA,NA,"Northern Grand Banks - Southern Labrador"
"72",409240,409240,739484,"Species","Balaenoptera physalus","(Linnaeus, 1758)",137091,7218,7,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus","Mammalia",TRUE,"EN",NA,NA,"Northern Grand Banks - Southern Labrador"
"73",409365,409365,604839,"Species","Balanus balanus","(Linnaeus, 1758)",106213,1,1,"Arthropoda","Sessilia","Balanidae","Balanus","Balanus balanus",NA,NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"74",409369,409369,604839,"Species","Balanus crenatus","Bruguière, 1789",106215,2,1,"Arthropoda","Sessilia","Balanidae","Balanus","Balanus crenatus",NA,NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"75",409508,409508,770255,"Genus","Bangia","Lyngbye, 1819",143807,1,1,"Rhodophyta","Bangiales","Bangiaceae","Bangia",NA,"Bangiophyceae",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"76",410486,410486,605725,"Species","Bathylagus euryops","Goode & Bean, 1896",126719,397,3,"Chordata","Osmeriformes","Bathylagidae","Bathylagus","Bathylagus euryops","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"77",410698,410698,1029787,"Genus","Bathypolypus","Grimpe, 1921",138265,1,1,"Mollusca","Octopoda","Bathypolypodidae","Bathypolypus",NA,"Cephalopoda",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"78",410699,410699,410698,"Species","Bathypolypus arcticus","(Prosch, 1849)",140596,14,4,"Mollusca","Octopoda","Bathypolypodidae","Bathypolypus","Bathypolypus arcticus","Cephalopoda",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"79",410700,410700,410698,"Species","Bathypolypus bairdii","(Verrill, 1873)",157011,2,1,"Mollusca","Octopoda","Bathypolypodidae","Bathypolypus","Bathypolypus bairdii","Cephalopoda",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"80",410803,410803,739716,"Species","Bathyraja spinicauda","(Jensen, 1914)",105868,1043,3,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja spinicauda","Elasmobranchii",TRUE,"NT",NA,NA,"Northern Grand Banks - Southern Labrador"
"81",410825,410825,844407,"Genus","Bathysiphon","Sars, 1872",112300,1,1,"Foraminifera","Astrorhizida","Rhabdamminidae","Bathysiphon",NA,"Monothalamea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"82",411267,411267,411265,"Species","Benthesicymus bartletti","Smith, 1882",107087,7,1,"Arthropoda","Decapoda","Benthesicymidae","Benthesicymus","Benthesicymus bartletti","Malacostraca",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"83",411334,411334,695973,"Species","Benthodesmus elongatus","(Clarke, 1879)",127086,1,1,"Chordata","Perciformes","Trichiuridae","Benthodesmus","Benthodesmus elongatus","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"84",411441,411441,606283,"Species","Beroe cucumis","Fabricius, 1780",106358,7,3,"Ctenophora","Beroida","Beroidae","Beroe","Beroe cucumis","Nuda",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"85",412254,412254,757675,"Genus","Boltenia","Savigny, 1816",103514,63,1,"Chordata","Stolidobranchia","Pyuridae","Boltenia",NA,"Ascidiacea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"86",412255,412255,412254,"Species","Boltenia echinata","(Linnaeus, 1767)",103814,5,1,"Chordata","Stolidobranchia","Pyuridae","Boltenia","Boltenia echinata","Ascidiacea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"87",412257,412257,412254,"Species","Boltenia ovifera","(Linnaeus, 1767)",103815,3,1,"Chordata","Stolidobranchia","Pyuridae","Boltenia","Boltenia ovifera","Ascidiacea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"88",412369,412369,696016,"Species","Boreomysis arctica","(Krøyer, 1861)",119962,3,2,"Arthropoda","Mysida","Mysidae","Boreomysis","Boreomysis arctica","Malacostraca",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"89",412390,412390,606801,"Species","Boreotrophon clathratus","(Linnaeus, 1767)",146732,1,1,"Mollusca","Neogastropoda","Muricidae","Boreotrophon","Boreotrophon clathratus","Gastropoda",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"90",412429,412429,740024,"Species","Borostomias antarcticus","(Lönnberg, 1905)",127334,2,1,"Chordata","Stomiiformes","Stomiidae","Borostomias","Borostomias antarcticus","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"91",412463,412463,412462,"Species","Bostrichobranchus pilularis","(Verrill, 1871)",157861,1,1,"Chordata","Stolidobranchia","Molgulidae","Bostrichobranchus","Bostrichobranchus pilularis","Ascidiacea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"92",412605,412605,412594,"Species","Botryllus schlosseri","(Pallas, 1766)",103862,4,1,"Chordata","Stolidobranchia","Styelidae","Botryllus","Botryllus schlosseri","Ascidiacea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"93",412610,412610,696028,"Species","Botrynema brucei","Browne, 1908",117615,2,2,"Cnidaria","Trachymedusae","Halicreatidae","Botrynema","Botrynema brucei","Hydrozoa",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"94",412653,412653,412672,"Genus","Bougainvillia","Lesson, 1830",117015,1,1,"Cnidaria","Anthoathecata","Bougainvilliidae","Bougainvillia",NA,"Hydrozoa",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"95",412777,412777,738303,"Phylum","Brachiopoda","Duméril, 1805",1803,11,1,"Brachiopoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"96",413053,413053,607156,"Species","Branchiostoma lanceolatum","(Pallas, 1774)",104906,1,1,"Chordata",NA,"Branchiostomatidae","Branchiostoma","Branchiostoma lanceolatum","Leptocardii",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"97",413094,413094,771713,"Species","Branta canadensis","(Linnaeus, 1758)",159176,1,1,"Chordata","Anseriformes","Anatidae","Branta","Branta canadensis","Aves",TRUE,"LC",TRUE,NA,"Northern Grand Banks - Southern Labrador"
"98",413207,413207,696056,"Species","Brisaster fragilis","(Düben & Koren, 1844)",124404,25,1,"Echinodermata","Spatangoida","Schizasteridae","Brisaster","Brisaster fragilis","Echinoidea",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"99",413521,413521,696079,"Genus","Buccinum","Linnaeus, 1758",137701,61,1,"Mollusca","Neogastropoda","Buccinidae","Buccinum",NA,"Gastropoda",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"100",413533,413533,413521,"Species","Buccinum scalariforme","Møller, 1842",138875,1,1,"Mollusca","Neogastropoda","Buccinidae","Buccinum","Buccinum scalariforme","Gastropoda",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"101",413540,413540,413521,"Species","Buccinum undatum","Linnaeus, 1758",138878,3,2,"Mollusca","Neogastropoda","Buccinidae","Buccinum","Buccinum undatum","Gastropoda",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"102",413546,413546,740287,"Species","Bucephala albeola","(Linnaeus, 1758)",159179,2,1,"Chordata","Anseriformes","Anatidae","Bucephala","Bucephala albeola","Aves",TRUE,"LC",NA,NA,"Northern Grand Banks - Southern Labrador"
"103",413548,413548,740287,"Species","Bucephala islandica","(Gmelin, 1789)",159198,2,1,"Chordata","Anseriformes","Anatidae","Bucephala","Bucephala islandica","Aves",TRUE,"LC",NA,NA,"Northern Grand Banks - Southern Labrador"
"104",414462,414462,414431,"Genus","Calanus","Leach, 1816",104152,9874,7,"Arthropoda","Calanoida","Calanidae","Calanus",NA,NA,NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"105",414468,414468,414462,"Species","Calanus finmarchicus","(Gunnerus, 1770)",104464,9579,12,"Arthropoda","Calanoida","Calanidae","Calanus","Calanus finmarchicus",NA,NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"106",414473,414473,414462,"Species","Calanus helgolandicus","(Claus, 1863)",104466,13,2,"Arthropoda","Calanoida","Calanidae","Calanus","Calanus helgolandicus",NA,NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"107",414518,414518,768586,"Species","Calathura brachiata","(Stimpson, 1853)",118497,1,1,"Arthropoda","Isopoda","Leptanthuridae","Calathura","Calathura brachiata","Malacostraca",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"108",414605,414605,414599,"Species","Calidris fuscicollis","(Vieillot, 1819)",159050,5,1,"Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris fuscicollis","Aves",TRUE,"LC",NA,NA,"Northern Grand Banks - Southern Labrador"
"109",415142,415142,415141,"Species","Callipallene acus","(Meinert, 1898)",134642,2,2,"Arthropoda","Pantopoda","Callipallenidae","Callipallene","Callipallene acus","Pycnogonida",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"110",416162,416162,609426,"Species","Candacia armata","Boeck, 1872",104474,2,1,"Arthropoda","Calanoida","Candaciidae","Candacia","Candacia armata",NA,NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"111",416445,416445,780126,"Genus","Caprella","Lamarck, 1801",101430,16,1,"Arthropoda","Amphipoda","Caprellidae","Caprella",NA,"Malacostraca",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"112",416767,416767,696240,"Species","Carcharhinus plumbeus","(Nardo, 1827)",105797,1,1,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus plumbeus","Elasmobranchii",TRUE,"VU",NA,NA,"Northern Grand Banks - Southern Labrador"
"113",416850,416850,765038,"Family","Cardiidae","Lamarck, 1809",229,1,1,"Mollusca","Cardiida","Cardiidae",NA,NA,"Bivalvia",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
"114",417030,417030,696262,"Species","Careproctus reinhardti","(Krøyer, 1862)",127212,103,3,"Chordata","Scorpaeniformes","Liparidae","Careproctus","Careproctus reinhardti","Actinopteri",NA,NA,NA,NA,"Northern Grand Banks - Southern Labrador"
