"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","redlist","status","records","datasets","phylum","order","family","genus","species","class","gisd","hab","ecoregion"
"11",398933,398933,737560,"Species","Aglaura hemistoma","Péron & Lesueur, 1810",117851,NA,NA,5,1,"Cnidaria","Trachymedusae","Rhopalonematidae","Aglaura","Aglaura hemistoma","Hydrozoa",NA,NA,"Mexican Tropical Pacific"
"12",399797,399797,737741,"Species","Alphestes multiguttatus","(Günther, 1867)",279569,TRUE,"LC",7,2,"Chordata","Perciformes","Serranidae","Alphestes","Alphestes multiguttatus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"13",400128,400128,737803,"Species","Alvinella caudata","Desbruyères & Laubier, 1986",326268,NA,NA,3,2,"Annelida","Terebellida","Alvinellidae","Alvinella","Alvinella caudata","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"14",400130,400130,737803,"Species","Alvinella pompejana","Desbruyères & Laubier, 1980",336171,NA,NA,4,3,"Annelida","Terebellida","Alvinellidae","Alvinella","Alvinella pompejana","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"15",400342,400342,400332,"Species","Ambassis gymnocephalus","(Lacepède, 1802)",220044,TRUE,"LC",2,2,"Chordata","Perciformes","Ambassidae","Ambassis","Ambassis gymnocephalus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"16",400357,400357,400332,"Species","Ambassis urotaenia","Bleeker, 1852",220038,TRUE,"LC",1,1,"Chordata","Perciformes","Ambassidae","Ambassis","Ambassis urotaenia","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"17",400772,400772,775720,"Genus","Amoya","Herre, 1927",205053,NA,NA,2,1,"Chordata","Perciformes","Gobiidae","Amoya",NA,"Actinopteri",NA,NA,"Mexican Tropical Pacific"
"18",401251,401251,401229,"Species","Amphiophiura superba","(Lütken & Mortensen, 1899)",242740,NA,NA,1,1,"Echinodermata","Ophiurida","Ophiuridae","Amphiophiura","Amphiophiura superba","Ophiuroidea",NA,NA,"Mexican Tropical Pacific"
"19",401523,401523,738079,"Species","Amphisamytha galapagensis","Zottoli, 1983",326388,NA,NA,2,1,"Annelida","Terebellida","Ampharetidae","Amphisamytha","Amphisamytha galapagensis","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"20",401720,401720,772411,"Species","Amphogona apsteini","(Vanhöffen, 1902)",221236,NA,NA,1,1,"Cnidaria","Trachymedusae","Rhopalonematidae","Amphogona","Amphogona apsteini","Hydrozoa",NA,NA,"Mexican Tropical Pacific"
"21",402147,402147,776152,"Species","Anabas testudineus","(Bloch, 1792)",279597,TRUE,"DD",2,2,"Chordata","Perciformes","Anabantidae","Anabas","Anabas testudineus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"22",402573,402573,695543,"Species","Anchoa argentivittata","(Regan, 1904)",275507,TRUE,"LC",3,1,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa argentivittata","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"23",402582,402582,695543,"Species","Anchoa eigenmannia","(Meek & Hildebrand, 1923)",275516,TRUE,"LC",4,1,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa eigenmannia","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"24",402600,402600,695543,"Species","Anchoa nasus","(Kner & Steindachner, 1867)",275528,TRUE,"LC",2,1,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa nasus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"25",402603,402603,695543,"Species","Anchoa scofieldi","(Jordan & Culver, 1895)",275532,TRUE,"LC",1,1,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa scofieldi","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"26",402612,402612,738230,"Species","Anchovia macrolepidota","(Kner, 1863)",279608,TRUE,"LC",3,2,"Chordata","Clupeiformes","Engraulidae","Anchovia","Anchovia macrolepidota","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"27",403211,403211,767747,"Infraorder","Anomura","MacLeay, 1838",106671,NA,NA,8,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca",NA,NA,"Mexican Tropical Pacific"
"28",403270,403270,403239,"Species","Anoplodactylus viridintestinalis","(Cole, 1904)",239846,NA,NA,1,1,"Arthropoda","Pantopoda","Phoxichilidiidae","Anoplodactylus","Anoplodactylus viridintestinalis","Pycnogonida",NA,NA,"Mexican Tropical Pacific"
"29",404299,404299,404297,"Species","Aphotopontius arcuatus","Humes, 1987",348890,NA,NA,14,3,"Arthropoda","Siphonostomatoida","Dirivultidae","Aphotopontius","Aphotopontius arcuatus",NA,NA,NA,"Mexican Tropical Pacific"
"30",404301,404301,404297,"Species","Aphotopontius baculigerus","Humes, 1987",348891,NA,NA,3,3,"Arthropoda","Siphonostomatoida","Dirivultidae","Aphotopontius","Aphotopontius baculigerus",NA,NA,NA,"Mexican Tropical Pacific"
"31",404305,404305,404297,"Species","Aphotopontius limatulus","Humes, 1987",348895,NA,NA,7,3,"Arthropoda","Siphonostomatoida","Dirivultidae","Aphotopontius","Aphotopontius limatulus",NA,NA,NA,"Mexican Tropical Pacific"
"32",404306,404306,404297,"Species","Aphotopontius mammillatus","Humes, 1987",348896,NA,NA,7,3,"Arthropoda","Siphonostomatoida","Dirivultidae","Aphotopontius","Aphotopontius mammillatus",NA,NA,NA,"Mexican Tropical Pacific"
"33",405013,405013,771812,"Species","Aporocidaris milleri","(A. Agassiz, 1898)",160784,NA,NA,2,1,"Echinodermata","Cidaroida","Ctenocidaridae","Aporocidaris","Aporocidaris milleri","Echinoidea",NA,NA,"Mexican Tropical Pacific"
"34",405532,405532,777704,"Species","Archinome rosacea","(Blake, 1985)",333028,NA,NA,1,1,"Annelida","Amphinomida","Amphinomidae","Archinome","Archinome rosacea","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"35",405615,405615,738774,"Species","Arcos erythrops","(Jordan & Gilbert, 1882)",279682,TRUE,"LC",20,2,"Chordata","Gobiesociformes","Gobiesocidae","Arcos","Arcos erythrops","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"36",405617,405617,738774,"Species","Arcos poecilophthalmos","(Jenyns, 1842)",279684,NA,NA,1,1,"Chordata","Gobiesociformes","Gobiesocidae","Arcos","Arcos poecilophthalmos","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"37",405907,405907,767079,"Genus","Argonauta","Linnaeus, 1758",137676,NA,NA,1,1,"Mollusca","Octopoda","Argonautidae","Argonauta",NA,"Cephalopoda",NA,NA,"Mexican Tropical Pacific"
"38",405911,405911,405907,"Species","Argonauta hians","Lightfoot, 1786",215276,TRUE,"LC",1,1,"Mollusca","Octopoda","Argonautidae","Argonauta","Argonauta hians","Cephalopoda",NA,NA,"Mexican Tropical Pacific"
"39",405925,405925,405924,"Subspecies","Argopecten irradians concentricus","(Say, 1822)",394266,NA,NA,27,1,"Mollusca","Pectinoida","Pectinidae","Argopecten","Argopecten irradians","Bivalvia",NA,NA,"Mexican Tropical Pacific"
"40",406251,406251,406207,"Species","Arius maculatus","(Thunberg, 1792)",275578,NA,NA,2,2,"Chordata","Siluriformes","Ariidae","Arius","Arius maculatus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"41",406296,406296,406293,"Species","Armadillidium vulgare","(Latreille, 1804)",257832,NA,NA,1,1,"Arthropoda","Isopoda","Armadillidiidae","Armadillidium","Armadillidium vulgare","Malacostraca",NA,NA,"Mexican Tropical Pacific"
"42",407159,407159,771841,"Genus","Asteromphalus","Ehrenberg, 1844",162254,NA,NA,2,1,"Ochrophyta","Asterolamprales","Asterolampraceae","Asteromphalus",NA,"Bacillariophyceae",NA,NA,"Mexican Tropical Pacific"
"43",407372,407372,695777,"Species","Astrangia conferta","Verrill, 1870",287117,NA,NA,1,1,"Cnidaria","Scleractinia","Rhizangiidae","Astrangia","Astrangia conferta","Anthozoa",NA,NA,"Mexican Tropical Pacific"
"44",407388,407388,695777,"Species","Astrangia solitaria","(Le Sueur, 1818)",287125,NA,NA,1,1,"Cnidaria","Scleractinia","Rhizangiidae","Astrangia","Astrangia solitaria","Anthozoa",NA,NA,"Mexican Tropical Pacific"
"45",407902,407902,739246,"Species","Atherinella eriarcha","Jordan & Gilbert, 1882",279800,TRUE,"LC",31,3,"Chordata","Atheriniformes","Atherinopsidae","Atherinella","Atherinella eriarcha","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"46",408927,408927,776222,"Species","Axoclinus lucillae","Fowler, 1944",279847,TRUE,"LC",6,2,"Chordata","Perciformes","Tripterygiidae","Axoclinus","Axoclinus lucillae","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"47",409096,409096,409094,"Species","Bacteriastrum comosum","J.Pavillard, 1916",248066,NA,NA,1,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Bacteriastrum","Bacteriastrum comosum","Bacillariophyceae",NA,NA,"Mexican Tropical Pacific"
"48",409100,409100,409094,"Species","Bacteriastrum delicatulum","Cleve, 1897",164108,NA,NA,1,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Bacteriastrum","Bacteriastrum delicatulum","Bacillariophyceae",NA,NA,"Mexican Tropical Pacific"
"49",409103,409103,409094,"Species","Bacteriastrum elongatum","Cleve, 1897",162916,NA,NA,1,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Bacteriastrum","Bacteriastrum elongatum","Bacillariophyceae",NA,NA,"Mexican Tropical Pacific"
"50",409205,409205,409200,"Species","Bairdiella ensifera","(Jordan & Gilbert, 1882)",276070,TRUE,"LC",2,2,"Chordata","Perciformes","Sciaenidae","Bairdiella","Bairdiella ensifera","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"51",409206,409206,409200,"Species","Bairdiella icistia","(Jordan & Gilbert, 1882)",276071,TRUE,"LC",5,1,"Chordata","Perciformes","Sciaenidae","Bairdiella","Bairdiella icistia","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"52",409238,409238,739484,"Species","Balaenoptera musculus","(Linnaeus, 1758)",137090,TRUE,"EN",75,10,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus","Mammalia",NA,NA,"Mexican Tropical Pacific"
"53",409240,409240,739484,"Species","Balaenoptera physalus","(Linnaeus, 1758)",137091,TRUE,"EN",1,1,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera physalus","Mammalia",NA,NA,"Mexican Tropical Pacific"
"54",410106,410106,410103,"Species","Bascanichthys cylindricus","Meek & Hildebrand, 1923",275453,TRUE,"LC",3,2,"Chordata","Anguilliformes","Ophichthidae","Bascanichthys","Bascanichthys cylindricus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"55",410175,410175,410168,"Species","Bassozetus nasus","Garman, 1899",272792,NA,NA,2,2,"Chordata","Ophidiiformes","Ophidiidae","Bassozetus","Bassozetus nasus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"56",410631,410631,410629,"Species","Bathyonus caudalis","(Garman, 1899)",272796,NA,NA,1,1,"Chordata","Ophidiiformes","Ophidiidae","Bathyonus","Bathyonus caudalis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"57",410936,410936,739731,"Species","Batrachoides waltersi","Collette & Russo, 1981",278670,TRUE,"LC",2,2,"Chordata","Batrachoidiformes","Batrachoididae","Batrachoides","Batrachoides waltersi","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"58",411266,411266,411265,"Species","Benthesicymus altus","Spence Bate, 1881",221005,NA,NA,1,1,"Arthropoda","Decapoda","Benthesicymidae","Benthesicymus","Benthesicymus altus","Malacostraca",NA,NA,"Mexican Tropical Pacific"
"59",411392,411392,695978,"Species","Benthosema pterotum","(Alcock, 1890)",217680,TRUE,"LC",1,1,"Chordata","Myctophiformes","Myctophidae","Benthosema","Benthosema pterotum","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"60",412202,412202,739991,"Species","Bollmannia marginalis","Ginsburg, 1939",279935,TRUE,"DD",1,1,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia marginalis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"61",412203,412203,739991,"Species","Bollmannia ocellata","Gilbert, 1892",279936,TRUE,"DD",1,1,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia ocellata","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"62",412204,412204,739991,"Species","Bollmannia stigmatura","Gilbert, 1892",279938,TRUE,"DD",1,1,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia stigmatura","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"63",412205,412205,739991,"Species","Bollmannia umbrosa","Ginsburg, 1939",279939,TRUE,"DD",13,2,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia umbrosa","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"64",412658,412658,412653,"Species","Bougainvillia fulva","Agassiz & Mayer, 1899",221102,NA,NA,1,1,"Cnidaria","Anthoathecata","Bougainvilliidae","Bougainvillia","Bougainvillia fulva","Hydrozoa",NA,NA,"Mexican Tropical Pacific"
"65",412777,412777,738303,"Phylum","Brachiopoda","Duméril, 1805",1803,NA,NA,2,1,"Brachiopoda",NA,NA,NA,NA,NA,NA,NA,"Mexican Tropical Pacific"
"66",412801,412801,740115,"Species","Brachyamblyopus brachysoma","(Bleeker, 1853)",279973,NA,NA,2,2,"Chordata","Perciformes","Gobiidae","Brachyamblyopus","Brachyamblyopus brachysoma","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"67",413008,413008,795892,"Species","Branchinotogluma hessleri","Pettibone, 1985",327273,NA,NA,17,2,"Annelida","Phyllodocida","Polynoidae","Branchinotogluma","Branchinotogluma hessleri","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"68",413009,413009,795892,"Species","Branchinotogluma sandersi","Pettibone, 1985",327274,NA,NA,13,2,"Annelida","Phyllodocida","Polynoidae","Branchinotogluma","Branchinotogluma sandersi","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"69",413063,413063,777788,"Species","Branchiplicatus cupreus","Pettibone, 1985",327291,NA,NA,8,2,"Annelida","Phyllodocida","Polynoidae","Branchiplicatus","Branchiplicatus cupreus","Polychaeta",NA,NA,"Mexican Tropical Pacific"
"70",413893,413893,413876,"Species","Bursa granularis","(Röding, 1798)",216964,NA,NA,2,1,"Mollusca","Littorinimorpha","Bursidae","Bursa","Bursa granularis","Gastropoda",NA,NA,"Mexican Tropical Pacific"
"71",413958,413958,413953,"Species","Butis koilomatodon","(Bleeker, 1849)",219352,NA,NA,2,1,"Chordata","Perciformes","Eleotridae","Butis","Butis koilomatodon","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"72",414899,414899,696145,"Species","Callionymus hainanensis","Li, 1966",273187,NA,NA,4,2,"Chordata","Perciformes","Callionymidae","Callionymus","Callionymus hainanensis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"73",414902,414902,696145,"Species","Callionymus hindsii","Richardson, 1844",273189,NA,NA,2,1,"Chordata","Perciformes","Callionymidae","Callionymus","Callionymus hindsii","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"74",416686,416686,696227,"Species","Caranx vinctus","Jordan & Gilbert, 1882",273275,TRUE,"LC",1,1,"Chordata","Perciformes","Carangidae","Caranx","Caranx vinctus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"75",416738,416738,696240,"Species","Carcharhinus brachyurus","(Günther, 1870)",217341,TRUE,"NT",1,1,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus brachyurus","Elasmobranchii",NA,NA,"Mexican Tropical Pacific"
"76",417941,417941,769180,"Genus","Cavernulina","Kükenthal & Broch, 1911",206748,NA,NA,1,1,"Cnidaria","Pennatulacea","Veretillidae","Cavernulina",NA,"Anthozoa",NA,NA,"Mexican Tropical Pacific"
"77",417968,417968,772595,"Genus","Caymanostella","Belyaev, 1974",177889,NA,NA,1,1,"Echinodermata","Velatida","Caymanostellidae","Caymanostella",NA,"Asteroidea",NA,NA,"Mexican Tropical Pacific"
"78",418430,418430,418406,"Species","Cephalopholis panamensis","(Steindachner, 1877)",279152,TRUE,"LC",13,2,"Chordata","Perciformes","Serranidae","Cephalopholis","Cephalopholis panamensis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"79",418442,418442,752044,"Class","Cephalopoda","Cuvier, 1795",11707,NA,NA,29,1,"Mollusca",NA,NA,NA,NA,"Cephalopoda",NA,NA,"Mexican Tropical Pacific"
"80",418638,418638,418633,"Species","Cerataulina pelagica","(Cleve) Hendey, 1937",149619,NA,NA,4,1,"Ochrophyta","Hemiaulales","Hemiaulaceae","Cerataulina","Cerataulina pelagica","Bacillariophyceae",NA,NA,"Mexican Tropical Pacific"
"81",418775,418775,418669,"Species","Ceratium teres","Kofoid, 1907",109980,NA,NA,1,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium teres","Dinophyceae",NA,NA,"Mexican Tropical Pacific"
"82",419388,419388,778209,"Species","Ceuthoecetes acanthothrix","Humes, 1987",350012,NA,NA,12,3,"Arthropoda","Siphonostomatoida","Dirivultidae","Ceuthoecetes","Ceuthoecetes acanthothrix",NA,NA,NA,"Mexican Tropical Pacific"
"83",419389,419389,778209,"Species","Ceuthoecetes aliger","Humes, 1980",350013,NA,NA,15,3,"Arthropoda","Siphonostomatoida","Dirivultidae","Ceuthoecetes","Ceuthoecetes aliger",NA,NA,NA,"Mexican Tropical Pacific"
"84",419390,419390,778209,"Species","Ceuthoecetes cristatus","Humes, 1987",350014,NA,NA,16,3,"Arthropoda","Siphonostomatoida","Dirivultidae","Ceuthoecetes","Ceuthoecetes cristatus",NA,NA,NA,"Mexican Tropical Pacific"
"85",419391,419391,778209,"Species","Ceuthoecetes introversus","Humes, 1987",350015,NA,NA,6,3,"Arthropoda","Siphonostomatoida","Dirivultidae","Ceuthoecetes","Ceuthoecetes introversus",NA,NA,NA,"Mexican Tropical Pacific"
"86",419486,419486,770762,"Genus","Chaetoceros","Ehrenberg, 1844",148985,NA,NA,3,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros",NA,"Bacillariophyceae",NA,NA,"Mexican Tropical Pacific"
"87",419513,419513,419486,"Species","Chaetoceros atlanticus","Cleve, 1873",149288,NA,NA,3,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros atlanticus","Bacillariophyceae",NA,NA,"Mexican Tropical Pacific"
"88",419514,419514,419513,"Forma","Chaetoceros atlanticus f. audax","(F.Schütt) H.H.Gran, 1904",345291,NA,NA,2,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros atlanticus","Bacillariophyceae",NA,NA,"Mexican Tropical Pacific"
"89",419566,419566,419486,"Species","Chaetoceros curvisetus","Cleve, 1889",149221,NA,NA,1,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros curvisetus","Bacillariophyceae",NA,NA,"Mexican Tropical Pacific"
"90",420206,420206,776299,"Species","Channa striata","(Bloch, 1793)",280130,TRUE,"LC",2,2,"Chordata","Perciformes","Channidae","Channa","Channa striata","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"91",420218,420218,773827,"Species","Chanos chanos","(Forsskål, 1775)",217625,NA,NA,4,2,"Chordata","Gonorhynchiformes","Chanidae","Chanos","Chanos chanos","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"92",420653,420653,420623,"Species","Cheilopogon xenopterus","(Gilbert, 1890)",272166,TRUE,"LC",12,2,"Chordata","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon xenopterus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"93",420876,420876,743298,"Family","Cheloniidae","Oppel, 1811",136999,NA,NA,535,13,"Chordata","Testudines","Cheloniidae",NA,NA,"Reptilia",NA,NA,"Mexican Tropical Pacific"
"94",420891,420891,420889,"Species","Chelophyes contorta","(Lens & van Riemsdijk, 1908)",196554,NA,NA,6,1,"Cnidaria","Siphonophorae","Diphyidae","Chelophyes","Chelophyes contorta","Hydrozoa",NA,NA,"Mexican Tropical Pacific"
"95",421324,421324,767778,"Genus","Chirostylus","Ortmann, 1892",148414,NA,NA,1,1,"Arthropoda","Decapoda","Chirostylidae","Chirostylus",NA,"Malacostraca",NA,NA,"Mexican Tropical Pacific"
"96",421628,421628,778624,"Division","Chlorophyta","Pascher, 1914",801,NA,NA,1,1,"Chlorophyta",NA,NA,NA,NA,NA,NA,NA,"Mexican Tropical Pacific"
"97",421787,421787,769384,"Genus","Chondrocladia","Thomson, 1873",131894,NA,NA,1,1,"Porifera","Poecilosclerida","Cladorhizidae","Chondrocladia",NA,"Demospongiae",NA,NA,"Mexican Tropical Pacific"
"98",422179,422179,422102,"Species","Chromis punctipinnis","(Cooper, 1863)",273751,TRUE,"LC",1,1,"Chordata","Perciformes","Pomacentridae","Chromis","Chromis punctipinnis","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"99",423000,423000,776322,"Species","Cirriemblemaria lucasana","(Stephens, 1963)",280198,TRUE,"LC",1,1,"Chordata","Perciformes","Chaenopsidae","Cirriemblemaria","Cirriemblemaria lucasana","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"100",423135,423135,742128,"Species","Citharichthys gilberti","Jenkins & Evermann, 1889",275688,TRUE,"LC",14,2,"Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys gilberti","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"101",423713,423713,696573,"Species","Clausocalanus minor","Sewell, 1929",220842,NA,NA,1,1,"Arthropoda","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus minor",NA,NA,NA,"Mexican Tropical Pacific"
"102",424192,424192,776331,"Species","Clupanodon thrissa","(Linnaeus, 1758)",280223,NA,NA,2,2,"Chordata","Clupeiformes","Clupeidae","Clupanodon","Clupanodon thrissa","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"103",424458,424458,424456,"Genus","Coccolithus","E.H.L.Schwarz, 1894",178598,NA,NA,3,1,"Haptophyta","Coccolithales","Coccolithaceae","Coccolithus",NA,"Prymnesiophyceae",NA,NA,"Mexican Tropical Pacific"
"104",424460,424460,424458,"Species","Coccolithus pelagicus","(Wallich) J.Schiller, 1930",178600,NA,NA,1,1,"Haptophyta","Coccolithales","Coccolithaceae","Coccolithus","Coccolithus pelagicus","Prymnesiophyceae",NA,NA,"Mexican Tropical Pacific"
"105",425173,425173,774062,"Species","Coilia mystus","(Linnaeus, 1758)",279082,NA,NA,2,2,"Chordata","Clupeiformes","Engraulidae","Coilia","Coilia mystus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"106",425317,425317,742510,"Species","Cololabis saira","(Brevoort, 1856)",280366,NA,NA,1,1,"Chordata","Beloniformes","Scomberesocidae","Cololabis","Cololabis saira","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"107",426559,426559,616144,"Species","Copilia mirabilis","Dana, 1852",129038,NA,NA,1,1,"Arthropoda","Poecilostomatoida","Sapphirinidae","Copilia","Copilia mirabilis",NA,NA,NA,"Mexican Tropical Pacific"
"108",426735,426735,742880,"Species","Coralliozetus angelicus","(Böhlke & Mead, 1957)",280393,TRUE,"LC",11,2,"Chordata","Perciformes","Chaenopsidae","Coralliozetus","Coralliozetus angelicus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"109",426905,426905,426896,"Species","Corethron hystrix","Hensen, 1887",179596,NA,NA,1,1,"Ochrophyta","Corethrales","Corethraceae","Corethron","Corethron hystrix","Bacillariophyceae",NA,NA,"Mexican Tropical Pacific"
"110",427540,427540,770753,"Genus","Coscinodiscus","Ehrenberg, 1839",148917,NA,NA,1,1,"Ochrophyta","Coscinodiscales","Coscinodiscaceae","Coscinodiscus",NA,"Bacillariophyceae",NA,NA,"Mexican Tropical Pacific"
"111",429456,429456,429430,"Species","Ctenogobius sagittula","(Günther, 1862)",276489,TRUE,"LC",4,2,"Chordata","Perciformes","Gobiidae","Ctenogobius","Ctenogobius sagittula","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"112",429559,429559,618144,"Species","Cubiceps pauciradiatus","Günther, 1872",159424,NA,NA,17,1,"Chordata","Perciformes","Nomeidae","Cubiceps","Cubiceps pauciradiatus","Actinopteri",NA,NA,"Mexican Tropical Pacific"
"113",429800,429800,696864,"Species","Cunina octonaria","McCrady, 1859",117497,NA,NA,1,1,"Cnidaria","Narcomedusae","Cuninidae","Cunina","Cunina octonaria","Hydrozoa",NA,NA,"Mexican Tropical Pacific"
"114",429801,429801,696864,"Species","Cunina tenella","(Bigelow, 1909)",221240,NA,NA,2,1,"Cnidaria","Narcomedusae","Cuninidae","Cunina","Cunina tenella","Hydrozoa",NA,NA,"Mexican Tropical Pacific"
"115",430011,430011,775833,"Species","Cyananthea hydrothermala","Doumenc & Van-Praët, 1988",289763,NA,NA,1,1,"Cnidaria","Actiniaria","Actinoscyphiidae","Cyananthea","Cyananthea hydrothermala","Anthozoa",NA,NA,"Mexican Tropical Pacific"
