"","id","valid_id","parent_id","rank_name","tname","tauthor","records","datasets","phylum","order","family","genus","species","class","worms_id","redlist","status","gisd","hab","ecoregion"
"24",396587,396587,396583,"Species","Acharax johnsoni","(Dall, 1891)",1,1,"Mollusca","Solemyoida","Solemyidae","Acharax","Acharax johnsoni","Bivalvia",293239,NA,NA,NA,NA,"North American Pacific Fijordland"
"25",396608,396608,396607,"Species","Achelia alaskensis","(Cole, 1904)",2,1,"Arthropoda","Pantopoda","Ammotheidae","Achelia","Achelia alaskensis","Pycnogonida",239888,NA,NA,NA,NA,"North American Pacific Fijordland"
"26",396810,396810,396804,"Species","Acipenser medirostris","Ayres, 1854",1,1,"Chordata","Acipenseriformes","Acipenseridae","Acipenser","Acipenser medirostris","Actinopteri",271695,TRUE,"NT",NA,NA,"North American Pacific Fijordland"
"27",396851,396851,396867,"Genus","Acmaea","Eschscholtz, 1833",11,1,"Mollusca",NA,"Acmaeidae","Acmaea",NA,"Gastropoda",137616,NA,NA,NA,NA,"North American Pacific Fijordland"
"28",396867,396867,779142,"Family","Acmaeidae","Forbes, 1850",24,1,"Mollusca",NA,"Acmaeidae",NA,NA,"Gastropoda",114,NA,NA,NA,NA,"North American Pacific Fijordland"
"29",397019,397019,396983,"Species","Acrochaetium microscopicum","(Nägeli ex Kützing) Nägeli, 1858",4,1,"Rhodophyta",NA,"Acrochaetiaceae","Acrochaetium","Acrochaetium microscopicum","Florideophyceae",144368,NA,NA,NA,NA,"North American Pacific Fijordland"
"30",397092,397092,772910,"Genus","Acropora","Oken, 1815",1,1,"Cnidaria","Scleractinia","Acroporidae","Acropora",NA,"Anthozoa",205469,NA,NA,NA,NA,"North American Pacific Fijordland"
"31",397357,397357,597075,"Species","Acrosiphonia coalita","(Ruprecht) Scagel, Garbary, Golden & M.W.Hawkes, 1986",20,2,"Chlorophyta","Ulotrichales","Ulotrichaceae","Acrosiphonia","Acrosiphonia coalita","Ulvophyceae",366445,NA,NA,NA,NA,"North American Pacific Fijordland"
"32",397361,397361,597075,"Species","Acrosiphonia saxatilis","(Ruprecht) K.L.Vinogradova, 1979",5,1,"Chlorophyta","Ulotrichales","Ulotrichaceae","Acrosiphonia","Acrosiphonia saxatilis","Ulvophyceae",366448,NA,NA,NA,NA,"North American Pacific Fijordland"
"33",397561,397561,748410,"Genus","Actinauge","Verrill, 1883",3,1,"Cnidaria","Actiniaria","Hormathiidae","Actinauge",NA,"Anthozoa",100750,NA,NA,NA,NA,"North American Pacific Fijordland"
"34",397861,397861,767920,"Species","Actiniscus pentasterias","(Ehrenberg) Ehrenberg, 1844",2,1,"Myzozoa","Actiniscales","Actiniscaceae","Actiniscus","Actiniscus pentasterias","Dinophyceae",109717,NA,NA,NA,NA,"North American Pacific Fijordland"
"35",398029,398029,770756,"Genus","Actinoptychus","Ehrenberg, 1843",1,1,"Ochrophyta","Coscinodiscales","Heliopeltaceae","Actinoptychus",NA,"Bacillariophyceae",148947,NA,NA,NA,NA,"North American Pacific Fijordland"
"36",398083,398083,398029,"Species","Actinoptychus senarius","(Ehrenberg) Ehrenberg, 1843",2,1,"Ochrophyta","Coscinodiscales","Heliopeltaceae","Actinoptychus","Actinoptychus senarius","Bacillariophyceae",148948,NA,NA,NA,NA,"North American Pacific Fijordland"
"37",398142,398142,737398,"Genus","Actinostola","Verrill, 1883",1,1,"Cnidaria","Actiniaria","Actinostolidae","Actinostola",NA,"Anthozoa",100709,NA,NA,NA,NA,"North American Pacific Fijordland"
"38",398231,1033273,398228,"Species","Adalaria proxima","(Alder & Hancock, 1854)",2,1,"Mollusca","Nudibranchia","Onchidorididae","Adalaria","Adalaria proxima","Gastropoda",140629,NA,NA,NA,NA,"North American Pacific Fijordland"
"39",398483,398483,1014227,"Genus","Aegisthus","Giesbrecht, 1891",1,1,"Arthropoda","Harpacticoida","Aegisthidae","Aegisthus",NA,NA,115186,NA,NA,NA,NA,"North American Pacific Fijordland"
"40",398509,398509,398508,"Species","Aeolidia papillosa","(Linnaeus, 1761)",7,1,"Mollusca","Nudibranchia","Aeolidiidae","Aeolidia","Aeolidia papillosa","Gastropoda",138709,NA,NA,NA,NA,"North American Pacific Fijordland"
"41",398561,398561,767084,"Genus","Aequorea","Péron & Lesueur, 1810",3,1,"Cnidaria","Leptothecata","Aequoreidae","Aequorea",NA,"Hydrozoa",116998,NA,NA,NA,NA,"North American Pacific Fijordland"
"42",398572,398572,398561,"Species","Aequorea victoria","(Murbach & Shearer, 1902)",11,1,"Cnidaria","Leptothecata","Aequoreidae","Aequorea","Aequorea victoria","Hydrozoa",283998,NA,NA,NA,NA,"North American Pacific Fijordland"
"43",398601,398601,398597,"Species","Aetea ligulata","Busk, 1852",3,1,"Bryozoa","Cheilostomatida","Aeteidae","Aetea","Aetea ligulata","Gymnolaemata",111064,NA,NA,NA,NA,"North American Pacific Fijordland"
"44",398647,398647,398644,"Species","Aetideus armatus","(Boeck, 1872)",1,1,"Arthropoda","Calanoida","Aetideidae","Aetideus","Aetideus armatus",NA,104275,NA,NA,NA,NA,"North American Pacific Fijordland"
"45",398649,398649,398644,"Species","Aetideus divergens","Bradford, 1971",13,2,"Arthropoda","Calanoida","Aetideidae","Aetideus","Aetideus divergens",NA,346076,NA,NA,NA,NA,"North American Pacific Fijordland"
"46",398789,398789,778648,"Genus","Agarum","Dumortier, 1822",18,1,"Ochrophyta","Laminariales","Costariaceae","Agarum",NA,"Phaeophyceae",157205,NA,NA,NA,NA,"North American Pacific Fijordland"
"47",398790,398790,398789,"Species","Agarum clathratum","Dumortier, 1822",8,1,"Ochrophyta","Laminariales","Costariaceae","Agarum","Agarum clathratum","Phaeophyceae",157207,NA,NA,NA,NA,"North American Pacific Fijordland"
"48",398792,398792,398789,"Species","Agarum fimbriatum","Harvey, 1862",23,2,"Ochrophyta","Laminariales","Costariaceae","Agarum","Agarum fimbriatum","Phaeophyceae",372699,NA,NA,NA,NA,"North American Pacific Fijordland"
"49",398853,398853,700249,"Genus","Aglantha","Haeckel, 1879",1,1,"Cnidaria","Trachymedusae","Rhopalonematidae","Aglantha",NA,"Hydrozoa",117212,NA,NA,NA,NA,"North American Pacific Fijordland"
"50",398878,398878,598239,"Subspecies","Aglaophamus rubella anops","Hartman, 1950",1,1,"Annelida","Phyllodocida","Nephtyidae","Aglaophamus","Aglaophamus rubella","Polychaeta",335354,NA,NA,NA,NA,"North American Pacific Fijordland"
"51",398885,398885,398912,"Genus","Aglaophenia","Lamouroux, 1812",13,1,"Cnidaria","Leptothecata","Aglaopheniidae","Aglaophenia",NA,"Hydrozoa",116999,NA,NA,NA,NA,"North American Pacific Fijordland"
"52",398897,398897,398885,"Species","Aglaophenia latirostris","Nutting, 1900",3,1,"Cnidaria","Leptothecata","Aglaopheniidae","Aglaophenia","Aglaophenia latirostris","Hydrozoa",284035,NA,NA,NA,NA,"North American Pacific Fijordland"
"53",398908,398908,398885,"Species","Aglaophenia struthionides","(Murray, 1860)",14,1,"Cnidaria","Leptothecata","Aglaopheniidae","Aglaophenia","Aglaophenia struthionides","Hydrozoa",284054,NA,NA,NA,NA,"North American Pacific Fijordland"
"54",399043,399043,399042,"Species","Ahnfeltia fastigiata","(Endlicher) Makienko, 1970",31,2,"Rhodophyta","Ahnfeltiales","Ahnfeltiaceae","Ahnfeltia","Ahnfeltia fastigiata","Florideophyceae",372235,NA,NA,NA,NA,"North American Pacific Fijordland"
"55",399050,399050,737576,"Species","Ahnfeltiopsis gigartinoides","(J.Agardh) P.C.Silva & DeCew, 1992",1,1,"Rhodophyta","Gigartinales","Phyllophoraceae","Ahnfeltiopsis","Ahnfeltiopsis gigartinoides","Florideophyceae",372232,NA,NA,NA,NA,"North American Pacific Fijordland"
"56",399053,399053,737576,"Species","Ahnfeltiopsis linearis","(C.Agardh) P.C.Silva & DeCew, 1992",4,1,"Rhodophyta","Gigartinales","Phyllophoraceae","Ahnfeltiopsis","Ahnfeltiopsis linearis","Florideophyceae",372234,NA,NA,NA,NA,"North American Pacific Fijordland"
"57",399212,399212,770298,"Genus","Alaria","Greville, 1830",29,1,"Ochrophyta","Laminariales","Alariaceae","Alaria",NA,"Phaeophyceae",144194,NA,NA,NA,NA,"North American Pacific Fijordland"
"58",399213,399213,399212,"Species","Alaria crispa","Kjellman, 1889",6,1,"Ochrophyta","Laminariales","Alariaceae","Alaria","Alaria crispa","Phaeophyceae",373974,NA,NA,NA,NA,"North American Pacific Fijordland"
"59",399215,399215,399212,"Species","Alaria marginata","Postels & Ruprecht, 1840",150,4,"Ochrophyta","Laminariales","Alariaceae","Alaria","Alaria marginata","Phaeophyceae",371791,NA,NA,NA,NA,"North American Pacific Fijordland"
"60",399217,399217,399212,"Species","Alaria praelonga","Kjellman, 1889",13,1,"Ochrophyta","Laminariales","Alariaceae","Alaria","Alaria praelonga","Phaeophyceae",373975,NA,NA,NA,NA,"North American Pacific Fijordland"
"61",399231,399231,774544,"Species","Albatrossia pectoralis","(Gilbert, 1892)",104,4,"Chordata","Gadiformes","Macrouridae","Albatrossia","Albatrossia pectoralis","Actinopteri",236135,NA,NA,NA,NA,"North American Pacific Fijordland"
"62",399317,399317,399316,"Genus","Alcyonidium","J.V.F.Lamouroux, 1813",4,1,"Bryozoa","Ctenostomatida","Alcyonidiidae","Alcyonidium",NA,"Gymnolaemata",110993,NA,NA,NA,NA,"North American Pacific Fijordland"
"63",399326,399326,399317,"Species","Alcyonidium gelatinosum","(Hudson) J.V.Lamouroux",2,1,"Bryozoa","Ctenostomatida","Alcyonidiidae","Alcyonidium","Alcyonidium gelatinosum","Gymnolaemata",111600,NA,NA,NA,NA,"North American Pacific Fijordland"
"64",399333,399333,399317,"Species","Alcyonidium polyoum","(Hassall, 1841)",2,1,"Bryozoa","Ctenostomatida","Alcyonidiidae","Alcyonidium","Alcyonidium polyoum","Gymnolaemata",153717,NA,NA,NA,NA,"North American Pacific Fijordland"
"65",399538,399538,774241,"Species","Alienacanthomysis macropsis","(W. Tattersall, 1932)",3,1,"Arthropoda","Mysida","Mysidae","Alienacanthomysis","Alienacanthomysis macropsis","Malacostraca",226662,NA,NA,NA,NA,"North American Pacific Fijordland"
"66",399565,399565,774445,"Species","Alitta succinea","(Leuckart, 1847)",1,1,"Annelida","Phyllodocida","Nereididae","Alitta","Alitta succinea","Polychaeta",234850,NA,NA,TRUE,NA,"North American Pacific Fijordland"
"67",399566,399566,774445,"Species","Alitta virens","(M. Sars, 1835)",2,2,"Annelida","Phyllodocida","Nereididae","Alitta","Alitta virens","Polychaeta",234851,NA,NA,NA,NA,"North American Pacific Fijordland"
"68",399768,399768,598830,"Species","Alosa sapidissima","(Wilson, 1811)",18,2,"Chordata","Clupeiformes","Clupeidae","Alosa","Alosa sapidissima","Actinopteri",158670,TRUE,"LC",NA,NA,"North American Pacific Fijordland"
"69",400043,400043,504575,"Genus","Alvania","Risso, 1826",10,1,"Mollusca","Littorinimorpha","Rissoidae","Alvania",NA,"Gastropoda",138439,NA,NA,NA,NA,"North American Pacific Fijordland"
"70",400785,400785,737935,"Species","Ampelisca agassizi","(Judd, 1896)",11,1,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca agassizi","Malacostraca",158021,NA,NA,NA,NA,"North American Pacific Fijordland"
"71",400811,400811,737935,"Species","Ampelisca cristata","Holmes, 1908",7,1,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca cristata","Malacostraca",421436,NA,NA,NA,NA,"North American Pacific Fijordland"
"72",400835,400835,737935,"Species","Ampelisca lobata","Holmes, 1908",6,1,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca lobata","Malacostraca",421438,NA,NA,NA,NA,"North American Pacific Fijordland"
"73",400896,400896,599696,"Species","Ampharete acutifrons","(Grube, 1860)",31,1,"Annelida","Terebellida","Ampharetidae","Ampharete","Ampharete acutifrons","Polychaeta",129775,NA,NA,NA,NA,"North American Pacific Fijordland"
"74",400898,400898,599696,"Species","Ampharete arctica","Malmgren, 1866",2,1,"Annelida","Terebellida","Ampharetidae","Ampharete","Ampharete arctica","Polychaeta",159916,NA,NA,NA,NA,"North American Pacific Fijordland"
"75",400901,400901,599696,"Species","Ampharete finmarchica","(M. Sars, 1865)",26,1,"Annelida","Terebellida","Ampharetidae","Ampharete","Ampharete finmarchica","Polychaeta",129778,NA,NA,NA,NA,"North American Pacific Fijordland"
"76",400917,400917,772642,"Species","Ampheraster marianus","(Ludwig, 1905)",3,2,"Echinodermata","Forcipulatida","Pedicellasteridae","Ampheraster","Ampheraster marianus","Asteroidea",254842,NA,NA,NA,NA,"North American Pacific Fijordland"
"77",401022,401022,737969,"Genus","Amphicteis","Grube, 1850",2,1,"Annelida","Terebellida","Ampharetidae","Amphicteis",NA,"Polychaeta",129156,NA,NA,NA,NA,"North American Pacific Fijordland"
"78",401029,401029,401022,"Species","Amphicteis scaphobranchiata","Moore, 1906",3,1,"Annelida","Terebellida","Ampharetidae","Amphicteis","Amphicteis scaphobranchiata","Polychaeta",326344,NA,NA,NA,NA,"North American Pacific Fijordland"
"79",401193,401193,768510,"Species","Amphinema dinema","(Péron & Lesueur, 1810)",3,1,"Cnidaria","Anthoathecata","Pandeidae","Amphinema","Amphinema dinema","Hydrozoa",117778,NA,NA,NA,NA,"North American Pacific Fijordland"
"80",401208,401208,401717,"Genus","Amphiodia","Verrill, 1899",3,2,"Echinodermata","Ophiurida","Amphiuridae","Amphiodia",NA,"Ophiuroidea",172595,NA,NA,NA,NA,"North American Pacific Fijordland"
"81",401212,401212,774900,"Species","Amphiodia (Amphispina) urtica","(Lyman, 1860)",14,2,"Echinodermata","Ophiurida","Amphiuridae","Amphiodia","Amphiodia (Amphispina) urtica","Ophiuroidea",245665,NA,NA,NA,NA,"North American Pacific Fijordland"
"82",401220,401220,401208,"Species","Amphiodia occidentalis","(Lyman, 1860)",14,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiodia","Amphiodia occidentalis","Ophiuroidea",242666,NA,NA,NA,NA,"North American Pacific Fijordland"
"83",401221,401221,401208,"Species","Amphiodia periercta","H.L. Clark, 1911",19,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiodia","Amphiodia periercta","Ophiuroidea",242670,NA,NA,NA,NA,"North American Pacific Fijordland"
"84",401229,401229,699388,"Genus","Amphiophiura","Matsumoto, 1915",1,1,"Echinodermata","Ophiurida","Ophiuridae","Amphiophiura",NA,"Ophiuroidea",123554,NA,NA,NA,NA,"North American Pacific Fijordland"
"85",401251,401251,401229,"Species","Amphiophiura superba","(Lütken & Mortensen, 1899)",17,4,"Echinodermata","Ophiurida","Ophiuridae","Amphiophiura","Amphiophiura superba","Ophiuroidea",242740,NA,NA,NA,NA,"North American Pacific Fijordland"
"86",401328,401328,401320,"Species","Amphipholis pugetana","(Lyman, 1860)",20,2,"Echinodermata","Ophiurida","Amphiuridae","Amphipholis","Amphipholis pugetana","Ophiuroidea",242878,NA,NA,NA,NA,"North American Pacific Fijordland"
"87",401331,401331,401320,"Species","Amphipholis squamata","(Delle Chiaje, 1828)",14,1,"Echinodermata","Ophiurida","Amphiuridae","Amphipholis","Amphipholis squamata","Ophiuroidea",125064,NA,NA,NA,NA,"North American Pacific Fijordland"
"88",401367,401367,738062,"Genus","Amphiporus","Ehrenberg, 1831",7,1,"Nemertea","Monostilifera","Amphiporidae","Amphiporus",NA,"Enopla",122391,NA,NA,NA,NA,"North American Pacific Fijordland"
"89",401378,401378,401367,"Species","Amphiporus formidabilis","Griffin, 1898",3,1,"Nemertea","Monostilifera","Amphiporidae","Amphiporus","Amphiporus formidabilis","Enopla",147983,NA,NA,NA,NA,"North American Pacific Fijordland"
"90",401523,401523,738079,"Species","Amphisamytha galapagensis","Zottoli, 1983",2,1,"Annelida","Terebellida","Ampharetidae","Amphisamytha","Amphisamytha galapagensis","Polychaeta",326388,NA,NA,NA,NA,"North American Pacific Fijordland"
"91",401633,401633,401717,"Genus","Amphiura","Forbes, 1843",1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiura",NA,"Ophiuroidea",123613,NA,NA,NA,NA,"North American Pacific Fijordland"
"92",401704,401704,401633,"Species","Amphiura polyacantha","Lütken & Mortensen, 1899",1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiura","Amphiura polyacantha","Ophiuroidea",242976,NA,NA,NA,NA,"North American Pacific Fijordland"
"93",401717,401717,772939,"Family","Amphiuridae","Ljungman, 1867",9,1,"Echinodermata","Ophiurida","Amphiuridae",NA,NA,"Ophiuroidea",123206,NA,NA,NA,NA,"North American Pacific Fijordland"
"94",402075,402075,778668,"Species","Amplisiphonia pacifica","Hollenberg, 1939",4,2,"Rhodophyta","Ceramiales","Rhodomelaceae","Amplisiphonia","Amplisiphonia pacifica","Florideophyceae",372526,NA,NA,NA,NA,"North American Pacific Fijordland"
"95",402329,402329,738199,"Species","Analipus japonicus","(Harvey) M.J.Wynne, 1971",27,1,"Ochrophyta","Scytosiphonales","Scytosiphonaceae","Analipus","Analipus japonicus","Phaeophyceae",371891,NA,NA,NA,NA,"North American Pacific Fijordland"
"96",402464,402464,825436,"Genus","Anatoma","Woodward, 1859",1,1,"Mollusca",NA,"Anatomidae","Anatoma",NA,"Gastropoda",138464,NA,NA,NA,NA,"North American Pacific Fijordland"
"97",402469,402469,402464,"Species","Anatoma crispata","(Fleming, 1828)",2,1,"Mollusca",NA,"Anatomidae","Anatoma","Anatoma crispata","Gastropoda",141417,NA,NA,NA,NA,"North American Pacific Fijordland"
"98",402996,402996,767194,"Species","Anisakis simplex","(Rudolphi, 1809)",1,1,"Nematoda","Rhabditida","Anisakidae","Anisakis","Anisakis simplex","Chromadorea",122889,NA,NA,NA,NA,"North American Pacific Fijordland"
"99",402999,402999,769056,"Species","Anisarchus medius","(Reinhardt, 1837)",4,2,"Chordata","Perciformes","Stichaeidae","Anisarchus","Anisarchus medius","Actinopteri",127070,NA,NA,NA,NA,"North American Pacific Fijordland"
"100",403117,403117,403116,"Species","Anobothrus gracilis","(Malmgren, 1866)",5,1,"Annelida","Terebellida","Ampharetidae","Anobothrus","Anobothrus gracilis","Polychaeta",129789,NA,NA,NA,NA,"North American Pacific Fijordland"
"101",403119,403119,1040401,"Genus","Anodonta","Lamarck, 1799",3,1,"Mollusca","Unionoida","Unionidae","Anodonta",NA,"Bivalvia",224838,NA,NA,NA,NA,"North American Pacific Fijordland"
"102",403211,403211,767747,"Infraorder","Anomura","MacLeay, 1838",3,3,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca",106671,NA,NA,NA,NA,"North American Pacific Fijordland"
"103",403212,403212,781281,"Genus","Anonyx","Krøyer, 1838",4,1,"Arthropoda","Amphipoda","Uristidae","Anonyx",NA,"Malacostraca",101592,NA,NA,NA,NA,"North American Pacific Fijordland"
"104",403232,403232,738346,"Species","Anoplarchus purpurescens","Gill, 1861",55,4,"Chordata","Perciformes","Stichaeidae","Anoplarchus","Anoplarchus purpurescens","Actinopteri",279633,NA,NA,NA,NA,"North American Pacific Fijordland"
"105",403284,403284,771743,"Species","Anoplopoma fimbria","(Pallas, 1814)",2588,7,"Chordata","Scorpaeniformes","Anoplopomatidae","Anoplopoma","Anoplopoma fimbria","Actinopteri",159463,NA,NA,NA,NA,"North American Pacific Fijordland"
"106",403690,403690,737630,"Genus","Anthomastus","Verrill, 1878",10,3,"Cnidaria","Alcyonacea","Alcyoniidae","Anthomastus",NA,"Anthozoa",125285,NA,NA,NA,NA,"North American Pacific Fijordland"
"107",403720,403720,737358,"Genus","Anthopleura","Duchassaing de Fonbressin & Michelotti, 1860",4,1,"Cnidaria","Actiniaria","Actiniidae","Anthopleura",NA,"Anthozoa",100696,NA,NA,NA,NA,"North American Pacific Fijordland"
"108",403727,403727,403720,"Species","Anthopleura artemisia","(Pickering in Dana, 1846)",6,2,"Cnidaria","Actiniaria","Actiniidae","Anthopleura","Anthopleura artemisia","Anthozoa",283337,NA,NA,NA,NA,"North American Pacific Fijordland"
"109",403770,403770,403720,"Species","Anthopleura xanthogrammica","(Brandt, 1835)",94,2,"Cnidaria","Actiniaria","Actiniidae","Anthopleura","Anthopleura xanthogrammica","Anthozoa",283377,NA,NA,NA,NA,"North American Pacific Fijordland"
"110",403920,403920,738473,"Species","Antimora microlepis","Bean, 1890",111,5,"Chordata","Gadiformes","Moridae","Antimora","Antimora microlepis","Actinopteri",272460,TRUE,"DD",NA,NA,"North American Pacific Fijordland"
"111",403995,403995,772239,"Genus","Antithamnion","Nägeli, 1847",15,1,"Rhodophyta","Ceramiales","Ceramiaceae","Antithamnion",NA,"Florideophyceae",143827,NA,NA,NA,NA,"North American Pacific Fijordland"
"112",404001,404001,403995,"Species","Antithamnion defectum","Kylin, 1925",18,1,"Rhodophyta","Ceramiales","Ceramiaceae","Antithamnion","Antithamnion defectum","Florideophyceae",238760,NA,NA,NA,NA,"North American Pacific Fijordland"
"113",404250,404250,601789,"Species","Aphelochaeta multifilis","(Moore, 1903)",1,1,"Annelida","Terebellida","Cirratulidae","Aphelochaeta","Aphelochaeta multifilis","Polychaeta",332991,NA,NA,NA,NA,"North American Pacific Fijordland"
"114",404303,404303,404297,"Species","Aphotopontius forcipatus","Humes, 1987",9,3,"Arthropoda","Siphonostomatoida","Dirivultidae","Aphotopontius","Aphotopontius forcipatus",NA,348893,NA,NA,NA,NA,"North American Pacific Fijordland"
"115",404315,404315,769407,"Genus","Aphrocallistes","Gray, 1858",25,3,"Porifera","Hexactinosida","Aphrocallistidae","Aphrocallistes",NA,"Hexactinellida",132099,NA,NA,NA,NA,"North American Pacific Fijordland"
"116",404318,404318,404315,"Species","Aphrocallistes vastus","Schulze, 1886",164,3,"Porifera","Hexactinosida","Aphrocallistidae","Aphrocallistes","Aphrocallistes vastus","Hexactinellida",171632,NA,NA,NA,NA,"North American Pacific Fijordland"
"117",404327,404327,601831,"Species","Aphrodita japonica","Marenzeller, 1879",6,1,"Annelida","Phyllodocida","Aphroditidae","Aphrodita","Aphrodita japonica","Polychaeta",326499,NA,NA,NA,NA,"North American Pacific Fijordland"
"118",404328,404328,601831,"Species","Aphrodita negligens","Moore, 1905",1,1,"Annelida","Phyllodocida","Aphroditidae","Aphrodita","Aphrodita negligens","Polychaeta",332999,NA,NA,NA,NA,"North American Pacific Fijordland"
