"","id","valid_id","parent_id","rank_name","tname","tauthor","records","datasets","phylum","order","family","genus","species","class","worms_id","redlist","status","gisd","hab","ecoregion"
"59",398285,398285,768217,"Species","Adercotryma glomerata","(Brady, 1878)",12,2,"Foraminifera","Lituolida","Adercotrymidae","Adercotryma","Adercotryma glomerata","Globothalamea",113837,NA,NA,NA,NA,"Northern Gulf of Mexico"
"60",398289,398289,776119,"Species","Adinia xenica","(Jordan & Gilbert, 1882)",633,8,"Chordata","Cyprinodontiformes","Fundulidae","Adinia","Adinia xenica","Actinopteri",279509,NA,NA,NA,NA,"Northern Gulf of Mexico"
"61",398324,398324,773089,"Species","Admetella longipedata","(McIntosh, 1885)",2,2,"Annelida","Phyllodocida","Polynoidae","Admetella","Admetella longipedata","Polychaeta",214466,NA,NA,NA,NA,"Northern Gulf of Mexico"
"62",398344,398344,398339,"Species","Adoncholaimus lepidus","(de Man, 1889)",2,1,"Nematoda","Enoplida","Oncholaimidae","Adoncholaimus","Adoncholaimus lepidus","Enoplea",122124,NA,NA,NA,NA,"Northern Gulf of Mexico"
"63",398380,398380,778545,"Species","Aechmophorus occidentalis","(Lawrence, 1858)",9,1,"Chordata","Podicipediformes","Podicipedidae","Aechmophorus","Aechmophorus occidentalis","Aves",366617,TRUE,"LC",NA,NA,"Northern Gulf of Mexico"
"64",398412,398412,398391,"Species","Aega psora","(Linnaeus, 1758)",4,1,"Arthropoda","Isopoda","Aegidae","Aega","Aega psora","Malacostraca",118827,NA,NA,NA,NA,"Northern Gulf of Mexico"
"65",398431,398431,398430,"Species","Aegathoa oculata","(Say, 1818)",6,2,"Arthropoda","Isopoda","Cymothoidae","Aegathoa","Aegathoa oculata","Malacostraca",258695,NA,NA,NA,NA,"Northern Gulf of Mexico"
"66",398508,398508,737469,"Genus","Aeolidia","Cuvier, 1798",2,1,"Mollusca","Nudibranchia","Aeolidiidae","Aeolidia",NA,"Gastropoda",137630,NA,NA,NA,NA,"Northern Gulf of Mexico"
"67",398561,398561,767084,"Genus","Aequorea","Péron & Lesueur, 1810",1,1,"Cnidaria","Leptothecata","Aequoreidae","Aequorea",NA,"Hydrozoa",116998,NA,NA,NA,NA,"Northern Gulf of Mexico"
"68",398571,398571,398561,"Species","Aequorea pensilis","(Haeckel, 1879)",4,1,"Cnidaria","Leptothecata","Aequoreidae","Aequorea","Aequorea pensilis","Hydrozoa",117272,NA,NA,NA,NA,"Northern Gulf of Mexico"
"69",398572,398572,398561,"Species","Aequorea victoria","(Murbach & Shearer, 1902)",1,1,"Cnidaria","Leptothecata","Aequoreidae","Aequorea","Aequorea victoria","Hydrozoa",283998,NA,NA,NA,NA,"Northern Gulf of Mexico"
"70",398594,398594,695340,"Species","Aesopus stearnsii","(Tryon, 1883)",1,1,"Mollusca","Neogastropoda","Columbellidae","Aesopus","Aesopus stearnsii","Gastropoda",409950,NA,NA,NA,NA,"Northern Gulf of Mexico"
"71",398598,398598,398597,"Species","Aetea anguina","(Linnaeus, 1758)",7,2,"Bryozoa","Cheilostomatida","Aeteidae","Aetea","Aetea anguina","Gymnolaemata",111062,NA,NA,NA,NA,"Northern Gulf of Mexico"
"72",398603,398603,398597,"Species","Aetea truncata","(Landsborough, 1852)",2,1,"Bryozoa","Cheilostomatida","Aeteidae","Aetea","Aetea truncata","Gymnolaemata",111067,NA,NA,NA,NA,"Northern Gulf of Mexico"
"73",398629,398629,768076,"Species","Aethozoon pellucidum","Hayward, 1978",1,1,"Bryozoa","Ctenostomatida","Aethozoontidae","Aethozoon","Aethozoon pellucidum","Gymnolaemata",111593,NA,NA,NA,NA,"Northern Gulf of Mexico"
"74",398634,398634,740483,"Family","Aetideidae","Giesbrecht, 1892",1,1,"Arthropoda","Calanoida","Aetideidae",NA,NA,NA,104075,NA,NA,NA,NA,"Northern Gulf of Mexico"
"75",398639,398639,398635,"Species","Aetideopsis multiserrata","(Wolfenden, 1904)",7,2,"Arthropoda","Calanoida","Aetideidae","Aetideopsis","Aetideopsis multiserrata",NA,104270,NA,NA,NA,NA,"Northern Gulf of Mexico"
"76",398647,398647,398644,"Species","Aetideus armatus","(Boeck, 1872)",8,2,"Arthropoda","Calanoida","Aetideidae","Aetideus","Aetideus armatus",NA,104275,NA,NA,NA,NA,"Northern Gulf of Mexico"
"77",398665,398665,835938,"Genus","Aeverrillia","Marcus, 1941",1,1,"Bryozoa","Ctenostomatida","Aeverrilliidae","Aeverrillia",NA,"Gymnolaemata",159759,NA,NA,NA,NA,"Northern Gulf of Mexico"
"78",398667,398667,398665,"Species","Aeverrillia setigera","(Hincks, 1887)",3,2,"Bryozoa","Ctenostomatida","Aeverrilliidae","Aeverrillia","Aeverrillia setigera","Gymnolaemata",159762,NA,NA,NA,NA,"Northern Gulf of Mexico"
"79",398748,398748,398744,"Species","Agalma okeni","Eschscholtz, 1825",9,1,"Cnidaria","Siphonophorae","Agalmatidae","Agalma","Agalma okeni","Hydrozoa",135485,NA,NA,NA,NA,"Northern Gulf of Mexico"
"80",398768,398768,695348,"Species","Agaricia humilis","Verrill, 1901",2,1,"Cnidaria","Scleractinia","Agariciidae","Agaricia","Agaricia humilis","Anthozoa",287914,TRUE,"LC",NA,NA,"Northern Gulf of Mexico"
"81",398779,398779,695348,"Species","Agaricia undata","(Ellis & Solander, 1786)",5,2,"Cnidaria","Scleractinia","Agariciidae","Agaricia","Agaricia undata","Anthozoa",287917,TRUE,"DD",NA,NA,"Northern Gulf of Mexico"
"82",398798,398798,774665,"Genus","Agathotanais","Hansen, 1913",11,1,"Arthropoda","Tanaidacea","Agathotanaidae","Agathotanais",NA,"Malacostraca",136222,NA,NA,NA,NA,"Northern Gulf of Mexico"
"83",398817,398817,769376,"Genus","Agelas","Duchassaing & Michelotti, 1864",1,1,"Porifera","Agelasida","Agelasidae","Agelas",NA,"Demospongiae",131771,NA,NA,NA,NA,"Northern Gulf of Mexico"
"84",398822,398822,398817,"Species","Agelas dispar","Duchassaing & Michelotti, 1864",1,1,"Porifera","Agelasida","Agelasidae","Agelas","Agelas dispar","Demospongiae",164827,NA,NA,NA,NA,"Northern Gulf of Mexico"
"85",398863,398863,598231,"Species","Aglaophamus circinata","(Verrill in Smith & Harger, 1874)",256,5,"Annelida","Phyllodocida","Nephtyidae","Aglaophamus","Aglaophamus circinata","Polychaeta",157145,NA,NA,NA,NA,"Northern Gulf of Mexico"
"86",398885,398885,398912,"Genus","Aglaophenia","Lamouroux, 1812",1,1,"Cnidaria","Leptothecata","Aglaopheniidae","Aglaophenia",NA,"Hydrozoa",116999,NA,NA,NA,NA,"Northern Gulf of Mexico"
"87",398909,398909,398885,"Species","Aglaophenia trifida","Agassiz, 1862",7,2,"Cnidaria","Leptothecata","Aglaopheniidae","Aglaophenia","Aglaophenia trifida","Hydrozoa",284059,NA,NA,NA,NA,"Northern Gulf of Mexico"
"88",398917,398917,398914,"Species","Aglaothamnion cordatum","(Børgesen) Feldmann-Mazoyer, 1941",1,1,"Rhodophyta","Ceramiales","Callithamniaceae","Aglaothamnion","Aglaothamnion cordatum","Florideophyceae",144492,NA,NA,NA,NA,"Northern Gulf of Mexico"
"89",398923,398923,398914,"Species","Aglaothamnion roseum","(Roth) Maggs & L'Hardy-Halos, 1993",1,1,"Rhodophyta","Ceramiales","Callithamniaceae","Aglaothamnion","Aglaothamnion roseum","Florideophyceae",144499,NA,NA,NA,NA,"Northern Gulf of Mexico"
"90",398933,398933,737560,"Species","Aglaura hemistoma","Péron & Lesueur, 1810",12,1,"Cnidaria","Trachymedusae","Rhopalonematidae","Aglaura","Aglaura hemistoma","Hydrozoa",117851,NA,NA,NA,NA,"Northern Gulf of Mexico"
"91",399039,399039,768954,"Species","Ahliesaurus berryi","Bertelsen, Krefft & Marshall, 1976",9,1,"Chordata","Aulopiformes","Notosudidae","Ahliesaurus","Ahliesaurus berryi","Actinopteri",126347,NA,NA,NA,NA,"Northern Gulf of Mexico"
"92",399088,399088,399087,"Species","Aiolochroia crassa","(Hyatt, 1875)",5,2,"Porifera","Verongiida","Aplysinidae","Aiolochroia","Aiolochroia crassa","Demospongiae",169632,NA,NA,NA,NA,"Northern Gulf of Mexico"
"93",399120,399120,775756,"Species","Aiptasiomorpha texaensis","Carlgren & Hedgepeth, 1952",7,3,"Cnidaria","Actiniaria","Aiptasiomorphidae","Aiptasiomorpha","Aiptasiomorpha texaensis","Anthozoa",289376,NA,NA,NA,NA,"Northern Gulf of Mexico"
"94",399126,399126,771672,"Species","Aix sponsa","(Linnaeus, 1758)",9,1,"Chordata","Anseriformes","Anatidae","Aix","Aix sponsa","Aves",158938,TRUE,"LC",NA,NA,"Northern Gulf of Mexico"
"95",399196,399196,399195,"Species","Alaimella cincta","Cobb, 1920",1,1,"Nematoda","Plectida","Camacolaimidae","Alaimella","Alaimella cincta","Chromadorea",121247,NA,NA,NA,NA,"Northern Gulf of Mexico"
"96",399251,399251,695389,"Species","Albunea gibbesii","Stimpson, 1859",17,3,"Arthropoda","Decapoda","Albuneidae","Albunea","Albunea gibbesii","Malacostraca",421880,NA,NA,NA,NA,"Northern Gulf of Mexico"
"97",399333,399333,399317,"Species","Alcyonidium polyoum","(Hassall, 1841)",6,1,"Bryozoa","Ctenostomatida","Alcyonidiidae","Alcyonidium","Alcyonidium polyoum","Gymnolaemata",153717,NA,NA,NA,NA,"Northern Gulf of Mexico"
"98",399384,399384,737643,"Species","Aldrovandia affinis","(Günther, 1877)",19,4,"Chordata","Notacanthiformes","Halosauridae","Aldrovandia","Aldrovandia affinis","Actinopteri",126637,NA,NA,NA,NA,"Northern Gulf of Mexico"
"99",399393,399393,769646,"Species","Alebion carchariae","Krøyer, 1863",2,1,"Arthropoda","Siphonostomatoida","Caligidae","Alebion","Alebion carchariae",NA,135818,NA,NA,NA,NA,"Northern Gulf of Mexico"
"100",399447,399447,598612,"Species","Alepisaurus ferox","Lowe, 1833",15,4,"Chordata","Aulopiformes","Alepisauridae","Alepisaurus","Alepisaurus ferox","Actinopteri",126333,TRUE,"LC",NA,NA,"Northern Gulf of Mexico"
"101",399451,399451,737659,"Species","Alepocephalus agassizii","Goode & Bean, 1883",8,3,"Chordata","Osmeriformes","Alepocephalidae","Alepocephalus","Alepocephalus agassizii","Actinopteri",126681,NA,NA,NA,NA,"Northern Gulf of Mexico"
"102",399470,399470,737659,"Species","Alepocephalus productus","Gill, 1883",5,4,"Chordata","Osmeriformes","Alepocephalidae","Alepocephalus","Alepocephalus productus","Actinopteri",126683,NA,NA,NA,NA,"Northern Gulf of Mexico"
"103",399532,399532,737676,"Species","Alicia mirabilis","Johnson, 1861",1,1,"Cnidaria","Actiniaria","Aliciidae","Alicia","Alicia mirabilis","Anthozoa",100862,NA,NA,NA,NA,"Northern Gulf of Mexico"
"104",399539,399539,460291,"Genus","Aligena","H. C. Lea, 1843",2,1,"Mollusca",NA,"Lasaeidae","Aligena",NA,"Bivalvia",156814,NA,NA,NA,NA,"Northern Gulf of Mexico"
"105",399565,399565,774445,"Species","Alitta succinea","(Leuckart, 1847)",227,7,"Annelida","Phyllodocida","Nereididae","Alitta","Alitta succinea","Polychaeta",234850,NA,NA,TRUE,NA,"Northern Gulf of Mexico"
"106",399566,399566,774445,"Species","Alitta virens","(M. Sars, 1835)",11,1,"Annelida","Phyllodocida","Nereididae","Alitta","Alitta virens","Polychaeta",234851,NA,NA,NA,NA,"Northern Gulf of Mexico"
"107",399750,399750,767629,"Genus","Alopias","Rafinesque, 1810",44,1,"Chordata","Lamniformes","Alopiidae","Alopias",NA,"Elasmobranchii",105740,NA,NA,NA,NA,"Northern Gulf of Mexico"
"108",399779,399779,767767,"Family","Alpheidae","Rafinesque, 1815",63,4,"Arthropoda","Decapoda","Alpheidae",NA,NA,"Malacostraca",106776,NA,NA,NA,NA,"Northern Gulf of Mexico"
"109",399784,399784,399779,"Genus","Alpheopsis","Coutière, 1897",9,2,"Arthropoda","Decapoda","Alpheidae","Alpheopsis",NA,"Malacostraca",106977,NA,NA,NA,NA,"Northern Gulf of Mexico"
"110",399798,399798,399779,"Genus","Alpheus","Fabricius, 1798",87,2,"Arthropoda","Decapoda","Alpheidae","Alpheus",NA,"Malacostraca",106978,NA,NA,NA,NA,"Northern Gulf of Mexico"
"111",399837,399837,399798,"Species","Alpheus cristulifrons","Rathbun, 1900",2,1,"Arthropoda","Decapoda","Alpheidae","Alpheus","Alpheus cristulifrons","Malacostraca",240847,NA,NA,NA,NA,"Northern Gulf of Mexico"
"112",399868,399868,399798,"Species","Alpheus heterochaelis","Say, 1818",55,4,"Arthropoda","Decapoda","Alpheidae","Alpheus","Alpheus heterochaelis","Malacostraca",158348,NA,NA,NA,NA,"Northern Gulf of Mexico"
"113",399871,399871,399798,"Species","Alpheus intrinsecus","Spence Bate, 1888",2,1,"Arthropoda","Decapoda","Alpheidae","Alpheus","Alpheus intrinsecus","Malacostraca",240852,NA,NA,NA,NA,"Northern Gulf of Mexico"
"114",399888,399888,399798,"Species","Alpheus macrocheles","(Hailstone, 1835)",8,1,"Arthropoda","Decapoda","Alpheidae","Alpheus","Alpheus macrocheles","Malacostraca",107479,NA,NA,NA,NA,"Northern Gulf of Mexico"
"115",399902,399902,399798,"Species","Alpheus normanni","Kingsley, 1878",57,3,"Arthropoda","Decapoda","Alpheidae","Alpheus","Alpheus normanni","Malacostraca",158349,NA,NA,NA,NA,"Northern Gulf of Mexico"
"116",399910,399910,399798,"Species","Alpheus paracrinitus","Miers, 1881",8,2,"Arthropoda","Decapoda","Alpheidae","Alpheus","Alpheus paracrinitus","Malacostraca",210522,NA,NA,NA,NA,"Northern Gulf of Mexico"
"117",399992,399992,399991,"Species","Alteutha depressa","(Baird, 1837)",2,1,"Arthropoda","Harpacticoida","Peltidiidae","Alteutha","Alteutha depressa",NA,116451,NA,NA,NA,NA,"Northern Gulf of Mexico"
