"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","hab","gisd","ecoregion"
"60",410763,410763,739716,"Species","Bathyraja aguja","(Kendall & Radcliffe, 1912)",271504,1,1,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja aguja","Elasmobranchii",TRUE,"DD",NA,NA,"Guayaquil"
"61",410795,410795,739716,"Species","Bathyraja peruana","McEachran & Miyake, 1984",271529,2,2,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja peruana","Elasmobranchii",TRUE,"DD",NA,NA,"Guayaquil"
"62",411021,411021,768185,"Species","Beella digitata","(Brady, 1879)",113433,40,1,"Foraminifera","Globigerinida","Globigerinidae","Beella","Beella digitata","Globothalamea",NA,NA,NA,NA,"Guayaquil"
"63",411350,411350,411346,"Species","Benthodytes sanguinolenta","Théel, 1882",241785,1,1,"Echinodermata","Elasipodida","Psychropotidae","Benthodytes","Benthodytes sanguinolenta","Holothuroidea",NA,NA,NA,NA,"Guayaquil"
"64",411377,411377,768729,"Family","Benthopectinidae","Verrill, 1894",123126,1,1,"Echinodermata","Notomyotida","Benthopectinidae",NA,NA,"Asteroidea",NA,NA,NA,NA,"Guayaquil"
"65",411659,411659,739887,"Species","Biddulphia rhombus","(Ehrenberg) W.Smith, 1854",149324,1,1,"Ochrophyta","Biddulphiales","Biddulphiaceae","Biddulphia","Biddulphia rhombus","Bacillariophyceae",NA,NA,NA,NA,"Guayaquil"
"66",412201,412201,739991,"Species","Bollmannia macropoma","Gilbert, 1892",279934,4,3,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia macropoma","Actinopteri",TRUE,"DD",NA,NA,"Guayaquil"
"67",412202,412202,739991,"Species","Bollmannia marginalis","Ginsburg, 1939",279935,3,2,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia marginalis","Actinopteri",TRUE,"DD",NA,NA,"Guayaquil"
"68",412203,412203,739991,"Species","Bollmannia ocellata","Gilbert, 1892",279936,1,1,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia ocellata","Actinopteri",TRUE,"DD",NA,NA,"Guayaquil"
"69",412204,412204,739991,"Species","Bollmannia stigmatura","Gilbert, 1892",279938,2,2,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia stigmatura","Actinopteri",TRUE,"DD",NA,NA,"Guayaquil"
"70",412205,412205,739991,"Species","Bollmannia umbrosa","Ginsburg, 1939",279939,2,2,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia umbrosa","Actinopteri",TRUE,"DD",NA,NA,"Guayaquil"
"71",412372,412372,696016,"Species","Boreomysis californica","Ortmann, 1894",226344,1,1,"Arthropoda","Mysida","Mysidae","Boreomysis","Boreomysis californica","Malacostraca",NA,NA,NA,NA,"Guayaquil"
"72",412538,412538,696023,"Species","Bothus constellatus","(Jordan, 1889)",274183,3,3,"Chordata","Pleuronectiformes","Bothidae","Bothus","Bothus constellatus","Actinopteri",NA,NA,NA,NA,"Guayaquil"
"73",414466,414466,414462,"Species","Calanus chilensis","Brodsky, 1959",346212,2,1,"Arthropoda","Calanoida","Calanidae","Calanus","Calanus chilensis",NA,NA,NA,NA,NA,"Guayaquil"
"74",414468,414468,414462,"Species","Calanus finmarchicus","(Gunnerus, 1770)",104464,2,1,"Arthropoda","Calanoida","Calanidae","Calanus","Calanus finmarchicus",NA,NA,NA,NA,NA,"Guayaquil"
"75",414473,414473,414462,"Species","Calanus helgolandicus","(Claus, 1863)",104466,2,1,"Arthropoda","Calanoida","Calanidae","Calanus","Calanus helgolandicus",NA,NA,NA,NA,NA,"Guayaquil"
"76",414543,414543,774525,"Species","Calcidiscus leptoporus","(G.Murray & V.H.Blackman) Loeblich Jr. & Tappan, 1978",235923,10,2,"Haptophyta","Coccolithales","Calcidiscaceae","Calcidiscus","Calcidiscus leptoporus","Prymnesiophyceae",NA,NA,NA,NA,"Guayaquil"
"77",414728,414728,748410,"Genus","Calliactis","Verrill, 1869",100754,2,2,"Cnidaria","Actiniaria","Hormathiidae","Calliactis",NA,"Anthozoa",NA,NA,NA,NA,"Guayaquil"
"78",415627,415627,762732,"Genus","Calyptogena","Dall, 1891",367971,2,1,"Mollusca","Veneroida","Vesicomyidae","Calyptogena",NA,"Bivalvia",NA,NA,NA,NA,"Guayaquil"
"79",416171,416171,609426,"Species","Candacia curta","(Dana, 1849)",104476,4,2,"Arthropoda","Calanoida","Candaciidae","Candacia","Candacia curta",NA,NA,NA,NA,NA,"Guayaquil"
"80",416183,416183,609426,"Species","Candacia pachydactyla","(Dana, 1849)",104483,2,1,"Arthropoda","Calanoida","Candaciidae","Candacia","Candacia pachydactyla",NA,NA,NA,NA,NA,"Guayaquil"
"81",416190,416190,609426,"Species","Candacia truncata","(Dana, 1849)",220916,1,1,"Arthropoda","Calanoida","Candaciidae","Candacia","Candacia truncata",NA,NA,NA,NA,NA,"Guayaquil"
"82",416192,416192,609426,"Species","Candacia varicans","(Giesbrecht, 1893)",104486,1,1,"Arthropoda","Calanoida","Candaciidae","Candacia","Candacia varicans",NA,NA,NA,NA,NA,"Guayaquil"
"83",416686,416686,696227,"Species","Caranx vinctus","Jordan & Gilbert, 1882",273275,1,1,"Chordata","Perciformes","Carangidae","Caranx","Caranx vinctus","Actinopteri",TRUE,"LC",NA,NA,"Guayaquil"
"84",416732,416732,696240,"Species","Carcharhinus albimarginatus","(Rüppell, 1837)",217352,1,1,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus albimarginatus","Elasmobranchii",TRUE,"NT",NA,NA,"Guayaquil"
"85",416756,416756,696240,"Species","Carcharhinus longimanus","(Poey, 1861)",105794,3,1,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus longimanus","Elasmobranchii",TRUE,"VU",NA,NA,"Guayaquil"
"86",417482,417482,741089,"Species","Cataetyx rubrirostris","Gilbert, 1890",272767,1,1,"Chordata","Ophidiiformes","Bythitidae","Cataetyx","Cataetyx rubrirostris","Actinopteri",NA,NA,NA,NA,"Guayaquil"
"87",417558,417558,741102,"Species","Cathorops fuerthii","(Steindachner, 1877)",280043,1,1,"Chordata","Siluriformes","Ariidae","Cathorops","Cathorops fuerthii","Actinopteri",TRUE,"DD",NA,NA,"Guayaquil"
"88",417941,417941,769180,"Genus","Cavernulina","Kükenthal & Broch, 1911",206748,2,2,"Cnidaria","Pennatulacea","Veretillidae","Cavernulina",NA,"Anthozoa",NA,NA,NA,NA,"Guayaquil"
"89",418189,418189,1011416,"Genus","Centrodinium","Kofoid, 1907",109526,1,1,"Myzozoa","Peridiniales","Centrodiniaceae","Centrodinium",NA,"Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"90",418246,418246,418226,"Species","Centropages velificatus","(Oliveira, 1947)",346263,3,1,"Arthropoda","Calanoida","Centropagidae","Centropages","Centropages velificatus",NA,NA,NA,NA,NA,"Guayaquil"
"91",418289,418289,741280,"Species","Centropomus unionensis","Bocourt, 1868",280069,2,1,"Chordata","Perciformes","Centropomidae","Centropomus","Centropomus unionensis","Actinopteri",TRUE,"LC",NA,NA,"Guayaquil"
"92",418352,418352,741288,"Species","Centroscyllium nigrum","Garman, 1899",271623,3,3,"Chordata","Squaliformes","Etmopteridae","Centroscyllium","Centroscyllium nigrum","Elasmobranchii",TRUE,"DD",NA,NA,"Guayaquil"
"93",418430,418430,418406,"Species","Cephalopholis panamensis","(Steindachner, 1877)",279152,3,1,"Chordata","Perciformes","Serranidae","Cephalopholis","Cephalopholis panamensis","Actinopteri",TRUE,"LC",NA,NA,"Guayaquil"
"94",418442,418442,752044,"Class","Cephalopoda","Cuvier, 1795",11707,5,2,"Mollusca",NA,NA,NA,NA,"Cephalopoda",NA,NA,NA,NA,"Guayaquil"
"95",418633,418633,770797,"Genus","Cerataulina","H.Peragallo ex Schütt, 1896",149236,2,1,"Ochrophyta","Hemiaulales","Hemiaulaceae","Cerataulina",NA,"Bacillariophyceae",NA,NA,NA,NA,"Guayaquil"
"96",418638,418638,418633,"Species","Cerataulina pelagica","(Cleve) Hendey, 1937",149619,467,1,"Ochrophyta","Hemiaulales","Hemiaulaceae","Cerataulina","Cerataulina pelagica","Bacillariophyceae",NA,NA,NA,NA,"Guayaquil"
"97",418669,418669,767906,"Genus","Ceratium","Schrank, 1793",109506,28,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium",NA,"Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"98",418675,418675,418669,"Species","Ceratium belone","Cleve, 1900",109931,6,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium belone","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"99",418691,1033619,418669,"Species","Ceratium contortum","(Gourret) Cleve, 1900",109941,2,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium contortum","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"100",418692,418692,418669,"Species","Ceratium contrarium","(Gourret) Pavillard, 1905",109942,1,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium contrarium","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"101",418699,418699,418669,"Species","Ceratium extensum","(Gourret) Cleve-Euler, 1900",109947,173,2,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium extensum","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"102",418701,418701,418669,"Species","Ceratium falcatiforme","Jörgensen, 1920",109948,150,2,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium falcatiforme","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"103",418702,418702,418669,"Species","Ceratium falcatum","(Kofoid) Jörgensen, 1920",109949,137,2,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium falcatum","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"104",418711,418711,418669,"Species","Ceratium fusus","(Ehrenberg) Dujardin, 1841",109951,546,2,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium fusus","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"105",418716,418716,418669,"Species","Ceratium gibberum","Gourret, 1883",109953,84,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium gibberum","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"106",418719,418719,418669,"Species","Ceratium gravidum","Gourret, 1883",109954,117,2,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium gravidum","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"107",418720,418720,418669,"Species","Ceratium hexacanthum","Gourret, 1883",109955,97,2,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium hexacanthum","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"108",418727,418727,418669,"Species","Ceratium inflatum","(Kofoid) E.G.Jørgensen, 1911",109958,92,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium inflatum","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"109",418738,418738,418669,"Species","Ceratium longirostrum","Gourret, 1883",109965,125,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium longirostrum","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"110",418744,418744,418669,"Species","Ceratium massiliense","(Gourret) Karsten, 1906",109968,943,2,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium massiliense","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"111",418754,418754,418669,"Species","Ceratium petersii","Steemann Nielsen, 1934",196823,1,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium petersii","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"112",418755,418755,418669,"Species","Ceratium platycorne","Daday, 1888",196824,14,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium platycorne","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"113",418770,418770,418669,"Species","Ceratium setaceum","E.G.Jørgensen, 1911",109977,10,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium setaceum","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"114",418772,418772,418669,"Species","Ceratium symmetricum","Pavillard, 1905",109979,45,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium symmetricum","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"115",418775,418775,418669,"Species","Ceratium teres","Kofoid, 1907",109980,1,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium teres","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"116",418777,418777,418669,"Species","Ceratium trichoceros","(Ehrenberg) Kofoid, 1881",109981,865,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium trichoceros","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"117",418779,418779,418669,"Species","Ceratium tripos","(O.F.Müller) Nitzsch, 1817",109982,1076,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium tripos","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"118",418818,418818,741384,"Species","Ceratocorys armata","(Schütt) Kofoid, 1910",109984,72,2,"Myzozoa","Gonyaulacales","Ceratocoryaceae","Ceratocorys","Ceratocorys armata","Dinophyceae",NA,NA,NA,NA,"Guayaquil"
"119",419131,419131,767107,"Family","Cerithiidae","Fleming, 1822",128,1,1,"Mollusca","Caenogastropoda incertae sedis","Cerithiidae",NA,NA,"Gastropoda",NA,NA,NA,NA,"Guayaquil"
"120",419205,419205,696370,"Species","Cerithium columna","Sowerby I, 1834",216708,1,1,"Mollusca","Caenogastropoda incertae sedis","Cerithiidae","Cerithium","Cerithium columna","Gastropoda",NA,NA,NA,NA,"Guayaquil"
