"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","hab","ecoregion"
"11",401010,401010,774841,"Species","Amphichondrius granulatus","(Lütken & Mortensen, 1899)",246610,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphichondrius","Amphichondrius granulatus","Ophiuroidea",NA,NA,NA,NA,"Nicoya"
"12",401022,401022,737969,"Genus","Amphicteis","Grube, 1850",129156,1,1,"Annelida","Terebellida","Ampharetidae","Amphicteis",NA,"Polychaeta",NA,NA,NA,NA,"Nicoya"
"13",401208,401208,401717,"Genus","Amphiodia","Verrill, 1899",172595,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiodia",NA,"Ophiuroidea",NA,NA,NA,NA,"Nicoya"
"14",401212,401212,774900,"Species","Amphiodia (Amphispina) urtica","(Lyman, 1860)",245665,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiodia","Amphiodia (Amphispina) urtica","Ophiuroidea",NA,NA,NA,NA,"Nicoya"
"15",401285,860866,695475,"Species","Amphioplus daleus","(Lyman, 1879)",182963,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphioplus","Amphioplus daleus","Ophiuroidea",NA,NA,NA,NA,"Nicoya"
"16",401331,401331,401320,"Species","Amphipholis squamata","(Delle Chiaje, 1828)",125064,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphipholis","Amphipholis squamata","Ophiuroidea",NA,NA,NA,NA,"Nicoya"
"17",401398,401398,756526,"Genus","Amphiprion","Bloch & Schneider, 1801",205723,1,1,"Chordata","Perciformes","Pomacentridae","Amphiprion",NA,"Actinopteri",NA,NA,NA,NA,"Nicoya"
"18",401704,401704,401633,"Species","Amphiura polyacantha","Lütken & Mortensen, 1899",242976,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiura","Amphiura polyacantha","Ophiuroidea",NA,NA,NA,NA,"Nicoya"
"19",402573,402573,695543,"Species","Anchoa argentivittata","(Regan, 1904)",275507,18,3,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa argentivittata","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"20",402575,402575,695543,"Species","Anchoa chamensis","Hildebrand, 1943",275509,2,2,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa chamensis","Actinopteri",TRUE,"VU",NA,NA,"Nicoya"
"21",402577,402577,695543,"Species","Anchoa colonensis","Hildebrand, 1943",275511,2,2,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa colonensis","Actinopteri",NA,NA,NA,NA,"Nicoya"
"22",402582,402582,695543,"Species","Anchoa eigenmannia","(Meek & Hildebrand, 1923)",275516,34,3,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa eigenmannia","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"23",402600,402600,695543,"Species","Anchoa nasus","(Kner & Steindachner, 1867)",275528,34,3,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa nasus","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"24",402605,402605,695543,"Species","Anchoa starksi","(Gilbert & Pierson, 1898)",275534,41,3,"Chordata","Clupeiformes","Engraulidae","Anchoa","Anchoa starksi","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"25",402612,402612,738230,"Species","Anchovia macrolepidota","(Kner, 1863)",279608,64,4,"Chordata","Clupeiformes","Engraulidae","Anchovia","Anchovia macrolepidota","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"26",402694,402694,769300,"Species","Ancistargis hamata","(Hartman, 1960)",130692,1,1,"Annelida","Phyllodocida","Pilargidae","Ancistargis","Ancistargis hamata","Polychaeta",NA,NA,NA,NA,"Nicoya"
"27",402725,402725,600885,"Species","Ancistrosyllis jonesi","Pettibone, 1966",157174,1,1,"Annelida","Phyllodocida","Pilargidae","Ancistrosyllis","Ancistrosyllis jonesi","Polychaeta",NA,NA,NA,NA,"Nicoya"
"28",403211,403211,767747,"Infraorder","Anomura","MacLeay, 1838",106671,1,1,"Arthropoda","Decapoda",NA,NA,NA,"Malacostraca",NA,NA,NA,NA,"Nicoya"
"29",403463,403463,695596,"Species","Antennarius commerson","(Lacepède, 1798)",217852,1,1,"Chordata","Lophiiformes","Antennariidae","Antennarius","Antennarius commerson","Actinopteri",NA,NA,NA,NA,"Nicoya"
"30",405013,405013,771812,"Species","Aporocidaris milleri","(A. Agassiz, 1898)",160784,2,1,"Echinodermata","Cidaroida","Ctenocidaridae","Aporocidaris","Aporocidaris milleri","Echinoidea",NA,NA,NA,NA,"Nicoya"
"31",405063,405063,405041,"Species","Apristurus nasutus","de Buen, 1959",105810,1,1,"Chordata","Carcharhiniformes","Pentanchidae","Apristurus","Apristurus nasutus","Elasmobranchii",TRUE,"DD",NA,NA,"Nicoya"
"32",405615,405615,738774,"Species","Arcos erythrops","(Jordan & Gilbert, 1882)",279682,1,1,"Chordata","Gobiesociformes","Gobiesocidae","Arcos","Arcos erythrops","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"33",405619,405619,738774,"Species","Arcos rhodospilus","(Günther, 1864)",279685,26,4,"Chordata","Gobiesociformes","Gobiesocidae","Arcos","Arcos rhodospilus","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"34",405865,405865,405864,"Species","Argentina aliceae","Cohen & Atsaides, 1969",272891,9,2,"Chordata","Osmeriformes","Argentinidae","Argentina","Argentina aliceae","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"35",405877,405877,405864,"Species","Argentina sialis","Gilbert, 1890",272897,5,1,"Chordata","Osmeriformes","Argentinidae","Argentina","Argentina sialis","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"36",405925,405925,405924,"Subspecies","Argopecten irradians concentricus","(Say, 1822)",394266,4,1,"Mollusca","Pectinoida","Pectinidae","Argopecten","Argopecten irradians","Bivalvia",NA,NA,NA,NA,"Nicoya"
"37",406123,406123,739686,"Genus","Ariosoma","Swainson, 1838",125622,1,1,"Chordata","Anguilliformes","Congridae","Ariosoma",NA,"Actinopteri",NA,NA,NA,NA,"Nicoya"
"38",406207,406207,1028945,"Genus","Arius","Valenciennes, 1840",158710,9,1,"Chordata","Siluriformes","Ariidae","Arius",NA,"Actinopteri",NA,NA,NA,NA,"Nicoya"
"39",407214,407214,407213,"Species","Asteronyx loveni","Müller & Troschel, 1842",124951,1,1,"Echinodermata","Euryalida","Asteronychidae","Asteronyx","Asteronyx loveni","Ophiuroidea",NA,NA,NA,NA,"Nicoya"
"40",407902,407902,739246,"Species","Atherinella eriarcha","Jordan & Gilbert, 1882",279800,19,3,"Chordata","Atheriniformes","Atherinopsidae","Atherinella","Atherinella eriarcha","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"41",407903,407903,739246,"Species","Atherinella guatemalensis","(Günther, 1864)",279801,3,1,"Chordata","Atheriniformes","Atherinopsidae","Atherinella","Atherinella guatemalensis","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"42",408772,408772,408771,"Subspecies","Auxis thazard thazard","(Lacepède, 1800)",293552,1,1,"Chordata","Perciformes","Scombridae","Auxis","Auxis thazard","Actinopteri",NA,NA,NA,NA,"Nicoya"
"43",408790,408790,739386,"Species","Avocettina bowersii","(Garman, 1899)",271904,3,2,"Chordata","Anguilliformes","Nemichthyidae","Avocettina","Avocettina bowersii","Actinopteri",NA,NA,NA,NA,"Nicoya"
"44",408927,408927,776222,"Species","Axoclinus lucillae","Fowler, 1944",279847,42,3,"Chordata","Perciformes","Tripterygiidae","Axoclinus","Axoclinus lucillae","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"45",409201,409201,409200,"Species","Bairdiella armata","Gill, 1863",276068,9,2,"Chordata","Perciformes","Sciaenidae","Bairdiella","Bairdiella armata","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"46",409205,409205,409200,"Species","Bairdiella ensifera","(Jordan & Gilbert, 1882)",276070,10,2,"Chordata","Perciformes","Sciaenidae","Bairdiella","Bairdiella ensifera","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"47",409238,409238,739484,"Species","Balaenoptera musculus","(Linnaeus, 1758)",137090,4,3,"Chordata","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera musculus","Mammalia",TRUE,"EN",NA,NA,"Nicoya"
"48",409257,409257,744019,"Genus","Balanophyllia","Wood, 1844",135108,2,2,"Cnidaria","Scleractinia","Dendrophylliidae","Balanophyllia",NA,"Anthozoa",NA,NA,NA,NA,"Nicoya"
"49",409267,409267,409257,"Species","Balanophyllia cedrosensis","Durham, 1947",286908,2,2,"Cnidaria","Scleractinia","Dendrophylliidae","Balanophyllia","Balanophyllia cedrosensis","Anthozoa",NA,NA,NA,NA,"Nicoya"
"50",410103,410103,753851,"Genus","Bascanichthys","Jordan & Davis, 1891",158599,1,1,"Chordata","Anguilliformes","Ophichthidae","Bascanichthys",NA,"Actinopteri",NA,NA,NA,NA,"Nicoya"
"51",410106,410106,410103,"Species","Bascanichthys cylindricus","Meek & Hildebrand, 1923",275453,5,3,"Chordata","Anguilliformes","Ophichthidae","Bascanichthys","Bascanichthys cylindricus","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"52",410112,410112,410103,"Species","Bascanichthys panamensis","Meek & Hildebrand, 1923",275460,1,1,"Chordata","Anguilliformes","Ophichthidae","Bascanichthys","Bascanichthys panamensis","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"53",410207,410207,739619,"Species","Bathophilus filifer","(Garman, 1899)",275045,3,2,"Chordata","Stomiiformes","Stomiidae","Bathophilus","Bathophilus filifer","Actinopteri",NA,NA,NA,NA,"Nicoya"
"54",410930,410930,739731,"Species","Batrachoides gilberti","Meek & Hildebrand, 1928",278664,3,1,"Chordata","Batrachoidiformes","Batrachoididae","Batrachoides","Batrachoides gilberti","Actinopteri",NA,NA,NA,NA,"Nicoya"
"55",410936,410936,739731,"Species","Batrachoides waltersi","Collette & Russo, 1981",278670,12,2,"Chordata","Batrachoidiformes","Batrachoididae","Batrachoides","Batrachoides waltersi","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"56",411021,411021,768185,"Species","Beella digitata","(Brady, 1879)",113433,6,1,"Foraminifera","Globigerinida","Globigerinidae","Beella","Beella digitata","Globothalamea",NA,NA,NA,NA,"Nicoya"
"57",411266,411266,411265,"Species","Benthesicymus altus","Spence Bate, 1881",221005,1,1,"Arthropoda","Decapoda","Benthesicymidae","Benthesicymus","Benthesicymus altus","Malacostraca",NA,NA,NA,NA,"Nicoya"
"58",411391,411391,695978,"Species","Benthosema panamense","(Tåning, 1932)",272648,1,1,"Chordata","Myctophiformes","Myctophidae","Benthosema","Benthosema panamense","Actinopteri",NA,NA,NA,NA,"Nicoya"
"59",411392,411392,695978,"Species","Benthosema pterotum","(Alcock, 1890)",217680,3,2,"Chordata","Myctophiformes","Myctophidae","Benthosema","Benthosema pterotum","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"60",412201,412201,739991,"Species","Bollmannia macropoma","Gilbert, 1892",279934,16,3,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia macropoma","Actinopteri",TRUE,"DD",NA,NA,"Nicoya"
"61",412202,412202,739991,"Species","Bollmannia marginalis","Ginsburg, 1939",279935,25,3,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia marginalis","Actinopteri",TRUE,"DD",NA,NA,"Nicoya"
"62",412203,412203,739991,"Species","Bollmannia ocellata","Gilbert, 1892",279936,13,3,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia ocellata","Actinopteri",TRUE,"DD",NA,NA,"Nicoya"
"63",412204,412204,739991,"Species","Bollmannia stigmatura","Gilbert, 1892",279938,16,2,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia stigmatura","Actinopteri",TRUE,"DD",NA,NA,"Nicoya"
"64",412205,412205,739991,"Species","Bollmannia umbrosa","Ginsburg, 1939",279939,27,2,"Chordata","Perciformes","Gobiidae","Bollmannia","Bollmannia umbrosa","Actinopteri",TRUE,"DD",NA,NA,"Nicoya"
"65",412538,412538,696023,"Species","Bothus constellatus","(Jordan, 1889)",274183,8,3,"Chordata","Pleuronectiformes","Bothidae","Bothus","Bothus constellatus","Actinopteri",NA,NA,NA,NA,"Nicoya"
"66",412777,412777,738303,"Phylum","Brachiopoda","Duméril, 1805",1803,1,1,"Brachiopoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nicoya"
"67",413124,413124,413112,"Species","Bregmaceros mcclellandi","Thompson, 1840",217740,1,1,"Chordata","Gadiformes","Bregmacerotidae","Bregmaceros","Bregmaceros mcclellandi","Actinopteri",NA,NA,NA,NA,"Nicoya"
"68",413296,413296,740231,"Genus","Brotula","Cuvier, 1829",159065,1,1,"Chordata","Ophidiiformes","Ophidiidae","Brotula",NA,"Actinopteri",NA,NA,NA,NA,"Nicoya"
"69",414061,414061,777683,"Genus","Cabira","Webster, 1879",157289,1,1,"Annelida","Phyllodocida","Pilargidae","Cabira",NA,"Polychaeta",NA,NA,NA,NA,"Nicoya"
"70",414543,414543,774525,"Species","Calcidiscus leptoporus","(G.Murray & V.H.Blackman) Loeblich Jr. & Tappan, 1978",235923,2,1,"Haptophyta","Coccolithales","Calcidiscaceae","Calcidiscus","Calcidiscus leptoporus","Prymnesiophyceae",NA,NA,NA,NA,"Nicoya"
"71",414705,414705,740540,"Species","Callechelys eristigma","McCosker & Rosenblatt, 1972",275466,10,2,"Chordata","Anguilliformes","Ophichthidae","Callechelys","Callechelys eristigma","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"72",416163,416163,609426,"Species","Candacia bipinnata","(Giesbrecht, 1889)",104475,1,1,"Arthropoda","Calanoida","Candaciidae","Candacia","Candacia bipinnata",NA,NA,NA,NA,NA,"Nicoya"
"73",416183,416183,609426,"Species","Candacia pachydactyla","(Dana, 1849)",104483,1,1,"Arthropoda","Calanoida","Candaciidae","Candacia","Candacia pachydactyla",NA,NA,NA,NA,NA,"Nicoya"
"74",416188,416188,609426,"Species","Candacia simplex","(Giesbrecht, 1889)",220914,1,1,"Arthropoda","Calanoida","Candaciidae","Candacia","Candacia simplex",NA,NA,NA,NA,NA,"Nicoya"
"75",416282,416282,416280,"Species","Cantherhines dumerilii","(Hollard, 1854)",276248,1,1,"Chordata","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines dumerilii","Actinopteri",NA,NA,NA,NA,"Nicoya"
"76",416382,416382,416381,"Species","Capitella capitata","(Fabricius, 1780)",129876,1,1,"Annelida",NA,"Capitellidae","Capitella","Capitella capitata","Polychaeta",NA,NA,NA,NA,"Nicoya"
"77",416659,416659,696227,"Species","Caranx lugubris","Poey, 1860",126805,5,1,"Chordata","Perciformes","Carangidae","Caranx","Caranx lugubris","Actinopteri",NA,NA,NA,NA,"Nicoya"
"78",416686,416686,696227,"Species","Caranx vinctus","Jordan & Gilbert, 1882",273275,24,2,"Chordata","Perciformes","Carangidae","Caranx","Caranx vinctus","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"79",416695,416695,740892,"Species","Carapus dubius","(Putnam, 1874)",272778,3,1,"Chordata","Ophidiiformes","Carapidae","Carapus","Carapus dubius","Actinopteri",TRUE,"DD",NA,NA,"Nicoya"
"80",416718,416718,740895,"Species","Carazziella hobsonae","Blake, 1979",327357,1,1,"Annelida","Spionida","Spionidae","Carazziella","Carazziella hobsonae","Polychaeta",NA,NA,NA,NA,"Nicoya"
"81",416739,416739,696240,"Species","Carcharhinus brevipinna","(Müller & Henle, 1839)",105788,1,1,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus brevipinna","Elasmobranchii",TRUE,"NT",NA,NA,"Nicoya"
"82",416747,416747,696240,"Species","Carcharhinus galapagensis","(Snodgrass & Heller, 1905)",105790,1,1,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus galapagensis","Elasmobranchii",TRUE,"NT",NA,NA,"Nicoya"
"83",416756,416756,696240,"Species","Carcharhinus longimanus","(Poey, 1861)",105794,1,1,"Chordata","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus longimanus","Elasmobranchii",TRUE,"VU",NA,NA,"Nicoya"
"84",417309,417309,417267,"Species","Caryophyllia diomedeae","Marenzeller, 1904",135139,9,4,"Cnidaria","Scleractinia","Caryophylliidae","Caryophyllia","Caryophyllia diomedeae","Anthozoa",NA,NA,NA,NA,"Nicoya"
"85",417339,417339,417267,"Species","Caryophyllia perculta","Cairns, 1991",286757,2,2,"Cnidaria","Scleractinia","Caryophylliidae","Caryophyllia","Caryophyllia perculta","Anthozoa",NA,NA,NA,NA,"Nicoya"
"86",417558,417558,741102,"Species","Cathorops fuerthii","(Steindachner, 1877)",280043,17,2,"Chordata","Siluriformes","Ariidae","Cathorops","Cathorops fuerthii","Actinopteri",TRUE,"DD",NA,NA,"Nicoya"
"87",418289,418289,741280,"Species","Centropomus unionensis","Bocourt, 1868",280069,26,2,"Chordata","Perciformes","Centropomidae","Centropomus","Centropomus unionensis","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"88",418352,418352,741288,"Species","Centroscyllium nigrum","Garman, 1899",271623,3,2,"Chordata","Squaliformes","Etmopteridae","Centroscyllium","Centroscyllium nigrum","Elasmobranchii",TRUE,"DD",NA,NA,"Nicoya"
"89",418430,418430,418406,"Species","Cephalopholis panamensis","(Steindachner, 1877)",279152,27,2,"Chordata","Perciformes","Serranidae","Cephalopholis","Cephalopholis panamensis","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"90",418442,418442,752044,"Class","Cephalopoda","Cuvier, 1795",11707,7,2,"Mollusca",NA,NA,NA,NA,"Cephalopoda",NA,NA,NA,NA,"Nicoya"
"91",418849,418849,753066,"Genus","Ceratonereis","Kinberg, 1865",129372,2,1,"Annelida","Phyllodocida","Nereididae","Ceratonereis",NA,"Polychaeta",NA,NA,NA,NA,"Nicoya"
"92",418910,418910,611155,"Species","Ceratoscopelus townsendi","(Eigenmann & Eigenmann, 1889)",272656,1,1,"Chordata","Myctophiformes","Myctophidae","Ceratoscopelus","Ceratoscopelus townsendi","Actinopteri",NA,NA,NA,NA,"Nicoya"
"93",418991,418991,741419,"Species","Cerdale ionthas","Jordan & Gilbert, 1882",280085,5,2,"Chordata","Perciformes","Microdesmidae","Cerdale","Cerdale ionthas","Actinopteri",TRUE,"DD",NA,NA,"Nicoya"
"94",418992,418992,741419,"Species","Cerdale paludicola","Dawson, 1974",280086,4,2,"Chordata","Perciformes","Microdesmidae","Cerdale","Cerdale paludicola","Actinopteri",TRUE,"DD",NA,NA,"Nicoya"
"95",419006,419006,418995,"Species","Cerebratulus montgomeryi","Coe, 1901",147362,1,1,"Nemertea",NA,"Lineidae","Cerebratulus","Cerebratulus montgomeryi","Anopla",NA,NA,NA,NA,"Nicoya"
"96",419461,419461,741513,"Species","Chaenopsis deltarrhis","Böhlke, 1957",280104,10,3,"Chordata","Perciformes","Chaenopsidae","Chaenopsis","Chaenopsis deltarrhis","Actinopteri",TRUE,"DD",NA,NA,"Nicoya"
"97",419465,419465,741513,"Species","Chaenopsis schmitti","Böhlke, 1957",280110,1,1,"Chordata","Perciformes","Chaenopsidae","Chaenopsis","Chaenopsis schmitti","Actinopteri",TRUE,"VU",NA,NA,"Nicoya"
"98",420011,420011,420006,"Species","Chaetozone corona","Berkeley & Berkeley, 1941",332670,1,1,"Annelida","Terebellida","Cirratulidae","Chaetozone","Chaetozone corona","Polychaeta",NA,NA,NA,NA,"Nicoya"
"99",420014,420014,420006,"Species","Chaetozone hedgpethi","Blake, 1996",327422,2,1,"Annelida","Terebellida","Cirratulidae","Chaetozone","Chaetozone hedgpethi","Polychaeta",NA,NA,NA,NA,"Nicoya"
"100",420218,420218,773827,"Species","Chanos chanos","(Forsskål, 1775)",217625,12,2,"Chordata","Gonorhynchiformes","Chanidae","Chanos","Chanos chanos","Actinopteri",NA,NA,NA,NA,"Nicoya"
"101",420653,420653,420623,"Species","Cheilopogon xenopterus","(Gilbert, 1890)",272166,7,2,"Chordata","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon xenopterus","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"102",420814,420814,759104,"Genus","Chelidoperca","Boulenger, 1895",204085,7,1,"Chordata","Perciformes","Serranidae","Chelidoperca",NA,"Actinopteri",NA,NA,NA,NA,"Nicoya"
"103",420876,420876,743298,"Family","Cheloniidae","Oppel, 1811",136999,277,12,"Chordata","Testudines","Cheloniidae",NA,NA,"Reptilia",NA,NA,NA,NA,"Nicoya"
"104",420891,420891,420889,"Species","Chelophyes contorta","(Lens & van Riemsdijk, 1908)",196554,2,1,"Cnidaria","Siphonophorae","Diphyidae","Chelophyes","Chelophyes contorta","Hydrozoa",NA,NA,NA,NA,"Nicoya"
"105",421114,421114,421106,"Species","Chilomycterus reticulatus","(Linnaeus, 1758)",219964,3,2,"Chordata","Tetraodontiformes","Diodontidae","Chilomycterus","Chilomycterus reticulatus","Actinopteri",NA,NA,NA,NA,"Nicoya"
"106",421531,421531,421530,"Species","Chlopsis apterus","(Beebe & Tee-Van, 1938)",271712,14,2,"Chordata","Anguilliformes","Chlopsidae","Chlopsis","Chlopsis apterus","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"107",421619,421619,421602,"Species","Chlorophthalmus mento","Garman, 1899",272058,13,2,"Chordata","Aulopiformes","Chlorophthalmidae","Chlorophthalmus","Chlorophthalmus mento","Actinopteri",NA,NA,NA,NA,"Nicoya"
"108",421830,421830,758325,"Genus","Chone","Krøyer, 1856",129525,11,1,"Annelida","Sabellida","Sabellidae","Chone",NA,"Polychaeta",NA,NA,NA,NA,"Nicoya"
"109",422635,422635,511810,"Genus","Cilicaea","Leach, 1818",118425,1,1,"Arthropoda","Isopoda","Sphaeromatidae","Cilicaea",NA,"Malacostraca",NA,NA,NA,NA,"Nicoya"
"110",423135,423135,742128,"Species","Citharichthys gilberti","Jenkins & Evermann, 1889",275688,71,4,"Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys gilberti","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"111",423140,423140,742128,"Species","Citharichthys mariajorisae","van der Heiden & Mussot-Pérez, 1995",275691,5,2,"Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys mariajorisae","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"112",423225,423225,768451,"Species","Cladocarpus distomus","Clarke, 1907",284075,1,1,"Cnidaria","Leptothecata","Aglaopheniidae","Cladocarpus","Cladocarpus distomus","Hydrozoa",NA,NA,NA,NA,"Nicoya"
"113",423934,423934,697093,"Genus","Clibanarius","Dana, 1852",106841,1,1,"Arthropoda","Decapoda","Diogenidae","Clibanarius",NA,"Malacostraca",NA,NA,NA,NA,"Nicoya"
"114",424460,424460,424458,"Species","Coccolithus pelagicus","(Wallich) J.Schiller, 1930",178600,1,1,"Haptophyta","Coccolithales","Coccolithaceae","Coccolithus","Coccolithus pelagicus","Prymnesiophyceae",NA,NA,NA,NA,"Nicoya"
"115",425022,425022,742449,"Species","Coelorinchus canus","(Garman, 1899)",280260,6,2,"Chordata","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus canus","Actinopteri",NA,NA,NA,NA,"Nicoya"
"116",425087,425087,742449,"Species","Coelorinchus scaphopsis","(Gilbert, 1890)",280334,11,1,"Chordata","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus scaphopsis","Actinopteri",NA,NA,NA,NA,"Nicoya"
"117",425999,425999,799828,"Genus","Conopora","Moseley, 1879",174816,4,2,"Cnidaria","Anthoathecata","Stylasteridae","Conopora",NA,"Hydrozoa",NA,NA,NA,NA,"Nicoya"
"118",426735,426735,742880,"Species","Coralliozetus angelicus","(Böhlke & Mead, 1957)",280393,3,2,"Chordata","Perciformes","Chaenopsidae","Coralliozetus","Coralliozetus angelicus","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"119",427377,427377,743008,"Species","Coryphaenoides carminifer","(Garman, 1899)",272324,2,2,"Chordata","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides carminifer","Actinopteri",NA,NA,NA,NA,"Nicoya"
"120",428033,428033,428021,"Species","Cossura rostrata","Fauchald, 1972",326856,12,1,"Annelida",NA,"Cossuridae","Cossura","Cossura rostrata","Polychaeta",NA,NA,NA,NA,"Nicoya"
"121",429038,429038,799828,"Genus","Crypthelia","Milne Edwards & Haime, 1849",117241,3,3,"Cnidaria","Anthoathecata","Stylasteridae","Crypthelia",NA,"Hydrozoa",NA,NA,NA,NA,"Nicoya"
"122",429388,429388,429381,"Species","Ctenochaetus marginatus","(Valenciennes, 1835)",219657,8,4,"Chordata","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus marginatus","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
"123",429416,429416,429413,"Species","Ctenodiscus crispatus","(Retzius, 1805)",123915,2,1,"Echinodermata","Paxillosida","Ctenodiscidae","Ctenodiscus","Ctenodiscus crispatus","Asteroidea",NA,NA,NA,NA,"Nicoya"
"124",429456,429456,429430,"Species","Ctenogobius sagittula","(Günther, 1862)",276489,69,3,"Chordata","Perciformes","Gobiidae","Ctenogobius","Ctenogobius sagittula","Actinopteri",TRUE,"LC",NA,NA,"Nicoya"
