"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","hab","ecoregion"
"91",400482,400482,442693,"Genus","Amblyosyllis","Grube, 1857",129645,1,1,"Annelida","Phyllodocida","Syllidae","Amblyosyllis",NA,"Polychaeta",NA,NA,NA,NA,"Greater Antilles"
"92",400575,400575,779754,"Species","Americardia media","(Linnaeus, 1758)",420847,3,2,"Mollusca","Cardiida","Cardiidae","Americardia","Americardia media","Bivalvia",NA,NA,NA,NA,"Greater Antilles"
"93",400577,400577,680180,"Species","Americhelidium americanum","(Bousfield, 1973)",421529,4,2,"Arthropoda","Amphipoda","Oedicerotidae","Americhelidium","Americhelidium americanum","Malacostraca",NA,NA,NA,NA,"Greater Antilles"
"94",400637,400637,400636,"Species","Ammodiscus anguillae","Höglund, 1947",113815,3,1,"Foraminifera","Spirillinida","Ammodiscidae","Ammodiscus","Ammodiscus anguillae","Tubothalamea",NA,NA,NA,NA,"Greater Antilles"
"95",400684,400684,400675,"Species","Ammonia tepida","(Cushman, 1926)",112857,2,1,"Foraminifera","Rotaliida","Rotaliidae","Ammonia","Ammonia tepida","Globothalamea",NA,NA,NA,NA,"Greater Antilles"
"96",400781,400781,737935,"Species","Ampelisca abdita","Mills, 1964",158020,1,1,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca abdita","Malacostraca",NA,NA,NA,NA,"Greater Antilles"
"97",400793,400793,737935,"Species","Ampelisca bicarinata","Goeke & Heard, 1983",421433,9,2,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca bicarinata","Malacostraca",NA,NA,NA,NA,"Greater Antilles"
"98",400811,400811,737935,"Species","Ampelisca cristata","Holmes, 1908",421436,3,1,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca cristata","Malacostraca",NA,NA,NA,NA,"Greater Antilles"
"99",400877,400877,737935,"Species","Ampelisca vadorum","Mills, 1963",158022,2,1,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca vadorum","Malacostraca",NA,NA,NA,NA,"Greater Antilles"
"100",400882,400882,628170,"Family","Ampeliscidae","Krøyer, 1842",101364,1,1,"Arthropoda","Amphipoda","Ampeliscidae",NA,NA,"Malacostraca",NA,NA,NA,NA,"Greater Antilles"
"101",401001,401001,400999,"Species","Amphicaryon ernesti","Totton, 1954",135455,2,1,"Cnidaria","Siphonophorae","Prayidae","Amphicaryon","Amphicaryon ernesti","Hydrozoa",NA,NA,NA,NA,"Greater Antilles"
"102",401018,401018,768210,"Species","Amphicoryna scalaris","(Batsch, 1791)",113780,2,1,"Foraminifera","Lagenida","Vaginulinidae","Amphicoryna","Amphicoryna scalaris","Foraminifera incertae sedis",NA,NA,NA,NA,"Greater Antilles"
"103",401029,401029,401022,"Species","Amphicteis scaphobranchiata","Moore, 1906",326344,5,1,"Annelida","Terebellida","Ampharetidae","Amphicteis","Amphicteis scaphobranchiata","Polychaeta",NA,NA,NA,NA,"Greater Antilles"
"104",401173,401173,401171,"Species","Amphimedon compressa","Duchassaing & Michelotti, 1864",166666,3,2,"Porifera","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa","Demospongiae",NA,NA,NA,NA,"Greater Antilles"
"105",401174,401174,401171,"Species","Amphimedon viridis","Duchassaing & Michelotti, 1864",166701,1,1,"Porifera","Haplosclerida","Niphatidae","Amphimedon","Amphimedon viridis","Demospongiae",NA,NA,NA,NA,"Greater Antilles"
"106",401186,401186,763080,"Genus","Amphimonhystera","Allgén, 1929",2452,1,1,"Nematoda","Monhysterida","Xyalidae","Amphimonhystera",NA,"Chromadorea",NA,NA,NA,NA,"Greater Antilles"
"107",401193,401193,768510,"Species","Amphinema dinema","(Péron & Lesueur, 1810)",117778,3,1,"Cnidaria","Anthoathecata","Pandeidae","Amphinema","Amphinema dinema","Hydrozoa",NA,NA,NA,NA,"Greater Antilles"
"108",401208,401208,401717,"Genus","Amphiodia","Verrill, 1899",172595,4,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiodia",NA,"Ophiuroidea",NA,NA,NA,NA,"Greater Antilles"
"109",401223,401223,401208,"Species","Amphiodia pulchella","(Lyman, 1869)",242674,2,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiodia","Amphiodia pulchella","Ophiuroidea",NA,NA,NA,NA,"Greater Antilles"
"110",401224,401224,401208,"Species","Amphiodia riisei","(Lütken, 1859)",244939,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiodia","Amphiodia riisei","Ophiuroidea",NA,NA,NA,NA,"Greater Antilles"
"111",401225,401225,401208,"Species","Amphiodia trychna","H.L. Clark, 1918",242681,3,2,"Echinodermata","Ophiurida","Amphiuridae","Amphiodia","Amphiodia trychna","Ophiuroidea",NA,NA,NA,NA,"Greater Antilles"
"112",401246,401246,401229,"Species","Amphiophiura sculptilis","(Lyman, 1878)",242735,1,1,"Echinodermata","Ophiurida","Ophiuridae","Amphiophiura","Amphiophiura sculptilis","Ophiuroidea",NA,NA,NA,NA,"Greater Antilles"
"113",401314,401314,695475,"Species","Amphioplus verrilli","(Lyman, 1879)",125060,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphioplus","Amphioplus verrilli","Ophiuroidea",NA,NA,NA,NA,"Greater Antilles"
"114",401323,401323,401320,"Species","Amphipholis januarii","Ljungman, 1866",149906,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphipholis","Amphipholis januarii","Ophiuroidea",NA,NA,NA,NA,"Greater Antilles"
"115",401419,401419,401398,"Species","Amphiprion percula","(Lacepède, 1802)",278402,1,1,"Chordata","Perciformes","Pomacentridae","Amphiprion","Amphiprion percula","Actinopteri",NA,NA,NA,NA,"Greater Antilles"
"116",401515,401515,695484,"Species","Amphiroa rigida","J.V.Lamouroux, 1816",145100,10,1,"Rhodophyta","Corallinales","Corallinaceae","Amphiroa","Amphiroa rigida","Florideophyceae",NA,NA,NA,NA,"Greater Antilles"
"117",401555,401555,768150,"Species","Amphisorus hemprichii","Ehrenberg, 1839",112822,2,1,"Foraminifera","Miliolida","Soritidae","Amphisorus","Amphisorus hemprichii","Tubothalamea",NA,NA,NA,NA,"Greater Antilles"
"118",401655,401655,774868,"Species","Amphiura (Ophionema) intricata","Lütken, 1869",243079,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiura","Amphiura (Ophionema) intricata","Ophiuroidea",NA,NA,NA,NA,"Greater Antilles"
"119",401684,401684,401633,"Species","Amphiura fibulata","Koehler, 1914",242935,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiura","Amphiura fibulata","Ophiuroidea",NA,NA,NA,NA,"Greater Antilles"
"120",401699,401699,401633,"Species","Amphiura otteri","Ljungman, 1872",125092,3,2,"Echinodermata","Ophiurida","Amphiuridae","Amphiura","Amphiura otteri","Ophiuroidea",NA,NA,NA,NA,"Greater Antilles"
"121",401712,401712,401633,"Species","Amphiura stimpsoni","Lütken, 1859",242991,4,2,"Echinodermata","Ophiurida","Amphiuridae","Amphiura","Amphiura stimpsoni","Ophiuroidea",NA,NA,NA,NA,"Greater Antilles"
"122",401717,401717,772939,"Family","Amphiuridae","Ljungman, 1867",123206,7,1,"Echinodermata","Ophiurida","Amphiuridae",NA,NA,"Ophiuroidea",NA,NA,NA,NA,"Greater Antilles"
"123",402007,402007,772825,"Species","Amphorides minor","Jörgensen, 1924",183565,3,1,"Ciliophora","Choreotrichida","Tintinnidae","Amphorides","Amphorides minor","Oligotrichea",NA,NA,NA,NA,"Greater Antilles"
"124",402008,402008,772825,"Species","Amphorides quadrilineata","(Claparède & Lachmann, 1858)",235769,3,1,"Ciliophora","Choreotrichida","Tintinnidae","Amphorides","Amphorides quadrilineata","Oligotrichea",NA,NA,NA,NA,"Greater Antilles"
