"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","ecoregion"
"30",418470,418470,741305,"Species","Cephalurus cephalus","(Gilbert, 1892)",280077,1,1,"Chordata","Carcharhiniformes","Pentanchidae","Cephalurus","Cephalurus cephalus","Elasmobranchii",TRUE,"DD","Revillagigedos"
"31",418699,418699,418669,"Species","Ceratium extensum","(Gourret) Cleve-Euler, 1900",109947,2,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium extensum","Dinophyceae",NA,NA,"Revillagigedos"
"32",419210,419210,696370,"Species","Cerithium eburneum","Bruguière, 1792",419521,1,1,"Mollusca","Caenogastropoda incertae sedis","Cerithiidae","Cerithium","Cerithium eburneum","Gastropoda",NA,NA,"Revillagigedos"
"33",419575,419575,419486,"Species","Chaetoceros densus","(Cleve) Cleve, 1899",149121,1,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros densus","Bacillariophyceae",NA,NA,"Revillagigedos"
"34",419829,419829,696396,"Species","Chaetodon meyeri","Bloch & Schneider, 1801",218752,1,1,"Chordata","Perciformes","Chaetodontidae","Chaetodon","Chaetodon meyeri","Actinopteri",TRUE,"LC","Revillagigedos"
"35",420218,420218,773827,"Species","Chanos chanos","(Forsskål, 1775)",217625,1,1,"Chordata","Gonorhynchiformes","Chanidae","Chanos","Chanos chanos","Actinopteri",NA,NA,"Revillagigedos"
"36",420653,420653,420623,"Species","Cheilopogon xenopterus","(Gilbert, 1890)",272166,9,3,"Chordata","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon xenopterus","Actinopteri",TRUE,"LC","Revillagigedos"
"37",420876,420876,743298,"Family","Cheloniidae","Oppel, 1811",136999,20,8,"Chordata","Testudines","Cheloniidae",NA,NA,"Reptilia",NA,NA,"Revillagigedos"
"38",421114,421114,421106,"Species","Chilomycterus reticulatus","(Linnaeus, 1758)",219964,3,1,"Chordata","Tetraodontiformes","Diodontidae","Chilomycterus","Chilomycterus reticulatus","Actinopteri",NA,NA,"Revillagigedos"
"39",422110,422110,422102,"Species","Chromis alta","Greenfield & Woods, 1980",273710,2,1,"Chordata","Perciformes","Pomacentridae","Chromis","Chromis alta","Actinopteri",TRUE,"LC","Revillagigedos"
"40",422154,422154,422102,"Species","Chromis limbaughi","Greenfield & Woods, 1980",273736,4,1,"Chordata","Perciformes","Pomacentridae","Chromis","Chromis limbaughi","Actinopteri",TRUE,"LC","Revillagigedos"
"41",423135,423135,742128,"Species","Citharichthys gilberti","Jenkins & Evermann, 1889",275688,1,1,"Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys gilberti","Actinopteri",TRUE,"LC","Revillagigedos"
"42",429388,429388,429381,"Species","Ctenochaetus marginatus","(Valenciennes, 1835)",219657,3,1,"Chordata","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus marginatus","Actinopteri",TRUE,"LC","Revillagigedos"
"43",429559,429559,618144,"Species","Cubiceps pauciradiatus","Günther, 1872",159424,2,1,"Chordata","Perciformes","Nomeidae","Cubiceps","Cubiceps pauciradiatus","Actinopteri",NA,NA,"Revillagigedos"
"44",430894,430894,430911,"Genus","Cymothoa","Fabricius, 1793",118409,1,1,"Arthropoda","Isopoda","Cymothoidae","Cymothoa",NA,"Malacostraca",NA,NA,"Revillagigedos"
"45",431419,431419,696947,"Species","Cypselurus angusticeps","Nichols & Breder, 1935",278729,3,2,"Chordata","Beloniformes","Exocoetidae","Cypselurus","Cypselurus angusticeps","Actinopteri",NA,NA,"Revillagigedos"
"46",431801,431801,776376,"Species","Dactylagnus mundus","Gill, 1863",280470,1,1,"Chordata","Perciformes","Dactyloscopidae","Dactylagnus","Dactylagnus mundus","Actinopteri",TRUE,"LC","Revillagigedos"
"47",431904,431904,431894,"Species","Dactyloscopus pectoralis","Gill, 1861",276404,8,1,"Chordata","Perciformes","Dactyloscopidae","Dactyloscopus","Dactyloscopus pectoralis","Actinopteri",TRUE,"LC","Revillagigedos"
"48",432575,432575,432573,"Species","Delphinus delphis","Linnaeus, 1758",137094,22,13,"Chordata","Cetartiodactyla","Delphinidae","Delphinus","Delphinus delphis","Mammalia",TRUE,"LC","Revillagigedos"
"49",433880,433880,620851,"Species","Dibranchus spongiosa","(Gilbert, 1890)",272614,5,2,"Chordata","Lophiiformes","Ogcocephalidae","Dibranchus","Dibranchus spongiosa","Actinopteri",NA,NA,"Revillagigedos"
"50",434605,434605,434603,"Species","Diodon eydouxii","Brisout de Barneville, 1846",127401,1,1,"Chordata","Tetraodontiformes","Diodontidae","Diodon","Diodon eydouxii","Actinopteri",NA,NA,"Revillagigedos"
"51",437022,437022,744913,"Species","Echidna nocturna","(Cope, 1872)",278678,2,1,"Chordata","Anguilliformes","Muraenidae","Echidna","Echidna nocturna","Actinopteri",TRUE,"LC","Revillagigedos"
"52",438455,438455,438445,"Species","Enchelycore octaviana","(Myers & Wade, 1941)",271810,3,1,"Chordata","Anguilliformes","Muraenidae","Enchelycore","Enchelycore octaviana","Actinopteri",TRUE,"LC","Revillagigedos"
"53",439095,439095,439091,"Species","Entomacrodus chiostictus","(Jordan & Gilbert, 1882)",277243,14,1,"Chordata","Perciformes","Blenniidae","Entomacrodus","Entomacrodus chiostictus","Actinopteri",TRUE,"LC","Revillagigedos"
"54",439979,439979,769804,"Species","Eretmochelys imbricata","(Linnaeus, 1766)",137207,3,3,"Chordata","Testudines","Cheloniidae","Eretmochelys","Eretmochelys imbricata","Reptilia",TRUE,"CR","Revillagigedos"
"55",442251,442251,442256,"Genus","Eurete","Semper, 1868",132104,2,2,"Porifera","Hexactinosida","Euretidae","Eurete",NA,"Hexactinellida",NA,NA,"Revillagigedos"
"56",443716,443716,443715,"Species","Feresa attenuata","Gray, 1874",137095,1,1,"Chordata","Cetartiodactyla","Delphinidae","Feresa","Feresa attenuata","Mammalia",TRUE,"DD","Revillagigedos"
"57",443959,443959,771741,"Species","Fistularia commersonii","Rüppell, 1838",217966,9,1,"Chordata","Syngnathiformes","Fistulariidae","Fistularia","Fistularia commersonii","Actinopteri",NA,NA,"Revillagigedos"
"58",443960,443960,771741,"Species","Fistularia corneta","Gilbert & Starks, 1904",276231,3,1,"Chordata","Syngnathiformes","Fistulariidae","Fistularia","Fistularia corneta","Actinopteri",TRUE,"LC","Revillagigedos"
"59",444266,444266,444265,"Species","Forcipiger flavissimus","Jordan & McGregor, 1898",218760,10,1,"Chordata","Perciformes","Chaetodontidae","Forcipiger","Forcipiger flavissimus","Actinopteri",TRUE,"LC","Revillagigedos"
"60",444267,444267,444265,"Species","Forcipiger longirostris","(Broussonet, 1782)",218759,5,1,"Chordata","Perciformes","Chaetodontidae","Forcipiger","Forcipiger longirostris","Actinopteri",TRUE,"LC","Revillagigedos"
"61",445376,445376,445375,"Species","Galeorhinus galeus","(Linnaeus, 1758)",105820,3,2,"Chordata","Carcharhiniformes","Triakidae","Galeorhinus","Galeorhinus galeus","Elasmobranchii",TRUE,"VU","Revillagigedos"
"62",446097,446097,446096,"Species","Gempylus serpens","Cuvier, 1829",126862,5,2,"Chordata","Perciformes","Gempylidae","Gempylus","Gempylus serpens","Actinopteri",NA,NA,"Revillagigedos"
"63",446571,446571,746789,"Species","Gillellus semicinctus","Gilbert, 1890",280849,4,1,"Chordata","Perciformes","Dactyloscopidae","Gillellus","Gillellus semicinctus","Actinopteri",TRUE,"LC","Revillagigedos"
"64",446724,446724,629011,"Species","Globicephala macrorhynchus","Gray, 1846",137096,2,2,"Chordata","Cetartiodactyla","Delphinidae","Globicephala","Globicephala macrorhynchus","Mammalia",TRUE,"DD","Revillagigedos"
"65",447569,447569,447566,"Species","Gobiesox canidens","(Briggs, 1951)",275666,5,1,"Chordata","Gobiesociformes","Gobiesocidae","Gobiesox","Gobiesox canidens","Actinopteri",TRUE,"VU","Revillagigedos"
"66",448800,448800,448799,"Species","Grampus griseus","(G. Cuvier, 1812)",137098,26,11,"Chordata","Cetartiodactyla","Delphinidae","Grampus","Grampus griseus","Mammalia",TRUE,"LC","Revillagigedos"
"67",449117,449117,449112,"Species","Guinardia flaccida","(Castracane) H.Peragallo, 1892",149132,1,1,"Ochrophyta","Rhizosoleniales","Rhizosoleniaceae","Guinardia","Guinardia flaccida","Bacillariophyceae",NA,NA,"Revillagigedos"
"68",449554,449554,747330,"Species","Gymnothorax flavimarginatus","(Rüppell, 1830)",217495,2,1,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax flavimarginatus","Actinopteri",NA,NA,"Revillagigedos"
"69",449604,449604,747330,"Species","Gymnothorax panamensis","(Steindachner, 1876)",271866,10,2,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax panamensis","Actinopteri",TRUE,"LC","Revillagigedos"
"70",449640,449640,747330,"Species","Gymnothorax undulatus","(Lacepède, 1803)",217508,1,1,"Chordata","Anguilliformes","Muraenidae","Gymnothorax","Gymnothorax undulatus","Actinopteri",NA,NA,"Revillagigedos"
"71",450361,450361,450360,"Species","Halichoeres adustus","(Gilbert, 1890)",275747,1,1,"Chordata","Perciformes","Labridae","Halichoeres","Halichoeres adustus","Actinopteri",TRUE,"VU","Revillagigedos"
"72",450376,450376,450360,"Species","Halichoeres chierchiae","Di Caporiacco, 1948",275756,1,1,"Chordata","Perciformes","Labridae","Halichoeres","Halichoeres chierchiae","Actinopteri",TRUE,"LC","Revillagigedos"
"73",450384,450384,450360,"Species","Halichoeres dispilus","(Günther, 1864)",275763,3,1,"Chordata","Perciformes","Labridae","Halichoeres","Halichoeres dispilus","Actinopteri",TRUE,"LC","Revillagigedos"
"74",453637,453637,453636,"Species","Heteropriacanthus cruentatus","(Lacepède, 1801)",127004,17,1,"Chordata","Perciformes","Priacanthidae","Heteropriacanthus","Heteropriacanthus cruentatus","Actinopteri",NA,NA,"Revillagigedos"
"75",454414,454414,454406,"Species","Hirundichthys speculiger","(Valenciennes, 1847)",126387,2,1,"Chordata","Beloniformes","Exocoetidae","Hirundichthys","Hirundichthys speculiger","Actinopteri",NA,NA,"Revillagigedos"
"76",454532,454532,454527,"Species","Holacanthus clarionensis","Gilbert, 1890",276013,27,2,"Chordata","Perciformes","Pomacanthidae","Holacanthus","Holacanthus clarionensis","Actinopteri",TRUE,"VU","Revillagigedos"
"77",454691,454691,768893,"Species","Holothuria (Platyperona) difficilis","Semper, 1868",148752,1,1,"Echinodermata","Aspidochirotida","Holothuriidae","Holothuria","Holothuria (Platyperona) difficilis","Holothuroidea",NA,NA,"Revillagigedos"
"78",455794,455794,455793,"Species","Hygophum atratum","(Garman, 1899)",272704,3,1,"Chordata","Myctophiformes","Myctophidae","Hygophum","Hygophum atratum","Actinopteri",NA,NA,"Revillagigedos"
"79",455800,455800,455793,"Species","Hygophum proximum","Becker, 1965",217700,1,1,"Chordata","Myctophiformes","Myctophidae","Hygophum","Hygophum proximum","Actinopteri",TRUE,"LC","Revillagigedos"
"80",455801,455801,455793,"Species","Hygophum reinhardtii","(Lütken, 1892)",126604,1,1,"Chordata","Myctophiformes","Myctophidae","Hygophum","Hygophum reinhardtii","Actinopteri",NA,NA,"Revillagigedos"
"81",456485,456485,456482,"Species","Hypsoblennius gentilis","(Girard, 1854)",276323,1,1,"Chordata","Perciformes","Blenniidae","Hypsoblennius","Hypsoblennius gentilis","Actinopteri",TRUE,"LC","Revillagigedos"
"82",456496,456496,456482,"Species","Hypsoblennius proteus","(Krejsa, 1960)",276330,5,1,"Chordata","Perciformes","Blenniidae","Hypsoblennius","Hypsoblennius proteus","Actinopteri",TRUE,"VU","Revillagigedos"
"83",456634,456634,456630,"Species","Ichthyapus selachops","(Jordan & Gilbert, 1882)",279113,3,1,"Chordata","Anguilliformes","Ophichthidae","Ichthyapus","Ichthyapus selachops","Actinopteri",TRUE,"LC","Revillagigedos"
"84",457110,457110,457102,"Species","Iniistius pavo","(Valenciennes, 1840)",219004,3,2,"Chordata","Perciformes","Labridae","Iniistius","Iniistius pavo","Actinopteri",TRUE,"LC","Revillagigedos"
"85",457674,457674,489355,"Order","Isopoda","Latreille, 1817",1131,3,1,"Arthropoda","Isopoda",NA,NA,NA,"Malacostraca",NA,NA,"Revillagigedos"
"86",457793,457793,635883,"Species","Isurus oxyrinchus","Rafinesque, 1810",105839,2,2,"Chordata","Lamniformes","Lamnidae","Isurus","Isurus oxyrinchus","Elasmobranchii",TRUE,"VU","Revillagigedos"
"87",457998,457998,457997,"Species","Japetella diaphana","Hoyle, 1885",138849,1,1,"Mollusca","Octopoda","Amphitretidae","Japetella","Japetella diaphana","Cephalopoda",TRUE,"LC","Revillagigedos"
"88",458788,458788,1042387,"Genus","Kogia","Gray, 1846",159024,1,1,"Chordata","Cetartiodactyla","Kogiidae","Kogia",NA,"Mammalia",NA,NA,"Revillagigedos"
"89",458790,458790,458788,"Species","Kogia sima","(Owen, 1866)",159025,5,4,"Chordata","Cetartiodactyla","Kogiidae","Kogia","Kogia sima","Mammalia",TRUE,"DD","Revillagigedos"
"90",459033,459033,698147,"Species","Kyphosus sectatrix","(Linnaeus, 1758)",303486,1,1,"Chordata","Perciformes","Kyphosidae","Kyphosus","Kyphosus sectatrix","Actinopteri",NA,NA,"Revillagigedos"
"91",459253,459253,749153,"Species","Labrisomus socorroensis","Hubbs, 1953",281263,7,2,"Chordata","Perciformes","Labrisomidae","Labrisomus","Labrisomus socorroensis","Actinopteri",TRUE,"VU","Revillagigedos"
"92",459255,459255,749153,"Species","Labrisomus xanti","Gill, 1860",281266,2,1,"Chordata","Perciformes","Labrisomidae","Labrisomus","Labrisomus xanti","Actinopteri",TRUE,"LC","Revillagigedos"
"93",459353,459353,636846,"Species","Lactoria diaphana","(Bloch & Schneider, 1801)",219903,6,1,"Chordata","Tetraodontiformes","Ostraciidae","Lactoria","Lactoria diaphana","Actinopteri",NA,NA,"Revillagigedos"
"94",459407,459407,749188,"Species","Laemonema verecundum","(Jordan & Cramer, 1897)",272479,3,2,"Chordata","Gadiformes","Moridae","Laemonema","Laemonema verecundum","Actinopteri",NA,NA,"Revillagigedos"
"95",461141,461141,414622,"Genus","Lepeophtheirus","von Nordmann, 1832",135568,1,1,"Arthropoda","Siphonostomatoida","Caligidae","Lepeophtheirus",NA,NA,NA,NA,"Revillagigedos"
"96",461295,461295,769805,"Species","Lepidochelys olivacea","(Eschscholtz, 1829)",220293,42,11,"Chordata","Testudines","Cheloniidae","Lepidochelys","Lepidochelys olivacea","Reptilia",TRUE,"VU","Revillagigedos"
"97",463805,463805,777241,"Species","Lioloma delicatulum","(Cupp) Hasle, 1996",292728,2,1,"Ochrophyta","Thalassionematales","Thalassionemataceae","Lioloma","Lioloma delicatulum","Bacillariophyceae",NA,NA,"Revillagigedos"
"98",464852,464852,769281,"Species","Lopadorrhynchus uncinatus","Fauvel, 1915",130214,1,1,"Annelida","Phyllodocida","Lopadorrhynchidae","Lopadorrhynchus","Lopadorrhynchus uncinatus","Polychaeta",NA,NA,"Revillagigedos"
"99",470123,470123,763193,"Genus","Mesoplodon","Gervais, 1850",137034,11,8,"Chordata","Cetartiodactyla","Ziphiidae","Mesoplodon",NA,"Mammalia",NA,NA,"Revillagigedos"
"100",471099,471099,471094,"Species","Microdesmus dipus","Günther, 1864",276225,1,1,"Chordata","Perciformes","Microdesmidae","Microdesmus","Microdesmus dipus","Actinopteri",TRUE,"DD","Revillagigedos"
"101",472208,472208,698762,"Species","Mobula tarapacana","(Philippi, 1892)",105859,1,1,"Chordata","Myliobatiformes","Myliobatidae","Mobula","Mobula tarapacana","Elasmobranchii",TRUE,"DD","Revillagigedos"
"102",472375,472375,645312,"Species","Mola mola","(Linnaeus, 1758)",127405,1,1,"Chordata","Tetraodontiformes","Molidae","Mola","Mola mola","Actinopteri",NA,NA,"Revillagigedos"
"103",473422,473422,698814,"Species","Mugil setosus","Gilbert, 1892",273659,3,1,"Chordata","Perciformes","Mugilidae","Mugil","Mugil setosus","Actinopteri",TRUE,"LC","Revillagigedos"
"104",474271,474271,698879,"Species","Mycteroperca rosacea","(Streets, 1877)",273883,1,1,"Chordata","Perciformes","Serranidae","Mycteroperca","Mycteroperca rosacea","Actinopteri",TRUE,"VU","Revillagigedos"
"105",474284,474284,474278,"Species","Myctophum aurolaternatum","Garman, 1899",217715,3,2,"Chordata","Myctophiformes","Myctophidae","Myctophum","Myctophum aurolaternatum","Actinopteri",NA,NA,"Revillagigedos"
"106",474519,474519,474512,"Species","Myrichthys maculosus","(Cuvier, 1816)",217578,2,1,"Chordata","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys maculosus","Actinopteri",NA,NA,"Revillagigedos"
"107",474523,474523,474512,"Species","Myrichthys pantostigmius","Jordan & McGregor, 1898",275487,2,1,"Chordata","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys pantostigmius","Actinopteri",TRUE,"LC","Revillagigedos"
"108",474526,474526,474512,"Species","Myrichthys xysturus","(Jordan & Gilbert, 1882)",275490,1,1,"Chordata","Anguilliformes","Ophichthidae","Myrichthys","Myrichthys xysturus","Actinopteri",NA,NA,"Revillagigedos"
"109",474620,474620,752461,"Species","Myripristis clarionensis","Gilbert, 1897",276193,26,3,"Chordata","Beryciformes","Holocentridae","Myripristis","Myripristis clarionensis","Actinopteri",TRUE,"VU","Revillagigedos"
"110",474675,474675,474666,"Species","Myrophis vafer","Jordan & Gilbert, 1883",275496,2,1,"Chordata","Anguilliformes","Ophichthidae","Myrophis","Myrophis vafer","Actinopteri",TRUE,"LC","Revillagigedos"
"111",474910,474910,776726,"Species","Myxodagnus opercularis","Gill, 1861",281624,5,1,"Chordata","Perciformes","Dactyloscopidae","Myxodagnus","Myxodagnus opercularis","Actinopteri",TRUE,"LC","Revillagigedos"
"112",475086,475086,475069,"Species","Nannobrachium ritteri","(Gilbert, 1915)",275870,2,2,"Chordata","Myctophiformes","Myctophidae","Nannobrachium","Nannobrachium ritteri","Actinopteri",NA,NA,"Revillagigedos"
"113",475833,475833,475832,"Species","Naucrates ductor","(Linnaeus, 1758)",126811,3,1,"Chordata","Perciformes","Carangidae","Naucrates","Naucrates ductor","Actinopteri",NA,NA,"Revillagigedos"
"114",479384,479384,773193,"Species","Novaculichthys taeniourus","(Lacepède, 1801)",219035,4,1,"Chordata","Perciformes","Labridae","Novaculichthys","Novaculichthys taeniourus","Actinopteri",TRUE,"LC","Revillagigedos"
"115",480606,480606,753633,"Species","Ogilbia ventralis","(Gill, 1863)",281859,2,1,"Chordata","Ophidiiformes","Bythitidae","Ogilbia","Ogilbia ventralis","Actinopteri",TRUE,"LC","Revillagigedos"
"116",480949,480949,753706,"Species","Ommastrephes bartramii","(Lesueur, 1821)",181382,1,1,"Mollusca","Oegopsida","Ommastrephidae","Ommastrephes","Ommastrephes bartramii","Cephalopoda",TRUE,"LC","Revillagigedos"
"117",481560,481560,699273,"Genus","Ophiacantha","Müller & Troschel, 1842",123587,1,1,"Echinodermata","Ophiurida","Ophiacanthidae","Ophiacantha",NA,"Ophiuroidea",NA,NA,"Revillagigedos"
"118",482660,482660,699390,"Species","Opisthonema libertate","(Günther, 1867)",275504,1,1,"Chordata","Clupeiformes","Clupeidae","Opisthonema","Opisthonema libertate","Actinopteri",TRUE,"LC","Revillagigedos"
"119",482738,482738,482705,"Species","Opistognathus punctatus","Peters, 1869",276471,1,1,"Chordata","Perciformes","Opistognathidae","Opistognathus","Opistognathus punctatus","Actinopteri",TRUE,"LC","Revillagigedos"
"120",483005,483005,769780,"Species","Orcinus orca","(Linnaeus, 1758)",137102,5,4,"Chordata","Cetartiodactyla","Delphinidae","Orcinus","Orcinus orca","Mammalia",TRUE,"DD","Revillagigedos"
"121",483174,483174,483165,"Species","Ornithocercus splendidus","Schütt, 1895",109695,1,1,"Myzozoa","Dinophysiales","Dinophysiaceae","Ornithocercus","Ornithocercus splendidus","Dinophyceae",NA,NA,"Revillagigedos"
"122",483545,483545,1031207,"Class","Ostracoda","Latreille, 1802",1078,4,1,"Arthropoda",NA,NA,NA,NA,"Ostracoda",NA,NA,"Revillagigedos"
"123",483848,483848,774748,"Species","Oxyjulis californica","(Günther, 1861)",240727,1,1,"Chordata","Perciformes","Labridae","Oxyjulis","Oxyjulis californica","Actinopteri",TRUE,"LC","Revillagigedos"
"124",485588,485588,485587,"Species","Paraconger californiensis","Kanazawa, 1961",271789,6,2,"Chordata","Anguilliformes","Congridae","Paraconger","Paraconger californiensis","Actinopteri",TRUE,"LC","Revillagigedos"
"125",486117,486117,776831,"Species","Paralabrax maculatofasciatus","(Steindachner, 1868)",282058,3,1,"Chordata","Perciformes","Serranidae","Paralabrax","Paralabrax maculatofasciatus","Actinopteri",TRUE,"LC","Revillagigedos"
"126",487765,487765,754940,"Species","Pareques viola","(Gilbert, 1898)",282144,3,1,"Chordata","Perciformes","Sciaenidae","Pareques","Pareques viola","Actinopteri",TRUE,"LC","Revillagigedos"
"127",487956,487956,754973,"Species","Parmaturus xaniurus","(Gilbert, 1892)",282166,1,1,"Chordata","Carcharhiniformes","Pentanchidae","Parmaturus","Parmaturus xaniurus","Elasmobranchii",TRUE,"DD","Revillagigedos"
