"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","hab","ecoregion"
"42",398644,398644,398634,"Genus","Aetideus","Brady, 1883",104112,14,1,"Arthropoda","Calanoida","Aetideidae","Aetideus",NA,NA,NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"43",398647,398647,398644,"Species","Aetideus armatus","(Boeck, 1872)",104275,435,6,"Arthropoda","Calanoida","Aetideidae","Aetideus","Aetideus armatus",NA,NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"44",398790,398790,398789,"Species","Agarum clathratum","Dumortier, 1822",157207,1,1,"Ochrophyta","Laminariales","Costariaceae","Agarum","Agarum clathratum","Phaeophyceae",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"45",398853,398853,700249,"Genus","Aglantha","Haeckel, 1879",117212,2,1,"Cnidaria","Trachymedusae","Rhopalonematidae","Aglantha",NA,"Hydrozoa",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"46",398863,398863,598231,"Species","Aglaophamus circinata","(Verrill in Smith & Harger, 1874)",157145,5,2,"Annelida","Phyllodocida","Nephtyidae","Aglaophamus","Aglaophamus circinata","Polychaeta",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"47",398927,398927,398914,"Species","Aglaothamnion tenuissimum","(Bonnemaison) Feldmann-Mazoyer, 1941",144501,3,1,"Rhodophyta","Ceramiales","Callithamniaceae","Aglaothamnion","Aglaothamnion tenuissimum","Florideophyceae",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"48",399044,399044,399042,"Species","Ahnfeltia plicata","(Hudson) E.M.Fries, 1836",144422,40,6,"Rhodophyta","Ahnfeltiales","Ahnfeltiaceae","Ahnfeltia","Ahnfeltia plicata","Florideophyceae",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"49",399214,399214,399212,"Species","Alaria esculenta","(Linnaeus) Greville, 1830",145716,4,2,"Ochrophyta","Laminariales","Alariaceae","Alaria","Alaria esculenta","Phaeophyceae",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"50",399275,399275,769788,"Species","Alca torda","Linnaeus, 1758",137128,616,3,"Chordata","Charadriiformes","Alcidae","Alca","Alca torda","Aves",TRUE,"LC",NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"51",399317,399317,399316,"Genus","Alcyonidium","J.V.F.Lamouroux, 1813",110993,364,2,"Bryozoa","Ctenostomatida","Alcyonidiidae","Alcyonidium",NA,"Gymnolaemata",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"52",399319,399319,399317,"Species","Alcyonidium cellarioides","Calvet, 1900",111596,1,1,"Bryozoa","Ctenostomatida","Alcyonidiidae","Alcyonidium","Alcyonidium cellarioides","Gymnolaemata",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"53",399345,399345,574805,"Species","Alcyonium digitatum","Linnaeus, 1758",125333,2,1,"Cnidaria","Alcyonacea","Alcyoniidae","Alcyonium","Alcyonium digitatum","Anthozoa",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"54",399390,399390,737643,"Species","Aldrovandia phalacra","(Vaillant, 1888)",126638,1,1,"Chordata","Notacanthiformes","Halosauridae","Aldrovandia","Aldrovandia phalacra","Actinopteri",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"55",399444,399444,598612,"Species","Alepisaurus brevirostris","Gibbs, 1960",126332,4,1,"Chordata","Aulopiformes","Alepisauridae","Alepisaurus","Alepisaurus brevirostris","Actinopteri",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"56",399447,399447,598612,"Species","Alepisaurus ferox","Lowe, 1833",126333,11,1,"Chordata","Aulopiformes","Alepisauridae","Alepisaurus","Alepisaurus ferox","Actinopteri",TRUE,"LC",NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"57",399451,399451,737659,"Species","Alepocephalus agassizii","Goode & Bean, 1883",126681,11,2,"Chordata","Osmeriformes","Alepocephalidae","Alepocephalus","Alepocephalus agassizii","Actinopteri",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"58",399456,399456,737659,"Species","Alepocephalus bairdii","Goode & Bean, 1879",126682,47,2,"Chordata","Osmeriformes","Alepocephalidae","Alepocephalus","Alepocephalus bairdii","Actinopteri",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"59",399565,399565,774445,"Species","Alitta succinea","(Leuckart, 1847)",234850,3,2,"Annelida","Phyllodocida","Nereididae","Alitta","Alitta succinea","Polychaeta",NA,NA,TRUE,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"60",399566,399566,774445,"Species","Alitta virens","(M. Sars, 1835)",234851,17,3,"Annelida","Phyllodocida","Nereididae","Alitta","Alitta virens","Polychaeta",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"61",399583,399583,769789,"Species","Alle alle","(Linnaeus, 1758)",137129,2370,2,"Chordata","Charadriiformes","Alcidae","Alle","Alle alle","Aves",TRUE,"LC",NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"62",399767,399767,598830,"Species","Alosa pseudoharengus","(Wilson, 1811)",158669,2530,13,"Chordata","Clupeiformes","Clupeidae","Alosa","Alosa pseudoharengus","Actinopteri",TRUE,"LC",TRUE,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"63",399768,399768,598830,"Species","Alosa sapidissima","(Wilson, 1811)",158670,271,11,"Chordata","Clupeiformes","Clupeidae","Alosa","Alosa sapidissima","Actinopteri",TRUE,"LC",NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"64",400237,400237,737817,"Species","Amallothrix valida","(Farran, 1908)",220858,2,1,"Arthropoda","Calanoida","Scolecitrichidae","Amallothrix","Amallothrix valida",NA,NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"65",400321,400321,400318,"Species","Amauropsis islandica","(Gmelin, 1791)",140521,5,1,"Mollusca","Littorinimorpha","Naticidae","Amauropsis","Amauropsis islandica","Gastropoda",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"66",400369,400369,771141,"Species","Ambloplites rupestris","(Rafinesque, 1817)",151293,47,5,"Chordata","Perciformes","Centrarchidae","Ambloplites","Ambloplites rupestris","Actinopteri",TRUE,"LC",NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"67",400473,400473,859173,"Genus","Amblyops","G.O. Sars, 1872",119832,1,1,"Arthropoda","Mysida","Mysidae","Amblyops",NA,"Malacostraca",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"68",400505,400505,400500,"Species","Amblyraja jenseni","(Bigelow & Schroeder, 1950)",105864,23,3,"Chordata","Rajiformes","Rajidae","Amblyraja","Amblyraja jenseni","Elasmobranchii",TRUE,"LC",NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"69",400506,400506,400500,"Species","Amblyraja radiata","(Donovan, 1808)",105865,17934,15,"Chordata","Rajiformes","Rajidae","Amblyraja","Amblyraja radiata","Elasmobranchii",TRUE,"VU",NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"70",400599,400599,771609,"Species","Amia calva","Linnaeus, 1766",157877,3,2,"Chordata","Amiiformes","Amiidae","Amia","Amia calva","Actinopteri",TRUE,"LC",NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"71",400620,400620,1011414,"Genus","Ammobaculites","Cushman, 1910",112345,2,1,"Foraminifera","Lituolida","Lituolidae","Ammobaculites",NA,"Globothalamea",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"72",400645,400645,599445,"Species","Ammodytes americanus","DeKay, 1842",159587,256,11,"Chordata","Perciformes","Ammodytidae","Ammodytes","Ammodytes americanus","Actinopteri",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"73",400648,400648,599445,"Species","Ammodytes dubius","Reinhardt, 1837",151520,1448,13,"Chordata","Perciformes","Ammodytidae","Ammodytes","Ammodytes dubius","Actinopteri",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"74",400716,400716,737921,"Species","Ammotium cassis","(Parker, 1870)",114029,164,5,"Foraminifera","Lituolida","Lituolidae","Ammotium","Ammotium cassis","Globothalamea",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"75",400815,400815,737935,"Species","Ampelisca declivitatis","Mills, 1967",101895,1,1,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca declivitatis","Malacostraca",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"76",400820,400820,737935,"Species","Ampelisca eschrichtii","Krøyer, 1842",101897,27,4,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca eschrichtii","Malacostraca",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"77",400877,400877,737935,"Species","Ampelisca vadorum","Mills, 1963",158022,4,1,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca vadorum","Malacostraca",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"78",400898,400898,599696,"Species","Ampharete arctica","Malmgren, 1866",159916,1,1,"Annelida","Terebellida","Ampharetidae","Ampharete","Ampharete arctica","Polychaeta",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"79",400901,400901,599696,"Species","Ampharete finmarchica","(M. Sars, 1865)",129778,14,2,"Annelida","Terebellida","Ampharetidae","Ampharete","Ampharete finmarchica","Polychaeta",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"80",401024,401024,401022,"Species","Amphicteis gunneri","(M. Sars, 1835)",129784,1,1,"Annelida","Terebellida","Ampharetidae","Amphicteis","Amphicteis gunneri","Polychaeta",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"81",401047,401047,738008,"Species","Amphidinium carterae","Hulburt, 1957",109723,87,2,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Amphidinium","Amphidinium carterae","Dinophyceae",NA,NA,NA,TRUE,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"82",401073,401073,738008,"Species","Amphidinium sphenoides","WüIff, 1916",109754,1621,3,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Amphidinium","Amphidinium sphenoides","Dinophyceae",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"83",401113,401113,401110,"Species","Amphilectus lobatus","(Montagu, 1814)",168344,3,1,"Porifera","Poecilosclerida","Esperiopsidae","Amphilectus","Amphilectus lobatus","Demospongiae",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"84",401331,401331,401320,"Species","Amphipholis squamata","(Delle Chiaje, 1828)",125064,567,2,"Echinodermata","Ophiurida","Amphiuridae","Amphipholis","Amphipholis squamata","Ophiuroidea",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"85",401364,401364,771614,"Species","Amphiporeia lawrenciana","Shoemaker, 1929",158025,16,2,"Arthropoda","Amphipoda","Bathyporeiidae","Amphiporeia","Amphiporeia lawrenciana","Malacostraca",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"86",401367,401367,738062,"Genus","Amphiporus","Ehrenberg, 1831",122391,1,1,"Nemertea","Monostilifera","Amphiporidae","Amphiporus",NA,"Enopla",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"87",401369,401369,401367,"Species","Amphiporus angulatus","(Müller, 1774)",122645,1,1,"Nemertea","Monostilifera","Amphiporidae","Amphiporus","Amphiporus angulatus","Enopla",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"88",401604,401604,740570,"Genus","Amphithopsis","Boeck, 1861",101508,2,1,"Arthropoda","Amphipoda","Calliopiidae","Amphithopsis",NA,"Malacostraca",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"89",401633,401633,401717,"Genus","Amphiura","Forbes, 1843",123613,2,2,"Echinodermata","Ophiurida","Amphiuridae","Amphiura",NA,"Ophiuroidea",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"90",401699,401699,401633,"Species","Amphiura otteri","Ljungman, 1872",125092,2,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiura","Amphiura otteri","Ophiuroidea",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"91",401714,401714,401633,"Species","Amphiura sundevalli","(Müller & Troschel, 1842)",125100,3,1,"Echinodermata","Ophiurida","Amphiuridae","Amphiura","Amphiura sundevalli","Ophiuroidea",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"92",401723,401723,770794,"Genus","Amphora","Ehrenberg ex Kützing, 1844",149200,110,2,"Ochrophyta","Thalassiophysales","Catenulaceae","Amphora",NA,"Bacillariophyceae",NA,NA,NA,TRUE,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"93",402047,402047,402024,"Species","Ampithoe longimana","Smith, 1873",158026,10,3,"Arthropoda","Amphipoda","Ampithoidae","Ampithoe","Ampithoe longimana","Malacostraca",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"94",402115,402115,770532,"Genus","Anabaena","Bory de Saint-Vincent ex Bornet & Flahault, 1886",146585,16,2,"Cyanobacteria","Nostocales","Nostocaceae","Anabaena",NA,"Cyanophyceae",NA,NA,NA,TRUE,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"95",402405,402405,600649,"Species","Anarhichas denticulatus","Krøyer, 1845",126757,566,9,"Chordata","Perciformes","Anarhichadidae","Anarhichas","Anarhichas denticulatus","Actinopteri",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"96",402406,402406,600649,"Species","Anarhichas lupus","Linnaeus, 1758",126758,5438,15,"Chordata","Perciformes","Anarhichadidae","Anarhichas","Anarhichas lupus","Actinopteri",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"97",402436,402436,402423,"Species","Anas platyrhynchos","Linnaeus, 1758",148791,1,1,"Chordata","Anseriformes","Anatidae","Anas","Anas platyrhynchos","Aves",TRUE,"LC",TRUE,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"98",402440,402440,402423,"Species","Anas rubripes","Brewster, 1902",159170,4,1,"Chordata","Anseriformes","Anatidae","Anas","Anas rubripes","Aves",TRUE,"LC",NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"99",402723,402723,600885,"Species","Ancistrosyllis groenlandica","McIntosh, 1879",130695,1,1,"Annelida","Phyllodocida","Pilargidae","Ancistrosyllis","Ancistrosyllis groenlandica","Polychaeta",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"100",402912,402912,738284,"Genus","Anguilla","Schrank, 1798",125620,1,1,"Chordata","Anguilliformes","Anguillidae","Anguilla",NA,"Actinopteri",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"101",402913,402913,402912,"Species","Anguilla anguilla","(Linnaeus, 1758)",126281,1,1,"Chordata","Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","Actinopteri",TRUE,"CR",NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"102",402996,402996,767194,"Species","Anisakis simplex","(Rudolphi, 1809)",122889,14,1,"Nematoda","Rhabditida","Anisakidae","Anisakis","Anisakis simplex","Chromadorea",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"103",402999,402999,769056,"Species","Anisarchus medius","(Reinhardt, 1837)",127070,1304,10,"Chordata","Perciformes","Stichaeidae","Anisarchus","Anisarchus medius","Actinopteri",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"104",403088,403088,848157,"Genus","Ankistrodesmus","Corda, 1838",163489,289,2,"Chlorophyta","Sphaeropleales","Selenastraceae","Ankistrodesmus",NA,"Chlorophyceae",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
"105",403117,403117,403116,"Species","Anobothrus gracilis","(Malmgren, 1866)",129789,1,1,"Annelida","Terebellida","Ampharetidae","Anobothrus","Anobothrus gracilis","Polychaeta",NA,NA,NA,NA,"Gulf of St. Lawrence - Eastern Scotian Shelf"
