"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","gisd","ecoregion"
"23",400926,400926,400925,"Species","Amphianthus bathybium","Hertwig, 1882",100934,1,1,"Cnidaria","Actiniaria","Hormathiidae","Amphianthus","Amphianthus bathybium","Anthozoa",NA,NA,NA,"Bermuda"
"24",400962,400962,400957,"Species","Amphiascoides subdebilis","(Willey, 1935)",115905,1,1,"Arthropoda","Harpacticoida","Miraciidae","Amphiascoides","Amphiascoides subdebilis",NA,NA,NA,NA,"Bermuda"
"25",400966,400966,400965,"Species","Amphiascopsis cinctus","(Claus, 1866)",115906,1,1,"Arthropoda","Harpacticoida","Miraciidae","Amphiascopsis","Amphiascopsis cinctus",NA,NA,NA,NA,"Bermuda"
"26",400999,400999,771168,"Genus","Amphicaryon","Chun, 1888",135370,12,1,"Cnidaria","Siphonophorae","Prayidae","Amphicaryon",NA,"Hydrozoa",NA,NA,NA,"Bermuda"
"27",401001,401001,400999,"Species","Amphicaryon ernesti","Totton, 1954",135455,10,1,"Cnidaria","Siphonophorae","Prayidae","Amphicaryon","Amphicaryon ernesti","Hydrozoa",NA,NA,NA,"Bermuda"
"28",401002,401002,400999,"Species","Amphicaryon peltifera","(Haeckel, 1888)",135456,8,1,"Cnidaria","Siphonophorae","Prayidae","Amphicaryon","Amphicaryon peltifera","Hydrozoa",NA,NA,NA,"Bermuda"
"29",401174,401174,401171,"Species","Amphimedon viridis","Duchassaing & Michelotti, 1864",166701,2,2,"Porifera","Haplosclerida","Niphatidae","Amphimedon","Amphimedon viridis","Demospongiae",NA,NA,NA,"Bermuda"
"30",401331,401331,401320,"Species","Amphipholis squamata","(Delle Chiaje, 1828)",125064,1,1,"Echinodermata","Ophiurida","Amphiuridae","Amphipholis","Amphipholis squamata","Ophiuroidea",NA,NA,NA,"Bermuda"
"31",401559,401559,738082,"Species","Amphissa acutecostata","(Philippi, 1844)",139190,1,1,"Mollusca","Neogastropoda","Columbellidae","Amphissa","Amphissa acutecostata","Gastropoda",NA,NA,NA,"Bermuda"
"32",402062,402062,742946,"Family","Ampithoidae","Stebbing, 1899",101366,1,1,"Arthropoda","Amphipoda","Ampithoidae",NA,NA,"Malacostraca",NA,NA,NA,"Bermuda"
"33",402854,402854,402845,"Species","Anemonia elegans","Verrill, 1901",283324,4,1,"Cnidaria","Actiniaria","Actiniidae","Anemonia","Anemonia elegans","Anthozoa",NA,NA,NA,"Bermuda"
"34",402912,402912,738284,"Genus","Anguilla","Schrank, 1798",125620,436,1,"Chordata","Anguilliformes","Anguillidae","Anguilla",NA,"Actinopteri",NA,NA,NA,"Bermuda"
"35",402913,402913,402912,"Species","Anguilla anguilla","(Linnaeus, 1758)",126281,2,2,"Chordata","Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","Actinopteri",TRUE,"CR",NA,"Bermuda"
"36",403267,403267,403239,"Species","Anoplodactylus typhlops","Sars, 1888",134729,1,1,"Arthropoda","Pantopoda","Phoxichilidiidae","Anoplodactylus","Anoplodactylus typhlops","Pycnogonida",NA,NA,NA,"Bermuda"
"37",403275,403275,738353,"Species","Anoplogaster cornuta","(Valenciennes, 1833)",126393,194,4,"Chordata","Beryciformes","Anoplogastridae","Anoplogaster","Anoplogaster cornuta","Actinopteri",NA,NA,NA,"Bermuda"
"38",403757,403757,403720,"Species","Anthopleura pallida","Duchassaing & Michelotti, 1864",283370,1,1,"Cnidaria","Actiniaria","Actiniidae","Anthopleura","Anthopleura pallida","Anthozoa",NA,NA,NA,"Bermuda"
"39",404106,404106,1011464,"Family","Aoridae","Stebbing, 1899",101368,1,1,"Arthropoda","Amphipoda","Aoridae",NA,NA,"Malacostraca",NA,NA,NA,"Bermuda"
"40",404719,404719,695650,"Species","Apogon binotatus","(Poey, 1867)",272982,1,1,"Chordata","Perciformes","Apogonidae","Apogon","Apogon binotatus","Actinopteri",TRUE,"LC",NA,"Bermuda"
"41",404954,404954,769600,"Genus","Apolemia","Eschscholtz, 1829",135393,4,1,"Cnidaria","Siphonophorae","Apolemiidae","Apolemia",NA,"Hydrozoa",NA,NA,NA,"Bermuda"
"42",405135,405135,405133,"Species","Apterichtus ansp","(Böhlke, 1968)",158597,3,2,"Chordata","Anguilliformes","Ophichthidae","Apterichtus","Apterichtus ansp","Actinopteri",TRUE,"LC",NA,"Bermuda"
"43",405264,405264,768659,"Species","Arachnomysis leuckartii","Chun, 1887",161314,1,1,"Arthropoda","Mysida","Mysidae","Arachnomysis","Arachnomysis leuckartii","Malacostraca",NA,NA,NA,"Bermuda"
"44",405908,405908,405907,"Species","Argonauta argo","Linnaeus, 1758",138803,14,1,"Mollusca","Octopoda","Argonautidae","Argonauta","Argonauta argo","Cephalopoda",TRUE,"LC",NA,"Bermuda"
"45",405922,405922,405921,"Species","Argopecten gibbus","(Linnaeus, 1758)",394271,1,1,"Mollusca","Pectinoida","Pectinidae","Argopecten","Argopecten gibbus","Bivalvia",NA,NA,NA,"Bermuda"
"46",405954,405954,760154,"Genus","Argyropelecus","Cocco, 1829",126196,14,2,"Chordata","Stomiiformes","Sternoptychidae","Argyropelecus",NA,"Actinopteri",NA,NA,NA,"Bermuda"
"47",405962,405962,405954,"Species","Argyropelecus hemigymnus","Cocco, 1829",127309,143,4,"Chordata","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus hemigymnus","Actinopteri",TRUE,"LC",NA,"Bermuda"
"48",405971,405971,405954,"Species","Argyropelecus sladeni","Regan, 1908",158837,34,1,"Chordata","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus sladeni","Actinopteri",NA,NA,NA,"Bermuda"
"49",406086,406086,738869,"Genus","Arietellus","Giesbrecht, 1893",104130,3,1,"Arthropoda","Calanoida","Arietellidae","Arietellus",NA,NA,NA,NA,NA,"Bermuda"
"50",406092,406092,406086,"Species","Arietellus setosus","Giesbrecht, 1893",104352,1,1,"Arthropoda","Calanoida","Arietellidae","Arietellus","Arietellus setosus",NA,NA,NA,NA,"Bermuda"
"51",406104,406104,602787,"Species","Ariomma bondi","Fowler, 1930",159592,1,1,"Chordata","Perciformes","Ariommatidae","Ariomma","Ariomma bondi","Actinopteri",NA,NA,NA,"Bermuda"
"52",406129,406129,406123,"Species","Ariosoma balearicum","(Delaroche, 1809)",126283,669,3,"Chordata","Anguilliformes","Congridae","Ariosoma","Ariosoma balearicum","Actinopteri",TRUE,"LC",NA,"Bermuda"
"53",406149,406149,406123,"Species","Ariosoma selenops","Reid, 1934",271736,4,2,"Chordata","Anguilliformes","Congridae","Ariosoma","Ariosoma selenops","Actinopteri",TRUE,"LC",NA,"Bermuda"
"54",406165,406165,767795,"Species","Aristaeopsis edwardsiana","(Johnson, 1868)",240796,1,1,"Arthropoda","Decapoda","Aristeidae","Aristaeopsis","Aristaeopsis edwardsiana","Malacostraca",NA,NA,NA,"Bermuda"
"55",406201,406201,738888,"Species","Aristostomias polydactylus","Regan & Trewavas, 1930",158842,6,2,"Chordata","Stomiiformes","Stomiidae","Aristostomias","Aristostomias polydactylus","Actinopteri",NA,NA,NA,"Bermuda"
"56",406203,406203,738888,"Species","Aristostomias tittmanni","Welsh, 1923",127319,69,3,"Chordata","Stomiiformes","Stomiidae","Aristostomias","Aristostomias tittmanni","Actinopteri",NA,NA,NA,"Bermuda"
"57",406293,406293,770709,"Genus","Armadillidium","Brandt, 1831",148672,1,1,"Arthropoda","Isopoda","Armadillidiidae","Armadillidium",NA,"Malacostraca",NA,NA,NA,"Bermuda"
"58",406296,406296,406293,"Species","Armadillidium vulgare","(Latreille, 1804)",257832,10,1,"Arthropoda","Isopoda","Armadillidiidae","Armadillidium","Armadillidium vulgare","Malacostraca",NA,NA,NA,"Bermuda"
"59",406312,406312,602933,"Species","Armandia maculata","(Webster, 1884)",157220,1,1,"Annelida",NA,"Opheliidae","Armandia","Armandia maculata","Polychaeta",NA,NA,NA,"Bermuda"
"60",406699,406699,406677,"Species","Ascorhynchus turritus","Stock, 1978",134625,4,2,"Arthropoda","Pantopoda","Ascorhynchidae","Ascorhynchus","Ascorhynchus turritus","Pycnogonida",NA,NA,NA,"Bermuda"
"61",407467,407467,407466,"Species","Astrochele lymani","Verrill, 1878",182992,1,1,"Echinodermata","Euryalida","Gorgonocephalidae","Astrochele","Astrochele lymani","Ophiuroidea",NA,NA,NA,"Bermuda"
"62",407510,407510,739178,"Genus","Astronesthes","Richardson, 1845",126202,4,2,"Chordata","Stomiiformes","Stomiidae","Astronesthes",NA,"Actinopteri",NA,NA,NA,"Bermuda"
"63",407533,407533,407510,"Species","Astronesthes macropogon","Goodyear & Gibbs, 1970",127325,21,3,"Chordata","Stomiiformes","Stomiidae","Astronesthes","Astronesthes macropogon","Actinopteri",NA,NA,NA,"Bermuda"
"64",407535,407535,407510,"Species","Astronesthes micropogon","Goodyear & Gibbs, 1970",127326,19,3,"Chordata","Stomiiformes","Stomiidae","Astronesthes","Astronesthes micropogon","Actinopteri",NA,NA,NA,"Bermuda"
"65",407536,407536,407510,"Species","Astronesthes neopogon","Regan & Trewavas, 1929",127327,8,3,"Chordata","Stomiiformes","Stomiidae","Astronesthes","Astronesthes neopogon","Actinopteri",NA,NA,NA,"Bermuda"
"66",407543,407543,407510,"Species","Astronesthes similus","Parr, 1927",275036,8,2,"Chordata","Stomiiformes","Stomiidae","Astronesthes","Astronesthes similus","Actinopteri",NA,NA,NA,"Bermuda"
"67",408007,408007,769575,"Genus","Atolla","Haeckel, 1880",135248,3,1,"Cnidaria","Coronatae","Atollidae","Atolla",NA,"Scyphozoa",NA,NA,NA,"Bermuda"
"68",408010,408010,408007,"Species","Atolla parva","Russell, 1958",135280,1,1,"Cnidaria","Coronatae","Atollidae","Atolla","Atolla parva","Scyphozoa",NA,NA,NA,"Bermuda"
"69",408012,408012,408007,"Species","Atolla wyvillei","Haeckel, 1880",135282,9,1,"Cnidaria","Coronatae","Atollidae","Atolla","Atolla wyvillei","Scyphozoa",NA,NA,NA,"Bermuda"
"70",408235,408235,739308,"Genus","Augaptilus","Giesbrecht, 1889",104137,3,1,"Arthropoda","Calanoida","Augaptilidae","Augaptilus",NA,NA,NA,NA,NA,"Bermuda"
"71",408792,408792,739386,"Species","Avocettina infans","(Günther, 1878)",126304,16,4,"Chordata","Anguilliformes","Nemichthyidae","Avocettina","Avocettina infans","Actinopteri",NA,NA,NA,"Bermuda"
"72",409226,409226,604780,"Species","Bajacalifornia megalops","(Lütken, 1898)",126687,1,1,"Chordata","Osmeriformes","Alepocephalidae","Bajacalifornia","Bajacalifornia megalops","Actinopteri",NA,NA,NA,"Bermuda"
"73",409288,409288,409257,"Species","Balanophyllia floridana","Pourtalès, 1868",286923,1,1,"Cnidaria","Scleractinia","Dendrophylliidae","Balanophyllia","Balanophyllia floridana","Anthozoa",NA,NA,NA,"Bermuda"
"74",410074,410074,410072,"Species","Barnea candida","(Linnaeus, 1758)",140767,1,1,"Mollusca","Myoida","Pholadidae","Barnea","Barnea candida","Bivalvia",NA,NA,NA,"Bermuda"
"75",410202,410202,739619,"Species","Bathophilus altipinnis","Beebe, 1933",158845,4,2,"Chordata","Stomiiformes","Stomiidae","Bathophilus","Bathophilus altipinnis","Actinopteri",NA,NA,NA,"Bermuda"
"76",410206,410206,739619,"Species","Bathophilus digitatus","(Welsh, 1923)",127330,6,2,"Chordata","Stomiiformes","Stomiidae","Bathophilus","Bathophilus digitatus","Actinopteri",NA,NA,NA,"Bermuda"
"77",410213,410213,739619,"Species","Bathophilus longipinnis","(Pappenheim, 1912)",158846,15,2,"Chordata","Stomiiformes","Stomiidae","Bathophilus","Bathophilus longipinnis","Actinopteri",NA,NA,NA,"Bermuda"
"78",410215,410215,739619,"Species","Bathophilus nigerrimus","Giglioli, 1882",127331,4,2,"Chordata","Stomiiformes","Stomiidae","Bathophilus","Bathophilus nigerrimus","Actinopteri",NA,NA,NA,"Bermuda"
"79",410267,410267,410258,"Species","Bathyarca pectunculoides","(Scacchi, 1835)",138799,1,1,"Mollusca","Arcoida","Arcidae","Bathyarca","Bathyarca pectunculoides","Bivalvia",NA,NA,NA,"Bermuda"
"80",410470,410470,680839,"Species","Bathylagichthys greyae","(Cohen, 1958)",126718,6,4,"Chordata","Osmeriformes","Bathylagidae","Bathylagichthys","Bathylagichthys greyae","Actinopteri",NA,NA,NA,"Bermuda"
"81",410486,410486,605725,"Species","Bathylagus euryops","Goode & Bean, 1896",126719,1,1,"Chordata","Osmeriformes","Bathylagidae","Bathylagus","Bathylagus euryops","Actinopteri",NA,NA,NA,"Bermuda"
"82",410633,410633,410629,"Species","Bathyonus laticeps","(Günther, 1878)",126666,1,1,"Chordata","Ophidiiformes","Ophidiidae","Bathyonus","Bathyonus laticeps","Actinopteri",NA,NA,NA,"Bermuda"
"83",410855,410855,605946,"Species","Bathyteuthis abyssicola","Hoyle, 1885",138848,15,1,"Mollusca","Decapodiformes incertae sedis","Bathyteuthidae","Bathyteuthis","Bathyteuthis abyssicola","Cephalopoda",TRUE,"LC",NA,"Bermuda"
"84",411021,411021,768185,"Species","Beella digitata","(Brady, 1879)",113433,15,2,"Foraminifera","Globigerinida","Globigerinidae","Beella","Beella digitata","Globothalamea",NA,NA,NA,"Bermuda"
"85",411249,411249,411247,"Species","Bentharca asperula","(Dall, 1881)",138801,8,2,"Mollusca","Arcoida","Arcidae","Bentharca","Bentharca asperula","Bivalvia",NA,NA,NA,"Bermuda"
"86",411261,411261,411258,"Species","Bentheogennema intermedia","(Spence Bate, 1888)",107086,6,1,"Arthropoda","Decapoda","Benthesicymidae","Bentheogennema","Bentheogennema intermedia","Malacostraca",NA,NA,NA,"Bermuda"
"87",411334,411334,695973,"Species","Benthodesmus elongatus","(Clarke, 1879)",127086,1,1,"Chordata","Perciformes","Trichiuridae","Benthodesmus","Benthodesmus elongatus","Actinopteri",NA,NA,NA,"Bermuda"
"88",411366,411366,504575,"Genus","Benthonella","Dall, 1889",138441,2,1,"Mollusca","Littorinimorpha","Rissoidae","Benthonella",NA,"Gastropoda",NA,NA,NA,"Bermuda"
"89",411368,411368,411366,"Species","Benthonella tenella","(Jeffreys, 1869)",141261,7,1,"Mollusca","Littorinimorpha","Rissoidae","Benthonella","Benthonella tenella","Gastropoda",NA,NA,NA,"Bermuda"
"90",411389,411389,695978,"Species","Benthosema fibulatum","(Gilbert & Cramer, 1897)",217681,5,1,"Chordata","Myctophiformes","Myctophidae","Benthosema","Benthosema fibulatum","Actinopteri",NA,NA,NA,"Bermuda"
"91",411394,411394,695978,"Species","Benthosema suborbitale","(Gilbert, 1913)",126581,258,4,"Chordata","Myctophiformes","Myctophidae","Benthosema","Benthosema suborbitale","Actinopteri",NA,NA,NA,"Bermuda"
"92",411529,411529,606337,"Species","Bhawania goodei","Webster, 1884",129925,2,1,"Annelida","Phyllodocida","Chrysopetalidae","Bhawania","Bhawania goodei","Polychaeta",NA,NA,NA,"Bermuda"
"93",412142,412142,696002,"Species","Bolinichthys indicus","(Nafpaktitis & Nafpaktitis, 1969)",126582,659,4,"Chordata","Myctophiformes","Myctophidae","Bolinichthys","Bolinichthys indicus","Actinopteri",NA,NA,NA,"Bermuda"
"94",412143,412143,696002,"Species","Bolinichthys longipes","(Brauer, 1906)",272650,3,1,"Chordata","Myctophiformes","Myctophidae","Bolinichthys","Bolinichthys longipes","Actinopteri",NA,NA,NA,"Bermuda"
"95",412147,412147,696002,"Species","Bolinichthys supralateralis","(Parr, 1928)",126583,93,4,"Chordata","Myctophiformes","Myctophidae","Bolinichthys","Bolinichthys supralateralis","Actinopteri",NA,NA,NA,"Bermuda"
"96",412379,412379,696016,"Species","Boreomysis microps","G. O. Sars, 1883",119968,6,1,"Arthropoda","Mysida","Mysidae","Boreomysis","Boreomysis microps","Malacostraca",NA,NA,NA,"Bermuda"
"97",412423,412423,769126,"Species","Boroecia borealis","(Sars, 1866)",127766,3,1,"Arthropoda","Halocyprida","Halocyprididae","Boroecia","Boroecia borealis","Ostracoda",NA,NA,NA,"Bermuda"
"98",412582,412582,760367,"Genus","Botrylloides","Milne Edwards, 1841",103528,1,1,"Chordata","Stolidobranchia","Styelidae","Botrylloides",NA,"Ascidiacea",NA,NA,NA,"Bermuda"
"99",412740,412740,412739,"Species","Brachidontes domingensis","(Lamarck, 1819)",420695,2,1,"Mollusca","Mytiloida","Mytilidae","Brachidontes","Brachidontes domingensis","Bivalvia",NA,NA,NA,"Bermuda"
"100",412777,412777,738303,"Phylum","Brachiopoda","Duméril, 1805",1803,2,1,"Brachiopoda",NA,NA,NA,NA,NA,NA,NA,NA,"Bermuda"
"101",412781,412781,607016,"Genus","Brachioteuthis","Verrill, 1881",137697,6,1,"Mollusca","Oegopsida","Brachioteuthidae","Brachioteuthis",NA,"Cephalopoda",NA,NA,NA,"Bermuda"
"102",412784,412784,412781,"Species","Brachioteuthis riisei","(Steenstrup, 1882)",138852,75,1,"Mollusca","Oegopsida","Brachioteuthidae","Brachioteuthis","Brachioteuthis riisei","Cephalopoda",TRUE,"DD",NA,"Bermuda"
"103",412984,412984,412982,"Species","Brama brama","(Bonnaterre, 1788)",126783,28,3,"Chordata","Perciformes","Bramidae","Brama","Brama brama","Actinopteri",NA,NA,NA,"Bermuda"
"104",413112,413112,413129,"Genus","Bregmaceros","Thompson, 1840",125727,6,2,"Chordata","Gadiformes","Bregmacerotidae","Bregmaceros",NA,"Actinopteri",NA,NA,NA,"Bermuda"
"105",413657,413657,413655,"Species","Bulbamphiascus imus","(Brady, 1872)",115930,1,1,"Arthropoda","Harpacticoida","Miraciidae","Bulbamphiascus","Bulbamphiascus imus",NA,NA,NA,NA,"Bermuda"
"106",413703,413703,413698,"Species","Bulla striata","Bruguière, 1792",138940,1,1,"Mollusca","Cephalaspidea","Bullidae","Bulla","Bulla striata","Gastropoda",NA,NA,NA,"Bermuda"
"107",414431,414431,740483,"Family","Calanidae","Dana, 1849",104079,3,1,"Arthropoda","Calanoida","Calanidae",NA,NA,NA,NA,NA,NA,"Bermuda"
"108",414462,414462,414431,"Genus","Calanus","Leach, 1816",104152,2,1,"Arthropoda","Calanoida","Calanidae","Calanus",NA,NA,NA,NA,NA,"Bermuda"
"109",414468,414468,414462,"Species","Calanus finmarchicus","(Gunnerus, 1770)",104464,4,1,"Arthropoda","Calanoida","Calanidae","Calanus","Calanus finmarchicus",NA,NA,NA,NA,"Bermuda"
"110",414473,414473,414462,"Species","Calanus helgolandicus","(Claus, 1863)",104466,2,1,"Arthropoda","Calanoida","Calanidae","Calanus","Calanus helgolandicus",NA,NA,NA,NA,"Bermuda"
"111",414543,414543,774525,"Species","Calcidiscus leptoporus","(G.Murray & V.H.Blackman) Loeblich Jr. & Tappan, 1978",235923,6,1,"Haptophyta","Coccolithales","Calcidiscaceae","Calcidiscus","Calcidiscus leptoporus","Prymnesiophyceae",NA,NA,NA,"Bermuda"
"112",414643,414643,414626,"Species","Caligus coryphaenae","Steenstrup & Lütken, 1861",135748,1,1,"Arthropoda","Siphonostomatoida","Caligidae","Caligus","Caligus coryphaenae",NA,NA,NA,NA,"Bermuda"
"113",415774,415774,415742,"Species","Campanularia volubilis","(Linnaeus, 1758)",117365,5,1,"Cnidaria","Leptothecata","Campanulariidae","Campanularia","Campanularia volubilis","Hydrozoa",NA,NA,NA,"Bermuda"
"114",415864,415864,609164,"Species","Campylaspis mansa","Jones, 1974",182418,3,1,"Arthropoda","Cumacea","Nannastacidae","Campylaspis","Campylaspis mansa","Malacostraca",NA,NA,NA,"Bermuda"
"115",416174,416174,609426,"Species","Candacia ethiopica","(Dana, 1849)",104478,1,1,"Arthropoda","Calanoida","Candaciidae","Candacia","Candacia ethiopica",NA,NA,NA,NA,"Bermuda"
"116",416178,416178,609426,"Species","Candacia ketchumi","Grice, 1961",104480,1,1,"Arthropoda","Calanoida","Candaciidae","Candacia","Candacia ketchumi",NA,NA,NA,NA,"Bermuda"
"117",416179,416179,609426,"Species","Candacia longimana","(Claus, 1863)",104481,2,1,"Arthropoda","Calanoida","Candaciidae","Candacia","Candacia longimana",NA,NA,NA,NA,"Bermuda"
"118",416206,416206,756823,"Genus","Candidella","Bayer, 1954",125318,1,1,"Cnidaria","Alcyonacea","Primnoidae","Candidella",NA,"Anthozoa",NA,NA,NA,"Bermuda"
"119",416209,416209,416206,"Species","Candidella imbricata","(Johnson, 1862)",125406,5,3,"Cnidaria","Alcyonacea","Primnoidae","Candidella","Candidella imbricata","Anthozoa",NA,NA,NA,"Bermuda"
"120",416303,416303,769078,"Species","Canthidermis sufflamen","(Mitchill, 1815)",127399,6,2,"Chordata","Tetraodontiformes","Balistidae","Canthidermis","Canthidermis sufflamen","Actinopteri",NA,NA,NA,"Bermuda"
"121",416304,416304,761073,"Genus","Canthigaster","Swainson, 1839",126238,5,1,"Chordata","Tetraodontiformes","Tetraodontidae","Canthigaster",NA,"Actinopteri",NA,NA,NA,"Bermuda"
"122",416676,416676,696227,"Species","Caranx ruber","(Bloch, 1793)",302432,8,2,"Chordata","Perciformes","Carangidae","Caranx","Caranx ruber","Actinopteri",NA,NA,NA,"Bermuda"
"123",417144,417144,610121,"Species","Caristius macropus","(Bellotti, 1903)",126824,1,1,"Chordata","Perciformes","Caristiidae","Caristius","Caristius macropus","Actinopteri",NA,NA,NA,"Bermuda"
"124",417165,417165,774920,"Species","Carololangia plumata","(Kudinova-Pasternak, 1975)",244649,2,2,"Arthropoda","Tanaidacea","Neotanaidae","Carololangia","Carololangia plumata","Malacostraca",NA,NA,NA,"Bermuda"
"125",417184,417184,740991,"Species","Carpias bermudensis","Richardson, 1902",255963,1,1,"Arthropoda","Isopoda","Janiridae","Carpias","Carpias bermudensis","Malacostraca",NA,NA,NA,"Bermuda"
"126",417267,417267,741049,"Genus","Caryophyllia","Lamarck, 1801",135085,2,2,"Cnidaria","Scleractinia","Caryophylliidae","Caryophyllia",NA,"Anthozoa",NA,NA,NA,"Bermuda"
"127",417351,417351,417267,"Species","Caryophyllia sarsiae","Zibrowius, 1974",135142,2,2,"Cnidaria","Scleractinia","Caryophylliidae","Caryophyllia","Caryophyllia sarsiae","Anthozoa",NA,NA,NA,"Bermuda"
"128",417539,417539,776284,"Species","Catesbya pseudomuraena","Böhlke & Smith, 1968",280041,2,2,"Chordata","Anguilliformes","Chlopsidae","Catesbya","Catesbya pseudomuraena","Actinopteri",TRUE,"DD",NA,"Bermuda"
"129",417917,417917,417916,"Species","Caulophryne jordani","Goode & Bean, 1896",126534,4,2,"Chordata","Lophiiformes","Caulophrynidae","Caulophryne","Caulophryne jordani","Actinopteri",NA,NA,NA,"Bermuda"
"130",418170,418170,752411,"Genus","Centrobranchus","Fowler, 1904",125817,2,1,"Chordata","Myctophiformes","Myctophidae","Centrobranchus",NA,"Actinopteri",NA,NA,NA,"Bermuda"
