"","id","valid_id","parent_id","rank_name","tname","tauthor","worms_id","records","datasets","phylum","order","family","genus","species","class","redlist","status","hab","gisd","ecoregion"
"11",398412,398412,398391,"Species","Aega psora","(Linnaeus, 1758)",118827,2,2,"Arthropoda","Isopoda","Aegidae","Aega","Aega psora","Malacostraca",NA,NA,NA,NA,"Hudson Complex"
"12",398790,398790,398789,"Species","Agarum clathratum","Dumortier, 1822",157207,1,1,"Ochrophyta","Laminariales","Costariaceae","Agarum","Agarum clathratum","Phaeophyceae",NA,NA,NA,NA,"Hudson Complex"
"13",399044,399044,399042,"Species","Ahnfeltia plicata","(Hudson) E.M.Fries, 1836",144422,2,1,"Rhodophyta","Ahnfeltiales","Ahnfeltiaceae","Ahnfeltia","Ahnfeltia plicata","Florideophyceae",NA,NA,NA,NA,"Hudson Complex"
"14",399326,399326,399317,"Species","Alcyonidium gelatinosum","(Hudson) J.V.Lamouroux",111600,1,1,"Bryozoa","Ctenostomatida","Alcyonidiidae","Alcyonidium","Alcyonidium gelatinosum","Gymnolaemata",NA,NA,NA,NA,"Hudson Complex"
"15",399566,399566,774445,"Species","Alitta virens","(M. Sars, 1835)",234851,1,1,"Annelida","Phyllodocida","Nereididae","Alitta","Alitta virens","Polychaeta",NA,NA,NA,NA,"Hudson Complex"
"16",399583,399583,769789,"Species","Alle alle","(Linnaeus, 1758)",137129,44,2,"Chordata","Charadriiformes","Alcidae","Alle","Alle alle","Aves",TRUE,"LC",NA,NA,"Hudson Complex"
"17",400292,400292,737842,"Species","Amastigomonas debruynei","De Saeleer",103429,1,1,"Protoctista incertae sedis",NA,NA,"Amastigomonas","Amastigomonas debruynei",NA,NA,NA,NA,NA,"Hudson Complex"
"18",400295,400295,737842,"Species","Amastigomonas mutabilis","(Griessmann) Molina & Nerad",103430,1,1,"Protoctista incertae sedis",NA,NA,"Amastigomonas","Amastigomonas mutabilis",NA,NA,NA,NA,NA,"Hudson Complex"
"19",400369,400369,771141,"Species","Ambloplites rupestris","(Rafinesque, 1817)",151293,39,4,"Chordata","Perciformes","Centrarchidae","Ambloplites","Ambloplites rupestris","Actinopteri",TRUE,"LC",NA,NA,"Hudson Complex"
"20",400483,400483,400482,"Species","Amblyosyllis finmarchica","(Malmgren, 1867)",131244,1,1,"Annelida","Phyllodocida","Syllidae","Amblyosyllis","Amblyosyllis finmarchica","Polychaeta",NA,NA,NA,NA,"Hudson Complex"
"21",400506,400506,400500,"Species","Amblyraja radiata","(Donovan, 1808)",105865,245,4,"Chordata","Rajiformes","Rajidae","Amblyraja","Amblyraja radiata","Elasmobranchii",TRUE,"VU",NA,NA,"Hudson Complex"
"22",400645,400645,599445,"Species","Ammodytes americanus","DeKay, 1842",159587,9,3,"Chordata","Perciformes","Ammodytidae","Ammodytes","Ammodytes americanus","Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"23",400648,400648,599445,"Species","Ammodytes dubius","Reinhardt, 1837",151520,12,3,"Chordata","Perciformes","Ammodytidae","Ammodytes","Ammodytes dubius","Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"24",400716,400716,737921,"Species","Ammotium cassis","(Parker, 1870)",114029,9,1,"Foraminifera","Lituolida","Lituolidae","Ammotium","Ammotium cassis","Globothalamea",NA,NA,NA,NA,"Hudson Complex"
"25",400820,400820,737935,"Species","Ampelisca eschrichtii","Krøyer, 1842",101897,16,3,"Arthropoda","Amphipoda","Ampeliscidae","Ampelisca","Ampelisca eschrichtii","Malacostraca",NA,NA,NA,NA,"Hudson Complex"
"26",400882,400882,628170,"Family","Ampeliscidae","Krøyer, 1842",101364,27,1,"Arthropoda","Amphipoda","Ampeliscidae",NA,NA,"Malacostraca",NA,NA,NA,NA,"Hudson Complex"
"27",400896,400896,599696,"Species","Ampharete acutifrons","(Grube, 1860)",129775,1,1,"Annelida","Terebellida","Ampharetidae","Ampharete","Ampharete acutifrons","Polychaeta",NA,NA,NA,NA,"Hudson Complex"
"28",400903,400903,599696,"Species","Ampharete goesi","Malmgren, 1866",129779,1,1,"Annelida","Terebellida","Ampharetidae","Ampharete","Ampharete goesi","Polychaeta",NA,NA,NA,NA,"Hudson Complex"
"29",400904,400904,599696,"Species","Ampharete grubei","Malmgren, 1865",152272,4,1,"Annelida","Terebellida","Ampharetidae","Ampharete","Ampharete grubei","Polychaeta",NA,NA,NA,NA,"Hudson Complex"
"30",401030,401030,401022,"Species","Amphicteis sundevalli","Malmgren, 1866",129787,3,2,"Annelida","Terebellida","Ampharetidae","Amphicteis","Amphicteis sundevalli","Polychaeta",NA,NA,NA,NA,"Hudson Complex"
"31",401053,401053,738008,"Species","Amphidinium extensum","Wulff, 1919",232577,33,1,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Amphidinium","Amphidinium extensum","Dinophyceae",NA,NA,NA,NA,"Hudson Complex"
"32",401064,401064,738008,"Species","Amphidinium longum","Lohmann, 1908",109741,47,1,"Myzozoa","Gymnodiniales","Gymnodiniaceae","Amphidinium","Amphidinium longum","Dinophyceae",NA,NA,NA,NA,"Hudson Complex"
"33",402115,402115,770532,"Genus","Anabaena","Bory de Saint-Vincent ex Bornet & Flahault, 1886",146585,6,1,"Cyanobacteria","Nostocales","Nostocaceae","Anabaena",NA,"Cyanophyceae",NA,NA,TRUE,NA,"Hudson Complex"
"34",402405,402405,600649,"Species","Anarhichas denticulatus","Krøyer, 1845",126757,10,1,"Chordata","Perciformes","Anarhichadidae","Anarhichas","Anarhichas denticulatus","Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"35",402406,402406,600649,"Species","Anarhichas lupus","Linnaeus, 1758",126758,12,1,"Chordata","Perciformes","Anarhichadidae","Anarhichas","Anarhichas lupus","Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"36",402784,402784,402782,"Species","Ancyromonas sigmoides","W.S.Kent, 1881",118040,1,1,"Protoctista incertae sedis",NA,NA,"Ancyromonas","Ancyromonas sigmoides",NA,NA,NA,NA,NA,"Hudson Complex"
"37",402999,402999,769056,"Species","Anisarchus medius","(Reinhardt, 1837)",127070,6,2,"Chordata","Perciformes","Stichaeidae","Anisarchus","Anisarchus medius","Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"38",403059,403059,403058,"Species","Anisonema acinus","Dujardin, 1841",110642,1,1,"Euglenozoa","Peranemida","Peranemaceae","Anisonema","Anisonema acinus","Euglenoidea",NA,NA,NA,NA,"Hudson Complex"
"39",403088,403088,848157,"Genus","Ankistrodesmus","Corda, 1838",163489,1,1,"Chlorophyta","Sphaeropleales","Selenastraceae","Ankistrodesmus",NA,"Chlorophyceae",NA,NA,NA,NA,"Hudson Complex"
"40",403090,403090,403088,"Species","Ankistrodesmus falcatus","(Corda) Ralfs, 1848",163490,49,1,"Chlorophyta","Sphaeropleales","Selenastraceae","Ankistrodesmus","Ankistrodesmus falcatus","Chlorophyceae",NA,NA,NA,NA,"Hudson Complex"
"41",403212,403212,781281,"Genus","Anonyx","Krøyer, 1838",101592,4,1,"Arthropoda","Amphipoda","Uristidae","Anonyx",NA,"Malacostraca",NA,NA,NA,NA,"Hudson Complex"
"42",403214,403214,403212,"Species","Anonyx compactus","Gurjanova, 1962",102509,2,2,"Arthropoda","Amphipoda","Uristidae","Anonyx","Anonyx compactus","Malacostraca",NA,NA,NA,NA,"Hudson Complex"
"43",403284,403284,771743,"Species","Anoplopoma fimbria","(Pallas, 1814)",159463,1,1,"Chordata","Scorpaeniformes","Anoplopomatidae","Anoplopoma","Anoplopoma fimbria","Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"44",406448,406448,743064,"Genus","Artediellus","Jordan, 1885",126147,94,1,"Chordata","Scorpaeniformes","Cottidae","Artediellus",NA,"Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"45",406449,406449,406448,"Species","Artediellus atlanticus","Jordan & Evermann, 1898",127193,26,2,"Chordata","Scorpaeniformes","Cottidae","Artediellus","Artediellus atlanticus","Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"46",406460,406460,406448,"Species","Artediellus uncinatus","(Reinhardt, 1834)",127195,23,2,"Chordata","Scorpaeniformes","Cottidae","Artediellus","Artediellus uncinatus","Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"47",406542,1015847,406541,"Species","Asabellides lineata","(Berkeley & Berkeley, 1943)",333050,1,1,"Annelida","Terebellida","Ampharetidae","Asabellides","Asabellides lineata","Polychaeta",NA,NA,NA,NA,"Hudson Complex"
"48",406545,1015849,406541,"Species","Asabellides sibirica","(Wirén, 1883)",157222,3,1,"Annelida","Terebellida","Ampharetidae","Asabellides","Asabellides sibirica","Polychaeta",NA,NA,NA,NA,"Hudson Complex"
"49",406592,406592,603103,"Species","Ascidia callosa","Stimpson, 1852",103700,3,1,"Chordata","Phlebobranchia","Ascidiidae","Ascidia","Ascidia callosa","Ascidiacea",NA,NA,NA,NA,"Hudson Complex"
"50",406616,406616,603103,"Species","Ascidia prunum","Müller, 1776",103714,1,1,"Chordata","Phlebobranchia","Ascidiidae","Ascidia","Ascidia prunum","Ascidiacea",NA,NA,NA,NA,"Hudson Complex"
"51",406866,406866,406862,"Species","Aspidophoroides monopterygius","(Bloch, 1786)",159459,14,3,"Chordata","Scorpaeniformes","Agonidae","Aspidophoroides","Aspidophoroides monopterygius","Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"52",406868,406868,406862,"Species","Aspidophoroides olrikii","Lütken, 1877",309268,131,7,"Chordata","Scorpaeniformes","Agonidae","Aspidophoroides","Aspidophoroides olrikii","Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"53",407013,407013,739018,"Species","Astarte crenata","(Gray, 1824)",138820,2,1,"Mollusca","Carditoida","Astartidae","Astarte","Astarte crenata","Bivalvia",NA,NA,NA,NA,"Hudson Complex"
"54",407176,407176,407159,"Species","Asteromphalus heptactis","(Brébisson) Ralfs, 1861",162258,2,1,"Ochrophyta","Asterolamprales","Asterolampraceae","Asteromphalus","Asteromphalus heptactis","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"55",407229,407229,775544,"Species","Asteroplanus karianus","(Grunow) C.Gardner & R.M.Crawford, 1997",251745,6,1,"Ochrophyta","Fragilariales","Fragilariaceae","Asteroplanus","Asteroplanus karianus","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"56",407845,407845,407829,"Species","Athanas nitescens","(Leach, 1813 [in Leach, 1813-1814])",107486,2,1,"Arthropoda","Decapoda","Alpheidae","Athanas","Athanas nitescens","Malacostraca",NA,NA,NA,NA,"Hudson Complex"
"57",408342,408342,408335,"Species","Aulactinia stella","(Verrill, 1864)",100814,2,2,"Cnidaria","Actiniaria","Actiniidae","Aulactinia","Aulactinia stella","Anthozoa",NA,NA,NA,NA,"Hudson Complex"
"58",408736,408736,408722,"Species","Autolytus emertoni","Verrill, 1881",157225,2,1,"Annelida","Phyllodocida","Syllidae","Autolytus","Autolytus emertoni","Polychaeta",NA,NA,NA,NA,"Hudson Complex"
"59",409244,409244,409255,"Family","Balanidae","Leach, 1806",106057,2,1,"Arthropoda","Sessilia","Balanidae",NA,NA,NA,NA,NA,NA,NA,"Hudson Complex"
"60",409365,409365,604839,"Species","Balanus balanus","(Linnaeus, 1758)",106213,16,2,"Arthropoda","Sessilia","Balanidae","Balanus","Balanus balanus",NA,NA,NA,NA,NA,"Hudson Complex"
"61",409369,409369,604839,"Species","Balanus crenatus","Bruguière, 1789",106215,12,1,"Arthropoda","Sessilia","Balanidae","Balanus","Balanus crenatus",NA,NA,NA,NA,NA,"Hudson Complex"
"62",410258,410258,405587,"Genus","Bathyarca","Kobelt, 1891",137673,5,1,"Mollusca","Arcoida","Arcidae","Bathyarca",NA,"Bivalvia",NA,NA,NA,NA,"Hudson Complex"
"63",410261,410261,410258,"Species","Bathyarca glacialis","(Gray, 1824)",138797,1,1,"Mollusca","Arcoida","Arcidae","Bathyarca","Bathyarca glacialis","Bivalvia",NA,NA,NA,NA,"Hudson Complex"
"64",410486,410486,605725,"Species","Bathylagus euryops","Goode & Bean, 1896",126719,51,3,"Chordata","Osmeriformes","Bathylagidae","Bathylagus","Bathylagus euryops","Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"65",410698,410698,1029787,"Genus","Bathypolypus","Grimpe, 1921",138265,20,1,"Mollusca","Octopoda","Bathypolypodidae","Bathypolypus",NA,"Cephalopoda",NA,NA,NA,NA,"Hudson Complex"
"66",410699,410699,410698,"Species","Bathypolypus arcticus","(Prosch, 1849)",140596,24,1,"Mollusca","Octopoda","Bathypolypodidae","Bathypolypus","Bathypolypus arcticus","Cephalopoda",NA,NA,NA,NA,"Hudson Complex"
"67",410803,410803,739716,"Species","Bathyraja spinicauda","(Jensen, 1914)",105868,2,1,"Chordata","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja spinicauda","Elasmobranchii",TRUE,"NT",NA,NA,"Hudson Complex"
"68",411334,411334,695973,"Species","Benthodesmus elongatus","(Clarke, 1879)",127086,1,1,"Chordata","Perciformes","Trichiuridae","Benthodesmus","Benthodesmus elongatus","Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"69",411441,411441,606283,"Species","Beroe cucumis","Fabricius, 1780",106358,1,1,"Ctenophora","Beroida","Beroidae","Beroe","Beroe cucumis","Nuda",NA,NA,NA,NA,"Hudson Complex"
"70",411567,411567,767534,"Species","Bicosoeca epiphytica","Hilliard, 1971",103995,1,1,"Bigyra","Bicoecida","Bicosoecaceae","Bicosoeca","Bicosoeca epiphytica","Bicoecea",NA,NA,NA,NA,"Hudson Complex"
"71",411776,411776,411775,"Species","Bispira fabricii","(Krøyer, 1856)",130872,3,1,"Annelida","Sabellida","Sabellidae","Bispira","Bispira fabricii","Polychaeta",NA,NA,NA,NA,"Hudson Complex"
"72",412040,412040,767163,"Species","Bodo curvifilus","Greissmann, 1913",146153,1,1,"Euglenozoa","Eubodonida","Bodonaceae","Bodo","Bodo curvifilus","Kinetoplastea",NA,NA,NA,NA,"Hudson Complex"
"73",412045,412045,767163,"Species","Bodo saliens","Larsen & Patterson",146155,1,1,"Euglenozoa","Eubodonida","Bodonaceae","Bodo","Bodo saliens","Kinetoplastea",NA,NA,NA,NA,"Hudson Complex"
"74",412254,412254,757675,"Genus","Boltenia","Savigny, 1816",103514,13,1,"Chordata","Stolidobranchia","Pyuridae","Boltenia",NA,"Ascidiacea",NA,NA,NA,NA,"Hudson Complex"
"75",412255,412255,412254,"Species","Boltenia echinata","(Linnaeus, 1767)",103814,5,1,"Chordata","Stolidobranchia","Pyuridae","Boltenia","Boltenia echinata","Ascidiacea",NA,NA,NA,NA,"Hudson Complex"
"76",412257,412257,412254,"Species","Boltenia ovifera","(Linnaeus, 1767)",103815,6,3,"Chordata","Stolidobranchia","Pyuridae","Boltenia","Boltenia ovifera","Ascidiacea",NA,NA,NA,NA,"Hudson Complex"
"77",412660,412660,412653,"Species","Bougainvillia multitentaculata","Foerster, 1923",284241,1,1,"Cnidaria","Anthoathecata","Bougainvilliidae","Bougainvillia","Bougainvillia multitentaculata","Hydrozoa",NA,NA,NA,NA,"Hudson Complex"
"78",412777,412777,738303,"Phylum","Brachiopoda","Duméril, 1805",1803,24,1,"Brachiopoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hudson Complex"
"79",413094,413094,771713,"Species","Branta canadensis","(Linnaeus, 1758)",159176,1,1,"Chordata","Anseriformes","Anatidae","Branta","Branta canadensis","Aves",TRUE,"LC",NA,TRUE,"Hudson Complex"
"80",413521,413521,696079,"Genus","Buccinum","Linnaeus, 1758",137701,11,1,"Mollusca","Neogastropoda","Buccinidae","Buccinum",NA,"Gastropoda",NA,NA,NA,NA,"Hudson Complex"
"81",414462,414462,414431,"Genus","Calanus","Leach, 1816",104152,2,1,"Arthropoda","Calanoida","Calanidae","Calanus",NA,NA,NA,NA,NA,NA,"Hudson Complex"
"82",414468,414468,414462,"Species","Calanus finmarchicus","(Gunnerus, 1770)",104464,96,1,"Arthropoda","Calanoida","Calanidae","Calanus","Calanus finmarchicus",NA,NA,NA,NA,NA,"Hudson Complex"
"83",414518,414518,768586,"Species","Calathura brachiata","(Stimpson, 1853)",118497,15,1,"Arthropoda","Isopoda","Leptanthuridae","Calathura","Calathura brachiata","Malacostraca",NA,NA,NA,NA,"Hudson Complex"
"84",414600,414600,414599,"Species","Calidris alba","(Pallas, 1764)",159084,1,1,"Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris alba","Aves",TRUE,"LC",NA,NA,"Hudson Complex"
"85",414601,414601,414599,"Species","Calidris alpina","(Linnaeus, 1758)",159047,2,1,"Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris alpina","Aves",TRUE,"LC",NA,NA,"Hudson Complex"
"86",414602,414602,414599,"Species","Calidris bairdii","(Coues, 1861)",159048,2,1,"Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris bairdii","Aves",TRUE,"LC",NA,NA,"Hudson Complex"
"87",414605,414605,414599,"Species","Calidris fuscicollis","(Vieillot, 1819)",159050,4,1,"Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris fuscicollis","Aves",TRUE,"LC",NA,NA,"Hudson Complex"
"88",414607,414607,414599,"Species","Calidris maritima","(Brünnich, 1764)",159052,3,1,"Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris maritima","Aves",TRUE,"LC",NA,NA,"Hudson Complex"
"89",414608,414608,414599,"Species","Calidris melanotos","(Vieillot, 1819)",159053,2,1,"Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris melanotos","Aves",TRUE,"LC",NA,NA,"Hudson Complex"
"90",414723,414723,767609,"Species","Calliacantha longicaudata","(Leadbeater) Leadbeater, 1978",105559,1,1,"Choanozoa","Acanthoecida","Acanthoecidae","Calliacantha","Calliacantha longicaudata","Choanoflagellatea",NA,NA,NA,NA,"Hudson Complex"
"91",415611,415611,415609,"Species","Calycella syringa","(Linnaeus, 1767)",117402,25,1,"Cnidaria","Leptothecata","Campanulinidae","Calycella","Calycella syringa","Hydrozoa",NA,NA,NA,NA,"Hudson Complex"
"92",415677,415677,779100,"Family","Calyptraeidae","Lamarck, 1809",141,1,1,"Mollusca","Littorinimorpha","Calyptraeidae",NA,NA,"Gastropoda",NA,NA,NA,NA,"Hudson Complex"
"93",415757,415757,415742,"Species","Campanularia groenlandica","Levinsen, 1893",157919,6,1,"Cnidaria","Leptothecata","Campanulariidae","Campanularia","Campanularia groenlandica","Hydrozoa",NA,NA,NA,NA,"Hudson Complex"
"94",415774,415774,415742,"Species","Campanularia volubilis","(Linnaeus, 1758)",117365,18,1,"Cnidaria","Leptothecata","Campanulariidae","Campanularia","Campanularia volubilis","Hydrozoa",NA,NA,NA,NA,"Hudson Complex"
"95",415871,415871,609164,"Species","Campylaspis rubicunda","(Liljeborg, 1855)",110555,1,1,"Arthropoda","Cumacea","Nannastacidae","Campylaspis","Campylaspis rubicunda","Malacostraca",NA,NA,NA,NA,"Hudson Complex"
"96",416382,416382,416381,"Species","Capitella capitata","(Fabricius, 1780)",129876,10,3,"Annelida",NA,"Capitellidae","Capitella","Capitella capitata","Polychaeta",NA,NA,NA,NA,"Hudson Complex"
"97",416445,416445,780126,"Genus","Caprella","Lamarck, 1801",101430,11,1,"Arthropoda","Amphipoda","Caprellidae","Caprella",NA,"Malacostraca",NA,NA,NA,NA,"Hudson Complex"
"98",416474,416474,416445,"Species","Caprella linearis","(Linnaeus, 1767)",101839,1,1,"Arthropoda","Amphipoda","Caprellidae","Caprella","Caprella linearis","Malacostraca",NA,NA,NA,NA,"Hudson Complex"
"99",416494,416494,763741,"Family","Caprellidae","Leach, 1814",101361,22,1,"Arthropoda","Amphipoda","Caprellidae",NA,NA,"Malacostraca",NA,NA,NA,NA,"Hudson Complex"
"100",417030,417030,696262,"Species","Careproctus reinhardti","(Krøyer, 1862)",127212,144,3,"Chordata","Scorpaeniformes","Liparidae","Careproctus","Careproctus reinhardti","Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"101",417583,417583,741109,"Genus","Catostomus","Lesueur, 1817",158705,36,2,"Chordata","Cypriniformes","Catostomidae","Catostomus",NA,"Actinopteri",NA,NA,NA,NA,"Hudson Complex"
"102",417587,417587,417583,"Species","Catostomus catostomus","(Forster, 1773)",158706,346,4,"Chordata","Cypriniformes","Catostomidae","Catostomus","Catostomus catostomus","Actinopteri",TRUE,"LC",NA,NA,"Hudson Complex"
"103",418349,418349,741288,"Species","Centroscyllium fabricii","(Reinhardt, 1825)",105906,1,1,"Chordata","Squaliformes","Etmopteridae","Centroscyllium","Centroscyllium fabricii","Elasmobranchii",TRUE,"LC",NA,NA,"Hudson Complex"
"104",418487,418487,418484,"Species","Cepphus grylle","(Linnaeus, 1758)",137130,228,3,"Chordata","Charadriiformes","Alcidae","Cepphus","Cepphus grylle","Aves",TRUE,"LC",NA,NA,"Hudson Complex"
"105",418669,418669,767906,"Genus","Ceratium","Schrank, 1793",109506,6,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium",NA,"Dinophyceae",NA,NA,NA,NA,"Hudson Complex"
"106",418670,418670,418669,"Species","Ceratium arcticum","(Ehrenberg) Cleve, 1901",156509,6,1,"Myzozoa","Gonyaulacales","Ceratiaceae","Ceratium","Ceratium arcticum","Dinophyceae",NA,NA,NA,NA,"Hudson Complex"
"107",419486,419486,770762,"Genus","Chaetoceros","Ehrenberg, 1844",148985,100,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros",NA,"Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"108",419513,419513,419486,"Species","Chaetoceros atlanticus","Cleve, 1873",149288,20,2,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros atlanticus","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"109",419526,419526,419486,"Species","Chaetoceros brevis","F.Schütt, 1895",149291,1,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros brevis","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"110",419546,419546,419486,"Species","Chaetoceros compressus","Lauder, 1864",149129,61,2,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros compressus","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"111",419547,419547,419486,"Species","Chaetoceros concavicornis","Mangin, 1917",156607,4,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros concavicornis","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"112",419551,419551,419486,"Species","Chaetoceros constrictus","Gran, 1897",156609,6,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros constrictus","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"113",419554,419554,419486,"Species","Chaetoceros convolutus","Castracane, 1886",156611,30,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros convolutus","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"114",419566,419566,419486,"Species","Chaetoceros curvisetus","Cleve, 1889",149221,2,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros curvisetus","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"115",419570,419570,419486,"Species","Chaetoceros debilis","Cleve, 1894",149219,14,2,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros debilis","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"116",419571,419571,419486,"Species","Chaetoceros decipiens","Cleve, 1873",149126,35,2,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros decipiens","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"117",419579,419579,419486,"Species","Chaetoceros diadema","(Ehrenberg) Gran, 1897",149128,24,2,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros diadema","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"118",419613,419613,419486,"Species","Chaetoceros furcellatus","Yendo, 1911",149624,6,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros furcellatus","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"119",419622,419622,419486,"Species","Chaetoceros holsaticus","F.Schütt, 1895",163063,51,1,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros holsaticus","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"120",419633,419633,419486,"Species","Chaetoceros laciniosus","F.Schütt, 1895",149228,41,2,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros laciniosus","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
"121",419642,419642,419486,"Species","Chaetoceros lorenzianus","Grunow, 1863",156617,15,2,"Ochrophyta","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros lorenzianus","Bacillariophyceae",NA,NA,NA,NA,"Hudson Complex"
